id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25
10122,4,2,28,93,9,34,4,18,8,12,6,2,8,1,6,2,3,3,0,0,7,1,5,7,1,2,1,0.881902359714,0
10123,4,0,15,39,8,15,2,8,5,11,1,5,3,1,0,1,1,0,1,0,1,0,0,1,6,0,0,0.446856289545,1
10124,4,1,20,48,6,22,2,7,5,5,1,0,4,1,6,1,2,1,1,0,8,2,1,5,0,1,0,0.593970656952,0
10125,4,0,29,83,12,38,3,13,15,11,1,5,4,3,4,0,4,1,1,0,7,5,0,5,2,4,0,1.04731685916,1
10126,4,0,14,27,5,12,1,4,3,5,0,2,3,1,0,3,1,1,0,0,1,1,0,1,2,1,0,0.213792900185,0
10127,4,3,138,357,59,142,16,53,45,32,31,18,23,7,31,10,9,13,5,9,1,10,21,26,30,11,10,4.52935732179,3
10128,4,1,37,137,13,55,6,21,20,15,0,1,7,4,7,1,5,3,1,0,2,3,3,20,13,5,0,1.75854760192,2
10129,4,1,17,52,4,25,2,7,9,7,4,3,4,2,2,3,1,1,0,1,1,3,2,4,2,1,0,0.799198173368,0
10130,4,1,55,125,23,42,5,21,14,16,6,10,8,3,9,2,2,5,2,3,14,2,13,12,4,3,5,1.63268697787,2
10131,4,0,4,10,3,4,0,1,2,2,0,2,2,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0.0285566505255,0
10132,4,3,77,207,47,61,8,44,26,24,6,19,9,6,7,5,10,8,4,1,13,6,11,14,5,12,5,3.74682650236,4
10133,4,1,28,60,9,21,3,18,6,10,3,5,4,1,4,0,3,0,0,0,5,3,5,2,0,1,1,0.693363296236,1
10134,4,3,50,132,17,48,7,29,18,21,5,5,14,1,5,2,4,7,2,0,13,3,3,4,0,4,1,2.7995050812,0
10135,4,2,49,203,21,78,3,39,22,24,9,7,4,3,12,4,8,3,0,1,7,3,9,23,10,7,2,3.42744977446,3
10136,4,3,45,117,20,52,6,20,14,12,6,8,13,2,8,3,2,2,2,3,7,2,6,8,3,6,6,1.79006325064,0
10137,4,0,22,78,9,32,2,21,11,12,5,4,3,2,2,1,5,2,0,1,3,0,5,4,0,0,1,0.854291924234,1
10138,4,0,9,23,4,8,1,3,3,3,0,2,2,1,0,0,1,0,0,0,1,0,2,3,2,1,0,0.188839286104,0
10139,4,3,67,214,23,75,8,34,28,31,8,8,10,8,12,8,10,8,2,2,11,10,6,13,5,7,4,3.93295834991,3
10140,4,1,10,27,2,11,1,6,2,4,2,0,2,1,0,0,1,1,0,0,2,0,0,2,1,1,0,0.115335613439,1
10141,4,2,34,98,14,40,5,17,6,12,5,5,7,4,5,1,5,7,3,1,9,2,4,4,2,6,2,1.19427417736,0
10142,4,3,40,112,15,47,3,17,19,13,11,4,4,1,5,7,5,3,0,0,6,1,4,8,4,2,0,1.43389459604,1
10143,4,1,18,54,8,26,3,5,6,5,7,3,5,0,5,5,0,3,1,1,3,0,1,3,1,1,0,0.495635254411,0
10144,4,2,25,69,9,31,2,14,4,13,3,4,5,2,4,1,3,4,0,0,5,1,2,2,1,0,2,0.719139513131,1
10146,4,1,6,24,2,12,1,4,2,1,1,0,3,0,1,0,2,1,0,0,1,0,0,4,1,0,0,0.176279499595,0
10147,4,1,69,164,28,72,9,31,21,19,5,7,13,3,10,3,6,7,0,0,9,7,14,10,1,3,11,1.24868125632,0
10148,4,2,37,94,16,36,4,22,13,14,4,8,5,3,0,1,2,2,2,1,3,2,7,4,2,6,7,1.06628370237,2
10149,4,1,14,31,4,11,2,6,2,5,4,3,3,0,1,1,1,2,1,1,3,1,3,0,0,0,3,0.375172702072,0
10150,4,2,23,59,7,26,2,13,9,9,1,2,3,2,3,2,1,3,0,0,3,3,3,3,0,3,0,0.617351118638,1
10151,4,2,64,150,28,60,6,21,18,20,12,6,9,3,7,4,5,6,2,1,7,3,7,10,7,1,11,1.89164214182,3
10152,4,2,50,153,21,58,6,21,15,16,2,5,8,5,12,6,6,5,5,2,5,3,11,10,14,8,8,1.85536021098,2
10154,4,2,37,98,10,43,5,17,14,10,10,4,6,3,1,1,3,3,1,0,7,4,5,4,3,5,8,1.53584416298,1
10155,4,2,55,127,29,55,6,33,16,19,6,10,7,3,3,6,6,3,0,2,8,3,6,3,0,4,4,0.914262756867,2
10156,4,1,39,106,15,40,5,22,13,13,8,6,11,2,6,1,0,6,0,1,9,1,11,8,5,4,4,1.45111844167,0
10157,4,3,64,198,29,61,10,27,23,21,8,11,11,3,6,10,4,8,2,3,19,7,12,18,5,4,7,3.62534222866,2
10158,4,3,42,107,20,43,6,22,11,22,1,8,9,2,4,3,6,4,0,1,8,2,2,6,1,3,4,0.955880253287,0
10159,4,2,24,85,13,34,4,15,9,8,4,3,5,2,3,2,5,1,1,0,7,1,1,14,3,3,0,0.559929508738,1
10160,4,3,61,196,29,64,9,37,19,28,16,10,15,5,8,4,9,10,3,1,8,4,15,6,6,4,10,4.24943956544,2
10161,4,1,11,23,4,10,1,2,3,2,1,2,2,1,1,0,1,1,0,0,1,0,2,5,2,0,0,0.110337481835,0
10162,4,2,44,116,20,47,7,21,8,15,5,9,8,2,6,3,3,4,1,2,5,4,5,12,10,5,2,1.33242619188,0
10163,4,2,45,124,21,48,6,18,17,13,4,8,8,3,9,3,5,5,2,1,7,6,4,9,5,4,2,1.84971846974,1
10164,4,0,28,59,11,21,1,12,5,12,1,0,2,1,4,1,2,2,0,0,3,2,6,2,1,0,10,0.596692611673,1
10165,4,1,16,50,7,22,2,10,5,6,2,4,3,1,4,0,2,1,0,1,3,1,4,3,0,1,3,0.58401276304,1
10166,4,2,41,104,17,42,4,23,9,20,4,8,6,2,3,1,2,8,1,2,8,4,3,6,1,0,0,1.77545580291,2
10167,4,1,22,75,9,25,2,11,9,13,1,2,3,2,6,1,3,2,0,0,6,2,4,8,2,1,0,0.915621360068,2
10168,4,0,11,28,3,13,1,5,2,7,1,2,3,1,2,1,1,1,0,0,2,0,0,1,0,0,0,0.160908569999,0
10169,4,2,53,117,19,46,4,20,10,18,4,5,5,4,3,6,2,2,3,1,10,4,9,7,1,4,13,1.81848464987,2
10170,4,2,19,52,13,25,2,11,6,9,1,3,3,2,1,0,2,1,1,0,2,3,0,4,1,3,0,0.499346505634,1
10171,4,1,30,89,13,35,2,18,9,16,4,3,3,2,6,1,4,2,0,0,5,2,3,4,1,0,2,1.24840592534,2
10172,4,2,42,120,16,38,4,17,13,14,6,9,5,2,3,5,7,7,1,2,8,3,11,10,2,3,1,1.57269097213,2
10173,4,2,30,66,13,26,2,6,5,11,1,5,7,1,3,4,1,3,1,1,9,1,5,10,0,0,5,0.569073519678,0
10174,4,1,17,55,7,20,3,7,6,8,4,5,4,1,4,3,2,2,0,1,4,0,1,5,1,0,0,1.24225279741,1
10175,4,0,21,73,7,21,1,11,6,8,2,4,2,1,5,2,4,4,0,0,4,0,2,9,1,4,0,0.960794278356,1
10176,4,1,15,41,6,17,3,7,4,4,4,2,4,0,2,1,0,2,0,0,5,1,1,4,0,2,0,0.359781407849,0
10177,4,0,13,34,5,12,1,6,3,6,0,2,3,0,3,0,1,0,1,0,2,1,0,3,1,0,0,0.427713565893,0
10178,4,2,44,155,16,59,6,18,21,17,4,6,9,4,8,3,5,5,0,0,12,4,4,22,7,3,0,1.69637071353,2
10179,4,1,19,61,7,22,3,7,7,4,1,4,4,2,4,0,1,2,0,1,2,1,3,15,7,0,0,0.887466645923,1
10180,4,0,24,64,9,26,2,11,7,12,5,3,3,2,5,2,2,2,0,0,2,2,1,2,2,1,1,1.07960052887,2
10181,4,2,60,162,26,59,7,30,23,20,3,5,8,4,5,5,6,5,1,1,9,4,6,15,12,7,4,2.34483113931,3
10182,4,0,16,45,5,22,1,7,9,9,0,2,5,1,2,4,1,2,0,0,3,0,2,2,0,0,1,0.462237337888,0
10183,4,1,28,94,10,46,4,14,8,11,3,2,4,3,11,2,3,3,3,0,2,3,3,10,6,2,1,1.05296428652,1
10184,4,3,64,207,34,79,8,40,25,32,10,14,9,7,5,2,9,8,0,1,16,7,2,14,2,5,2,2.32129832328,5
10185,4,2,43,115,17,52,6,24,11,16,3,2,7,1,5,5,4,1,1,0,9,3,7,7,2,2,3,1.12802998676,1
10186,4,0,42,126,14,59,7,18,11,13,5,6,10,0,10,6,5,4,0,0,7,7,2,9,6,0,0,2.21473085537,0
10187,4,2,51,121,29,41,4,20,19,17,7,11,11,4,6,5,5,3,3,4,7,1,2,9,2,2,2,1.29664528274,1
10188,4,2,36,109,18,34,4,19,12,12,6,10,5,3,4,2,3,4,0,1,7,5,11,11,3,9,2,1.32709272241,2
10189,4,3,77,227,39,82,9,43,31,23,10,13,10,6,9,8,8,8,0,8,11,5,12,11,8,20,9,2.93428307831,3
10190,4,1,34,101,15,35,4,16,11,17,7,4,5,4,2,2,4,4,1,1,11,2,2,9,0,1,0,1.69806926152,1
10191,4,2,42,114,16,47,6,12,12,8,6,8,8,2,8,2,1,5,2,3,10,3,12,10,3,5,8,1.1451953929,1
10192,4,1,30,79,9,34,3,13,9,12,4,6,4,3,4,1,2,6,1,0,1,2,3,3,9,0,3,1.04452450997,2
10193,4,0,10,40,7,12,1,5,8,4,0,4,1,1,2,0,1,0,0,0,2,2,1,6,2,1,1,0.852204575967,1
10194,4,1,51,125,23,56,5,22,12,15,1,10,6,3,6,5,5,5,4,1,8,6,6,7,9,3,6,1.25965103829,1
10195,4,0,17,49,7,15,2,5,10,5,0,2,3,2,5,0,1,1,0,0,2,4,6,6,5,0,5,0.752751724858,1
10196,4,1,15,43,6,26,1,10,7,6,1,3,5,1,3,2,2,0,0,0,3,1,1,1,0,1,0,0.411062838433,0
10197,4,2,23,88,10,33,4,15,10,7,2,3,5,2,2,0,8,2,1,1,3,2,4,10,3,4,3,0.891939504308,1
10198,4,2,27,140,4,61,3,23,17,19,13,2,3,3,9,0,5,5,0,0,1,2,1,12,6,3,0,2.52783208811,3
10199,4,0,19,56,10,25,2,8,5,10,1,2,3,2,4,2,2,1,0,0,3,2,2,5,2,0,2,0.700605274822,1
10200,4,3,64,173,30,69,9,44,20,26,8,13,11,3,5,3,10,3,0,6,6,2,9,12,9,3,4,1.6493647261,0
10201,4,2,47,120,22,46,3,23,8,18,4,5,5,3,7,5,6,5,1,1,6,5,7,5,1,5,2,1.03277677074,2
10202,4,0,23,49,11,23,2,7,8,2,2,1,4,1,1,4,1,2,0,1,1,1,5,4,4,4,3,0.477050297861,1
10203,4,3,62,161,26,62,9,34,23,19,12,15,11,4,6,5,4,8,1,1,9,1,10,10,5,3,2,2.21227879841,0
10204,4,2,76,185,32,79,9,38,19,29,4,12,10,6,10,7,6,3,3,2,7,7,11,9,5,1,5,2.45258473653,1
10205,4,3,62,142,34,60,6,20,16,20,10,17,12,3,11,10,1,5,0,3,6,5,15,7,4,4,11,2.44091641397,0
10206,4,0,17,45,8,20,2,11,4,9,2,3,3,2,2,0,1,2,0,0,1,1,3,2,2,0,4,0.467736095699,0
10207,4,2,39,115,22,41,4,21,18,17,3,7,6,3,4,7,2,4,3,1,5,1,3,8,7,4,0,2.22338023745,1
10208,4,3,60,160,34,63,6,31,21,19,8,16,10,5,11,2,3,6,1,3,6,12,15,10,7,4,5,4.14290714323,1
10209,4,1,10,44,4,16,3,9,8,6,1,0,4,1,0,1,2,0,1,0,1,1,0,5,5,1,0,0.29996969759,0
10210,4,0,22,62,9,23,1,13,9,9,1,6,2,1,3,1,1,3,0,0,2,2,4,6,3,1,1,0.943738195596,1
10211,4,3,82,233,39,96,7,42,23,35,13,15,7,6,15,1,12,9,3,4,12,7,9,17,3,6,8,3.11727054079,4
10212,4,1,19,58,10,22,2,9,8,7,0,4,4,1,3,0,4,2,0,1,11,2,1,6,0,0,0,0.723294269784,1
10213,4,1,11,24,6,8,1,7,3,4,2,2,1,1,0,0,0,1,1,0,0,0,2,0,1,1,2,0.292921979064,0
10214,4,2,45,124,28,34,4,27,12,23,10,14,5,3,1,5,6,9,2,3,8,2,3,2,0,4,3,1.91982955459,3
10215,4,2,64,149,32,59,5,27,21,19,8,18,6,5,9,6,4,4,6,4,9,5,9,3,2,3,3,1.62031716034,3
10216,4,0,60,189,17,55,6,42,30,41,9,10,8,5,11,0,4,4,1,0,4,7,5,9,9,0,0,3.23270453182,3
10217,4,1,30,76,12,32,4,18,9,13,3,6,6,1,0,0,1,3,1,0,5,3,1,5,1,2,0,1.09981669364,0
10218,4,1,24,69,6,29,2,11,9,14,4,3,3,2,3,1,2,3,0,0,5,3,2,1,2,0,2,1.06641927228,2
10219,4,2,44,106,24,34,5,15,14,18,5,7,6,3,3,3,5,6,2,1,9,6,2,6,1,1,3,1.08029215678,1
10220,4,1,10,28,4,13,1,4,2,5,1,2,2,1,2,0,0,1,0,0,3,0,0,3,0,0,0,0.378041570264,1
10221,4,2,41,136,18,50,5,18,19,13,7,10,9,3,6,4,5,8,1,1,8,2,8,12,4,4,6,2.15850162645,1
10222,4,0,22,64,8,25,1,8,8,5,1,3,2,1,5,2,1,5,1,0,2,5,2,6,3,2,0,0.9850761594,1
10223,4,2,33,102,14,44,5,22,10,12,7,5,5,3,4,0,4,4,2,1,8,1,2,6,2,5,1,1.0077718866,1
10224,4,2,34,86,16,33,6,13,7,11,3,4,7,1,6,5,6,3,0,0,5,2,4,5,2,3,3,1.09189432242,0
10225,4,1,23,68,10,27,3,12,7,10,1,5,4,2,5,1,2,3,1,2,3,1,2,6,3,2,1,0.776340578927,1
10226,4,1,26,84,7,44,3,14,8,11,4,3,4,2,3,1,5,1,0,1,6,2,3,9,2,2,0,0.538181190151,1
10227,4,2,30,74,15,29,3,11,10,11,2,8,4,3,3,2,1,3,2,0,2,3,6,3,5,1,7,1.52505777703,2
10228,4,3,74,178,33,55,6,25,17,15,10,9,7,5,10,6,9,11,1,2,12,9,17,13,4,5,16,2.40323954937,3
10229,4,2,46,108,18,41,4,12,11,8,3,5,5,4,10,2,4,3,2,2,10,4,10,7,7,4,15,2.27890685438,2
10230,4,1,13,31,5,18,2,8,5,6,0,3,3,1,0,1,1,0,0,0,2,0,2,2,0,1,1,0.157439385189,0
10231,4,1,23,45,12,16,1,9,7,8,2,5,1,1,2,2,1,1,0,0,2,0,6,1,1,0,0,0.567851412705,1
10232,4,0,11,29,4,9,1,6,1,6,1,0,2,1,2,1,2,1,0,0,2,2,0,1,0,0,0,0.330554517922,1
10233,4,1,16,42,6,15,2,7,3,7,1,1,3,1,4,1,1,0,1,0,5,1,3,3,0,0,0,0.331958904469,1
10234,4,1,11,41,3,17,1,7,3,9,1,0,3,1,3,1,2,1,0,0,1,2,0,2,0,1,0,0.451470145349,1
10235,4,1,28,89,9,38,3,12,8,14,6,4,5,3,9,4,4,2,0,0,4,1,5,9,3,1,2,1.11799077112,1
10236,4,3,58,159,22,61,8,31,18,16,10,5,10,3,8,0,6,6,2,2,7,2,4,18,6,6,3,2.98101911311,1
10237,4,2,50,123,23,48,7,21,15,18,6,5,9,3,4,4,4,2,3,2,9,3,4,10,5,3,3,1.33774561121,0
10238,4,0,16,44,7,16,2,12,6,9,0,3,3,2,1,1,1,3,1,0,3,0,0,1,0,0,0,0.336400824105,0
10239,4,2,51,132,25,50,5,23,18,15,4,10,6,3,4,5,3,3,0,3,4,5,9,14,9,3,8,1.59277669085,2
10240,4,1,14,51,4,24,3,4,6,7,0,3,4,1,4,1,2,5,0,0,3,2,1,3,0,0,1,0.888874573,0
10241,4,0,17,55,6,21,2,12,4,9,1,1,3,2,3,2,2,3,0,0,1,2,4,2,4,1,0,0.743231721455,1
10242,4,1,11,38,5,12,1,6,3,6,1,3,2,1,3,0,0,1,0,0,5,1,0,6,0,0,0,0.573573609699,1
10243,4,3,91,220,40,74,7,51,25,35,12,18,9,6,12,6,7,4,4,8,10,10,18,8,4,6,10,3.68370453794,4
10244,4,1,32,83,18,29,3,12,10,5,4,6,5,2,7,3,4,2,1,2,1,4,6,10,1,6,0,1.93715870842,1
10245,4,1,22,63,7,25,4,14,9,15,3,5,5,1,0,1,1,0,1,0,9,0,0,2,0,0,1,0.920224594867,1
10246,4,1,32,92,9,32,5,14,10,15,5,3,7,2,10,3,5,1,1,0,6,5,9,2,4,0,6,2.21221591889,0
10247,4,1,33,93,17,33,2,14,9,12,2,5,3,2,4,2,3,7,4,0,9,1,4,9,1,2,2,0.920671982045,2
10248,4,0,15,40,4,18,1,6,3,8,1,2,2,1,3,0,2,0,0,0,5,1,0,6,0,0,0,0.528700733877,1
10249,4,2,21,69,9,29,4,14,9,6,1,3,6,0,2,2,3,3,0,0,1,0,10,5,7,6,4,1.01728414529,0
10250,4,2,31,81,10,31,5,19,9,14,3,4,6,0,1,1,0,5,0,0,2,0,1,7,2,2,0,1.23592876919,0
10251,4,2,65,151,32,60,6,28,20,16,8,10,10,4,10,5,4,2,2,2,3,4,15,9,10,5,12,2.28273387224,2
10252,4,0,3,13,3,5,1,1,3,1,1,1,2,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0.225257118653,0
10253,4,1,24,56,11,20,3,9,10,7,3,7,4,2,2,0,3,2,0,1,8,3,2,7,0,0,0,0.713451109385,0
10254,4,0,12,37,3,14,1,7,5,6,1,2,2,1,2,1,1,3,0,0,3,0,1,2,0,0,0,0.401516005833,1
10255,4,0,11,31,4,12,2,5,3,4,1,2,3,0,2,0,1,3,0,0,2,1,1,3,0,1,2,0.26515486992,0
10256,4,0,9,38,5,17,2,6,6,3,1,3,3,1,0,1,1,1,0,0,5,3,0,5,0,2,0,0.426029908402,0
10257,4,2,102,242,64,83,7,45,33,27,9,25,8,7,13,9,9,9,1,7,11,10,7,19,4,9,1,3.29722485644,5
10258,4,3,67,173,40,61,8,38,17,19,12,24,15,2,11,4,4,5,2,5,4,0,11,23,20,2,0,1.55002504408,0
10259,4,1,45,119,16,38,4,20,18,11,7,4,7,4,8,3,0,2,1,0,3,0,8,13,12,4,3,1.60222693541,2
10260,4,1,12,37,3,15,1,7,4,6,0,2,3,1,2,0,2,1,0,0,2,2,2,3,2,0,1,0.263891183957,1
10261,4,1,24,65,10,30,2,16,6,14,3,4,4,2,3,3,1,2,0,1,4,5,1,1,0,0,0,1.0716006275,2
10262,4,0,16,39,10,16,2,3,4,1,2,0,4,1,5,1,3,1,0,0,2,4,2,5,0,1,1,0.408752735654,0
10263,4,1,35,95,17,33,5,15,12,10,6,7,6,3,7,2,1,5,0,0,6,3,2,9,5,0,0,1.35477172072,1
10264,4,3,78,157,29,57,7,25,22,17,7,6,10,4,8,10,5,3,2,0,7,10,20,5,2,5,18,2.75179865108,2
10265,4,3,98,264,47,76,13,55,25,37,19,20,15,8,6,4,14,10,2,1,14,11,21,9,3,10,10,4.97778108663,1
10266,4,2,41,109,20,49,4,17,12,13,2,6,6,3,5,1,4,3,2,0,5,5,3,9,10,4,1,1.12441392395,1
10267,4,2,48,132,20,47,6,23,14,18,6,6,8,4,6,2,4,9,0,2,5,5,16,4,3,4,16,3.09673344863,1
10268,4,0,12,30,4,10,1,7,4,4,1,2,4,0,1,1,0,3,0,0,1,0,1,2,2,1,0,0.221819279338,0
10269,4,0,20,51,8,22,2,12,5,10,0,5,3,2,4,0,0,3,0,0,3,1,2,1,2,0,1,0.529802666486,1
10270,4,3,65,200,26,86,9,42,22,27,9,13,13,5,7,3,6,8,0,2,8,2,9,20,15,6,4,2.29966553513,1
10271,4,2,48,143,24,52,7,29,18,14,3,6,12,2,8,6,3,8,1,2,12,2,13,6,1,5,10,2.38238027687,1
10272,4,1,18,71,8,33,3,6,6,4,5,2,5,1,2,1,3,1,1,1,6,0,7,13,1,1,2,2.00150155754,1
10273,4,2,28,80,10,32,4,8,9,6,6,2,6,3,7,2,6,1,0,0,2,2,8,10,3,3,2,1.41292443047,0
10274,4,1,23,76,10,26,2,14,5,11,2,3,3,2,2,3,3,5,0,0,4,6,8,8,2,0,1,1.45891676784,2
10275,4,2,43,130,15,49,5,20,10,12,2,4,8,4,9,0,4,7,1,0,5,0,13,18,8,7,8,1.62466604605,2
10276,4,2,38,125,10,55,6,29,14,21,4,4,7,3,5,2,1,3,1,0,5,0,8,8,5,3,4,0.914703219585,2
10277,4,2,49,154,12,53,6,23,19,23,7,2,8,4,12,5,4,4,0,0,5,4,11,10,7,3,10,5.20469317675,2
10278,4,2,43,112,18,42,5,25,10,21,5,5,6,3,4,0,3,3,2,0,8,7,4,6,2,1,4,1.77284148983,2
10279,4,2,33,83,19,36,3,14,11,8,4,7,5,1,4,4,2,2,2,2,4,1,4,10,7,2,2,2.0013247193,1
10280,4,2,40,135,13,58,6,26,11,17,11,2,9,2,10,1,4,6,1,0,7,4,8,7,9,4,3,2.36449452722,1
10281,4,3,50,145,21,53,6,25,16,20,4,10,8,3,7,6,7,8,1,3,13,1,12,8,2,4,11,1.61315347777,3
10282,4,0,9,48,3,15,1,6,5,4,4,2,2,1,2,0,1,4,0,0,3,0,3,6,1,2,0,1.0164336344,1
10283,4,2,46,106,21,45,6,16,10,9,5,5,7,2,7,3,3,0,0,1,7,4,9,10,4,5,11,1.04403594427,1
10284,4,3,43,142,21,46,4,18,18,14,10,4,6,4,8,3,4,8,2,0,5,2,6,12,8,5,9,1.66405523302,4
10285,4,0,1,10,1,3,0,3,1,2,0,0,2,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.0968897266965,0
10286,4,2,63,141,33,60,4,31,20,20,9,12,5,2,6,6,4,6,0,2,9,2,6,6,3,1,4,1.73157606911,2
10287,4,1,23,55,10,23,2,11,6,8,2,5,3,2,0,2,2,2,0,0,5,3,4,3,0,2,1,0.551116189242,1
10288,4,0,71,183,30,68,8,30,21,26,16,11,14,5,6,10,8,7,2,3,13,7,6,11,7,7,2,2.23903267042,2
10289,4,0,21,53,10,10,2,15,6,9,3,4,3,2,0,0,1,2,1,0,3,2,2,3,2,2,0,0.469261585393,1
10290,4,2,17,65,1,21,5,8,5,4,6,0,6,0,3,0,1,7,1,0,7,4,3,6,1,2,1,1.31709897214,0
10291,4,2,28,81,11,30,5,13,6,10,3,5,6,1,3,0,3,6,1,0,9,2,0,8,2,2,0,1.20796336601,0
10292,4,1,43,128,18,55,4,22,9,20,4,3,5,4,10,3,5,4,0,0,7,4,6,10,5,1,4,1.87328135031,3
10293,4,3,51,147,25,53,4,29,19,19,8,10,5,4,7,5,8,5,5,3,10,1,6,7,7,4,1,1.35527036811,2
10294,4,1,26,94,9,41,3,12,10,9,3,5,5,3,5,1,3,4,0,0,7,2,3,13,4,2,0,1.75310894178,2
10295,4,1,38,95,17,37,6,24,10,20,5,6,7,3,2,3,2,2,0,0,5,0,5,2,4,1,1,1.0609081734,0
10296,4,1,14,60,3,25,3,8,4,11,1,1,4,1,7,0,2,3,0,0,5,3,2,4,0,1,0,0.883599477649,1
10297,4,0,17,38,5,14,2,7,2,7,2,0,3,1,2,1,2,1,0,0,2,1,3,2,2,0,2,0.554584137477,1
10298,4,3,60,147,24,54,5,24,18,20,6,8,8,3,8,3,4,6,3,3,10,5,8,4,4,6,7,1.69899279333,1
10299,4,1,20,48,6,24,2,13,4,8,4,3,3,2,2,1,2,1,0,0,3,0,1,4,0,0,0,0.619821590984,1
10300,4,1,13,64,7,23,1,12,8,9,2,3,2,1,6,0,5,1,0,1,2,0,5,4,3,0,2,1.19861890695,1
10301,4,0,20,47,10,15,2,9,6,11,2,4,3,1,2,1,2,1,0,0,5,0,2,4,0,0,0,0.52113202915,1
10302,4,2,51,154,21,58,5,22,13,19,7,1,12,2,14,4,3,7,1,0,8,8,2,15,6,3,0,2.48622760641,1
10303,4,2,30,124,11,49,5,14,10,15,4,3,7,2,9,2,4,8,0,1,12,2,3,13,2,2,3,1.44807385596,2
10304,4,1,35,97,10,37,5,16,14,8,5,1,6,2,6,0,4,6,0,0,3,5,11,11,6,0,1,1.40828770746,1
10305,4,3,80,198,41,80,7,32,25,16,6,15,10,7,8,6,5,11,4,5,12,4,16,15,8,14,13,2.52009371821,3
10306,4,1,8,29,4,10,1,8,3,5,0,2,2,1,1,0,2,0,0,0,2,1,4,2,0,0,1,0.350609736307,1
10307,4,2,42,138,20,41,7,21,18,14,2,3,8,3,7,0,3,7,3,0,9,4,8,14,5,4,7,2.38290058202,1
10308,4,3,58,147,33,60,5,28,25,18,3,15,7,5,5,4,4,8,2,3,11,8,8,6,2,2,4,1.5948742224,3
10309,4,1,10,63,7,21,1,9,6,6,4,3,3,1,6,3,5,1,1,2,1,0,5,8,8,1,0,0.641106237494,1
10310,4,1,28,81,14,30,3,18,7,13,4,5,4,2,5,1,5,1,0,1,3,1,7,5,5,1,4,1.17729507266,1
10311,4,0,20,43,8,19,2,7,6,5,1,1,3,2,2,1,0,2,0,0,1,1,2,4,4,0,1,0.225962562771,0
10312,4,0,15,34,3,14,1,6,6,9,0,0,2,1,0,1,2,1,0,0,0,1,0,1,1,0,0,0.268819335226,1
10313,4,0,20,53,8,23,2,8,4,7,1,2,2,2,2,1,1,3,2,0,4,2,1,5,0,4,2,0.821356409828,1
10314,4,1,42,90,19,26,2,19,12,9,4,7,3,2,0,0,4,4,0,0,8,6,6,7,3,2,5,0.864867169446,1
10315,4,1,17,65,7,17,4,10,7,8,2,4,6,1,3,0,2,2,4,2,1,3,5,7,9,0,2,0.743063120444,0
10316,4,1,19,59,10,20,4,14,6,10,3,5,5,1,0,1,3,3,0,0,6,2,7,4,0,1,1,0.750976741913,0
10317,4,1,28,75,10,24,4,16,8,12,3,5,5,2,2,0,2,4,0,0,7,2,3,5,2,2,3,0.909208629911,0
10318,4,2,38,115,16,46,5,19,14,14,4,5,6,3,7,0,6,4,0,0,6,3,2,11,2,0,1,1.31728250138,1
10319,4,2,61,163,28,58,8,30,14,20,3,8,12,2,10,8,10,6,3,1,14,4,12,11,2,11,9,2.55732601005,1
10320,4,3,64,179,30,65,7,33,17,27,6,6,8,7,6,6,4,10,3,1,5,2,10,13,14,5,6,2.41460230222,4
10321,4,3,54,147,24,62,7,19,12,11,9,6,10,4,13,5,5,8,2,1,8,7,10,16,3,3,0,1.93649689923,1
10322,4,0,42,120,15,48,6,20,14,12,6,6,8,2,5,7,4,1,0,0,7,1,6,14,6,0,1,7.05690348432,2
10323,4,3,43,165,12,67,7,32,13,23,10,5,9,5,9,3,6,8,0,1,7,4,8,14,8,4,1,2.42799949383,1
10324,4,2,71,194,33,65,6,33,21,24,16,9,7,5,6,6,5,13,1,1,12,5,16,10,2,5,6,3.64100148982,3
10325,4,2,26,94,11,36,3,14,6,13,2,1,4,3,8,1,7,5,2,0,6,2,4,9,2,2,4,1.58570164835,2
10326,4,1,21,49,10,22,2,6,6,9,0,3,4,1,3,2,2,1,0,0,2,3,4,4,2,0,0,0.406589547,0
10327,4,3,81,189,46,60,7,33,28,18,18,20,9,6,9,7,5,4,5,9,5,4,17,10,16,11,6,2.91391047619,4
10328,4,0,12,27,4,11,1,6,1,5,3,3,3,1,0,0,0,1,0,0,2,1,3,2,2,0,1,0.264735873098,0
10329,4,0,22,78,6,25,2,13,6,8,4,0,3,2,5,1,0,7,0,0,8,6,8,9,2,0,1,1.41631821189,1
10330,4,1,22,55,4,22,3,10,4,5,4,1,6,0,3,2,0,0,0,0,3,1,6,7,1,3,3,0.831875512241,0
10331,4,0,5,13,1,5,1,4,1,4,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0236084404676,0
10332,4,2,33,71,23,26,3,15,10,8,7,8,4,1,1,0,3,0,0,4,6,4,4,4,3,3,1,0.849556672826,1
