id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9,pos_16,pos_13,pos_25,pos_3,pos_26,pos_8,bag_of_words_score,mean_word,pos_7,pos_10,std_word
15981,6,4,78,179,43,75,8,33,16,26,14,18,10,6,7,10,3,11,5,3,0,4,4,4,8,0,15,2.26539845043,3,2,4,0,2.4967495032,4.77094972067,47.7094972067,1,0,6.3692,1,0,3,0,1,0,2,0,1,5.36376888566,17.9,0,2,9.3429117517
15982,6,3,89,228,52,86,9,32,29,36,13,18,10,7,14,12,9,10,10,3,1,3,4,8,12,0,9,2.97398041479,5,2,4,2,2.44811685626,4.60526315789,46.0526315789,1,0,6.25604651163,1,0,0,1,0,0,2,0,1,2.22909590294,22.8,0,0,9.81631295345
15983,6,4,76,168,40,64,7,37,20,30,9,14,8,3,6,9,1,11,7,1,2,1,4,0,7,1,14,2.97944325755,3,0,2,1,2.52446681618,4.68452380952,46.8452380952,0,0,7.20625,0,0,0,0,0,0,1,0,0,7.15401496732,21.0,0,0,13.6930639376
15984,6,2,65,159,39,65,7,21,16,31,5,12,8,4,7,11,3,11,3,2,2,5,6,3,8,0,14,2.82705377194,3,1,1,0,2.40590786272,4.64150943396,46.4150943396,1,0,6.25846153846,2,0,0,1,0,0,1,0,0,0.0,19.875,0,1,10.0428768289
15985,6,1,51,132,27,50,4,27,15,22,12,14,5,3,6,6,3,9,6,4,1,2,8,2,11,0,4,4.29915595301,3,1,0,1,2.59489124238,4.58333333333,45.8333333333,0,0,6.8892,2,0,1,0,0,0,0,0,1,2.68536912248,26.4,0,0,18.9905239528
15986,6,2,38,112,20,49,6,19,13,16,7,5,8,2,8,6,1,4,1,1,3,1,8,5,8,1,6,1.86011423718,1,2,4,0,2.17738168243,4.375,43.75,1,2,6.24959183673,0,0,1,1,2,0,2,0,1,0,14.0,0,0,8.39642781187
15987,6,3,74,199,33,77,8,24,26,23,13,11,9,5,11,11,9,5,5,3,3,8,9,9,12,1,19,2.77189675581,3,3,5,2,2.25018822284,4.42211055276,44.2211055276,1,1,6.07337662338,1,0,1,0,1,0,2,0,0,2.22909590294,22.1111111111,0,0,12.1513094351
15988,6,1,61,176,35,73,8,33,23,26,4,14,10,5,5,13,7,11,6,2,1,4,2,3,15,0,5,2.16672071129,3,0,3,0,2.31947570206,4.38068181818,43.8068181818,0,2,6.86150684932,0,2,1,0,1,0,2,0,0,0.0,17.6,0,0,8.47584804017
15989,6,1,41,91,19,31,4,17,9,19,4,11,5,3,0,6,1,7,5,4,0,1,6,0,5,0,9,1.64452121486,2,1,1,0,2.68118757061,4.7032967033,47.032967033,0,0,7.09838709677,0,0,0,0,0,0,0,0,1,0.0,18.2,0,0,10.1271911209
15990,6,1,36,94,10,34,3,14,8,13,5,2,3,2,7,3,6,4,0,1,0,5,3,7,9,0,2,2.07146780143,2,0,2,0,1.94752128801,4.05319148936,40.5319148936,0,0,5.48117647059,0,0,0,0,1,0,2,0,0,1.33745754176,31.3333333333,0,0,14.5220139405
15991,6,3,69,144,34,65,6,21,13,26,10,8,8,4,3,12,5,7,0,4,0,4,1,2,9,0,10,1.31371404592,3,1,4,1,2.40721364749,4.84722222222,48.4722222222,1,1,6.35738461538,1,0,1,0,1,0,1,0,0,1.78327672235,18.0,0,0,10.295630141
15992,6,2,38,86,22,35,5,17,9,11,5,13,5,1,2,6,4,3,2,3,1,3,3,0,7,0,6,0.935031341241,0,1,0,2,2.9257103619,5.06976744186,50.6976744186,1,1,5.90885714286,0,0,0,2,0,1,2,0,0,3.58049216331,17.2,0,0,4.01995024845
15993,6,1,47,115,23,51,4,22,13,15,4,13,10,1,7,10,4,5,0,3,0,1,5,7,11,1,4,1.18269295807,1,0,1,2,2.58620998273,4.85217391304,48.5217391304,0,0,6.32117647059,1,0,1,0,2,0,0,0,0,0,11.5,0,0,7.5133215025
15994,6,3,72,191,39,82,8,20,23,23,7,12,11,5,14,15,3,8,6,2,5,4,1,13,13,1,8,2.99491448793,3,2,7,0,2.27756983027,4.47120418848,44.7120418848,3,0,6.23512195122,1,0,0,1,1,0,0,0,1,4.47561520414,17.3636363636,0,0,8.90630754295
15995,6,3,79,212,48,82,8,41,31,33,12,18,9,6,4,9,2,13,3,3,1,2,7,7,12,0,19,3.4377114404,3,0,5,2,2.50769628186,4.52358490566,45.2358490566,1,2,6.32792682927,4,0,4,0,1,0,0,0,1,5.36376888566,23.5555555556,0,0,13.1412083929
15996,6,2,54,120,24,59,6,18,18,16,10,6,7,4,6,6,5,3,3,2,0,2,4,2,5,2,5,1.51601656225,1,1,6,0,2.25314905682,4.625,46.25,1,1,5.97542372881,0,0,1,0,1,1,1,0,0,0.0,17.1428571429,0,0,8.42493868445
15997,6,3,66,129,40,57,6,22,16,15,16,15,7,5,7,14,2,6,1,2,1,5,2,2,5,0,6,1.16144567473,2,0,2,0,2.5218041407,5.12403100775,51.2403100775,0,0,6.70701754386,0,0,0,0,1,1,0,0,0,1.79024608165,18.4285714286,0,0,8.29556065198
15998,6,4,90,220,58,87,11,34,24,37,17,29,12,6,13,16,1,15,5,6,2,9,4,2,10,0,12,2.65571622084,2,1,2,4,2.77854258186,4.84545454545,48.4545454545,3,0,6.3275862069,2,0,2,0,0,0,1,1,0,6.25889192649,18.3333333333,0,0,7.46473189219
15999,6,4,72,164,41,73,7,26,22,22,14,12,8,3,8,11,3,7,4,0,1,3,6,1,10,0,9,4.03449245321,2,1,3,0,2.33419178611,4.78048780488,47.8048780488,0,2,6.56424657534,3,0,0,1,2,0,1,0,0,5.8130727459,20.5,0,0,12.6392246598
16000,6,4,128,310,71,120,11,38,43,45,23,28,12,10,13,19,6,12,11,2,16,7,3,11,5,0,20,4.59301512368,6,3,9,0,2.41668565569,4.55161290323,45.5161290323,4,0,6.32933333333,2,0,0,0,2,0,0,0,1,8.95123040827,25.8333333333,0,0,11.2088754516
16001,6,3,84,164,53,72,7,38,17,20,15,24,11,5,6,14,3,9,4,7,1,6,3,2,9,1,6,1.19061986074,2,1,2,3,2.85624317829,5.35975609756,53.5975609756,1,2,6.88902777778,1,0,3,0,0,0,0,0,1,0.0,14.9090909091,0,0,10.4050210384
16002,6,2,26,87,17,28,4,8,9,9,5,5,9,0,5,6,2,8,2,0,0,1,6,6,11,1,2,1.38597944757,0,0,0,0,2.26109193862,4.19540229885,41.9540229885,0,0,5.13892857143,2,0,0,1,1,0,0,0,0,2.22909590294,9.66666666667,0,0,4.21637021356
16003,6,4,50,153,27,69,8,25,17,25,11,12,10,3,12,9,3,10,3,3,0,2,8,5,10,1,2,1.82652865622,1,0,5,1,2.32765045837,4.43137254902,44.3137254902,2,1,6.12971014493,0,0,0,0,2,0,0,0,1,1.78327672235,15.5,0,0,6.75647837264
16004,6,4,134,298,78,117,11,45,41,45,23,30,18,8,16,21,8,9,10,3,3,9,12,6,20,2,22,3.2368889615,4,1,4,1,2.42107001259,4.88255033557,48.8255033557,2,1,6.35564102564,3,0,0,0,1,0,0,0,0,9.38311087025,16.6111111111,0,0,13.6997116307
16005,6,3,53,101,30,42,4,12,10,13,5,8,8,1,5,11,3,1,2,1,1,5,7,3,11,1,11,1.92002122861,1,0,1,1,2.35804920212,5.19801980198,51.9801980198,0,0,6.53714285714,0,1,0,0,1,0,1,0,1,1.78327672235,12.625,0,0,7.96770826524
16006,6,3,70,176,32,80,9,39,29,30,14,12,11,6,3,10,2,2,1,1,4,0,9,8,4,0,16,2.50515075557,0,5,4,1,2.30749766079,4.46590909091,44.6590909091,2,1,6.722125,1,0,0,0,0,0,0,0,1,2.68536912248,16.2727272727,0,0,7.19963268117
16007,6,4,115,269,55,128,12,36,34,37,25,17,13,7,11,29,4,13,10,3,2,6,5,3,9,1,8,2.82746028724,5,3,9,1,2.26824903181,4.65427509294,46.5427509294,3,1,6.369921875,1,0,0,1,2,1,3,0,0,3.58049216331,20.6923076923,0,0,8.65034117055
16008,6,2,53,130,28,61,7,14,12,19,5,4,9,2,8,10,2,5,8,0,0,2,11,12,14,3,8,2.38332844869,1,1,2,0,1.97662246635,4.56153846154,45.6153846154,0,2,5.89803278689,0,0,0,0,0,1,0,0,0,0,14.5555555556,0,0,7.73320561836
16009,6,3,88,184,44,67,8,22,24,28,16,16,9,4,6,14,0,8,3,2,1,4,13,2,15,0,33,2.60572907451,3,1,1,1,2.51287371971,4.79891304348,47.9891304348,2,1,6.55044776119,0,0,0,0,0,0,2,1,1,2.67491508353,20.4444444444,0,2,9.68516748104
16010,6,4,84,192,47,80,8,26,27,24,15,17,12,5,6,13,2,9,5,0,1,4,8,3,13,0,26,3.8480094884,2,0,2,0,2.37156452178,4.78645833333,47.8645833333,1,1,6.701375,3,0,0,1,0,0,1,0,0,7.15401496732,16.0,0,0,10.7315733547
16011,6,2,41,85,19,46,3,6,12,8,5,9,10,1,6,8,2,1,2,1,2,4,3,3,11,0,3,0.678602162645,0,0,2,0,2.23825912744,5.11764705882,51.1764705882,0,0,5.82826086957,0,0,0,1,1,0,3,0,0,1.33745754176,8.5,0,0,5.5
16012,6,3,86,193,37,82,9,30,26,30,16,13,14,5,7,11,4,6,5,2,1,3,9,7,13,2,14,2.44492103023,1,1,5,1,2.29519472498,4.56476683938,45.6476683938,1,2,6.14987804878,0,0,0,1,1,0,1,0,0,5.36376888566,13.8571428571,0,0,8.86290135385
16013,6,1,37,86,17,33,4,16,6,15,5,8,7,1,4,5,1,6,2,0,0,0,4,1,4,0,13,0.933307022203,0,0,2,0,2.32399603966,4.56976744186,45.6976744186,0,0,6.54242424242,0,0,1,0,0,0,1,0,0,0,12.2857142857,0,0,7.12569366477
16014,6,1,21,52,9,20,2,6,6,6,5,4,6,1,0,7,0,3,3,0,0,3,2,2,5,0,2,0.381371867831,0,0,0,0,2.17069471263,4.61538461538,46.1538461538,0,0,6.847,1,0,0,0,0,0,1,0,0,0,8.66666666667,0,0,6.64997911442
16015,6,2,57,146,32,59,6,12,18,17,9,12,9,5,11,11,1,6,4,0,2,4,2,8,12,0,9,4.23535206457,1,2,3,0,2.36096623215,4.54109589041,45.4109589041,0,1,5.7713559322,2,0,0,1,0,0,3,0,0,4.02282666425,16.2222222222,0,0,9.91942849807
16016,6,0,11,28,6,13,1,3,2,3,4,3,3,0,2,2,0,2,0,0,0,0,2,0,1,0,3,0.456692782213,0,0,1,0,2.48034602467,4.82142857143,48.2142857143,0,0,5.76461538462,0,0,0,0,1,0,1,0,0,0,9.33333333333,0,0,7.36357401146
16017,6,3,72,173,47,81,9,20,24,23,17,16,10,6,7,13,2,3,4,2,0,6,4,4,15,0,16,1.65140032733,1,1,3,0,2.37928055042,4.88439306358,48.8439306358,3,3,6.11197530864,0,0,0,1,0,2,1,0,1,1.78327672235,17.3,0,0,7.56372923894
16018,6,3,48,128,23,54,6,20,9,21,5,12,8,2,5,15,2,8,3,3,2,1,4,5,7,0,0,1.96456654986,2,4,3,1,2.46839022346,4.4609375,44.609375,1,1,5.98018518519,0,0,0,0,1,0,2,0,0,5.8130727459,16.0,0,0,8.41130192063
16019,6,3,46,123,22,56,4,15,14,16,8,6,9,3,7,11,1,7,3,0,2,2,3,4,6,0,11,1.39695297555,2,2,4,0,2.08038509235,4.42276422764,44.2276422764,0,4,6.16321428571,0,0,0,0,0,0,1,0,0,0,13.7777777778,0,0,16.3556159419
16020,6,2,55,139,28,40,8,22,16,17,8,7,9,3,11,5,1,3,1,3,3,1,16,8,15,3,14,2.48060488912,1,0,2,1,2.35096929278,4.48920863309,44.8920863309,0,1,5.87725,1,0,1,0,2,0,0,0,0,2.22909590294,15.5555555556,0,0,7.31985292978
16021,6,4,91,208,50,90,11,30,19,33,15,21,12,5,8,17,5,14,6,2,1,6,1,2,12,2,7,2.84629284222,1,1,4,1,2.48503510634,4.80769230769,48.0769230769,1,3,6.61888888889,1,0,0,0,3,0,1,0,0,7.15053028766,17.3333333333,0,0,6.96818165346
16022,6,1,35,105,14,48,3,4,12,10,4,8,4,2,5,12,2,7,1,0,2,6,4,12,2,0,4,1.28251164106,2,10,2,0,2.16139115424,4.29523809524,42.9523809524,0,1,5.0925,0,0,0,0,2,0,0,0,0,3.58049216331,26.25,0,0,19.791096483
16023,6,3,60,132,31,56,7,22,18,19,8,8,10,2,7,12,3,4,3,0,1,2,2,4,10,0,4,1.68009499006,1,0,3,0,2.30743450401,4.70454545455,47.0454545455,0,1,6.62321428571,2,0,0,1,0,0,1,0,0,4.91446502542,13.2,0,0,7.16658914687
16024,6,3,77,158,47,61,9,22,21,18,13,17,11,3,8,14,2,8,1,4,1,6,11,2,9,0,27,1.64617401834,1,0,2,0,2.6775725016,5.05063291139,50.5063291139,0,0,6.38786885246,0,0,0,0,0,0,0,0,1,8.49495718873,14.3636363636,0,0,6.87912160451
16025,6,4,89,212,52,82,10,43,38,32,15,22,11,6,9,19,3,6,2,6,1,6,3,4,12,2,6,2.881085214,3,0,3,1,2.63718228311,4.71226415094,47.1226415094,2,0,6.86414634146,2,0,0,1,1,0,0,0,0,7.15401496732,19.2727272727,0,0,8.36758799928
16026,6,2,47,111,28,48,6,21,12,16,4,12,7,3,5,9,2,7,2,5,1,2,1,3,8,3,4,0.881144354111,1,1,1,0,2.66760835134,4.95495495495,49.5495495495,2,3,6.37479166667,1,0,2,0,0,0,0,0,0,0.0,15.8571428571,0,0,8.90310654336
16027,6,3,64,159,29,64,10,18,21,24,12,14,11,2,9,10,1,6,4,1,2,1,6,4,10,0,14,2.02078548348,0,0,7,0,2.33734457946,4.55974842767,45.5974842767,1,1,5.95703125,0,0,0,0,2,0,1,0,0,5.37073824496,14.4545454545,0,0,6.19917349863
16028,6,1,36,88,21,39,3,14,13,14,1,4,7,1,5,4,1,1,0,1,3,1,3,3,5,0,8,1.33449646769,1,0,3,1,2.26274978127,4.67045454545,46.7045454545,1,0,6.10692307692,4,0,0,0,1,0,0,0,0,0.0,12.5714285714,0,1,9.33284741203
16029,6,4,113,248,68,91,11,38,33,36,21,32,15,8,13,22,8,13,4,7,1,6,5,4,11,0,20,4.52851198078,4,1,3,2,2.66837343621,4.92741935484,49.2741935484,1,0,6.26197802198,1,0,1,0,2,0,0,0,0,9.39008022956,16.6666666667,0,0,10.8545945213
16030,6,0,13,30,5,11,2,1,2,3,1,3,3,0,1,4,2,2,0,0,0,1,1,0,1,1,4,0.484444443576,0,0,1,0,2.44596782904,4.5,45.0,0,0,6.07909090909,0,0,0,0,2,0,1,0,0,0,10.0,0,0,7.48331477355
16031,6,3,42,109,17,45,2,26,13,16,5,7,3,2,4,3,5,4,2,1,2,0,3,0,3,0,16,2.17378929623,2,0,3,0,2.29293704942,4.38532110092,43.8532110092,1,0,6.62266666667,0,0,0,0,0,0,1,0,1,3.58049216331,36.3333333333,0,0,34.1207007874
16032,6,2,81,162,51,60,9,26,26,19,13,24,13,4,11,21,3,5,4,7,0,8,2,0,13,0,6,2.28298199525,0,0,0,3,2.88515047171,5.3024691358,53.024691358,1,0,6.17666666667,1,1,2,1,0,0,1,0,0,3.57352280401,12.6923076923,0,0,8.0802191077
16033,6,4,77,192,40,77,6,32,24,29,15,21,16,5,8,16,3,9,5,4,0,3,9,2,7,0,15,4.04454782613,4,2,8,3,2.58287060259,4.640625,46.40625,2,2,5.68779220779,2,0,0,1,0,0,1,0,0,5.37073824496,12.0625,0,0,12.900914454
16034,6,3,83,204,51,85,11,25,18,23,15,19,12,5,17,14,6,14,10,4,1,7,0,4,17,1,6,2.29052930468,1,0,4,0,2.46769429152,4.73039215686,47.3039215686,4,0,6.47964705882,0,0,0,0,1,0,2,0,0,7.14704560801,17.0,0,0,7.07106781187
16035,6,3,89,195,47,83,8,25,25,31,19,15,13,4,7,20,4,9,4,2,0,7,6,3,17,0,14,2.26275598957,3,0,0,1,2.4177946359,4.82564102564,48.2564102564,0,1,6.21397590361,0,0,0,0,1,0,2,0,0,3.12073426411,15.1538461538,0,0,12.2527620362
16036,6,3,53,117,28,50,6,28,17,18,9,10,7,3,4,7,2,6,2,1,1,2,1,2,6,0,2,1.84558018631,1,0,2,1,2.57009026781,4.77777777778,47.7777777778,0,0,6.7,1,0,1,0,0,0,1,0,0,4.02282666425,16.8571428571,0,0,8.33972543962
16037,6,3,47,102,24,43,5,13,15,13,8,8,8,2,6,11,1,2,0,0,3,4,1,5,6,0,6,1.02562553828,1,2,2,0,2.41114670264,4.70588235294,47.0588235294,0,1,6.53139534884,1,0,0,0,0,0,0,0,0,2.68536912248,12.75,0,0,7.90174031464
16038,6,3,60,120,28,63,5,19,17,17,7,12,6,4,3,11,4,5,3,1,1,4,0,1,6,1,4,1.01446121763,1,1,3,0,2.36001649807,4.95833333333,49.5833333333,0,1,6.49761904762,0,0,0,0,1,0,2,0,0,3.58049216331,20.0,0,0,11.6761865921
16039,6,3,45,116,28,59,6,13,17,14,9,11,7,3,5,14,0,7,3,1,2,4,1,5,7,0,1,0.828071389102,1,0,2,1,2.40657520097,4.70689655172,47.0689655172,0,0,6.12661016949,2,0,0,0,1,0,1,0,1,0.0,16.5714285714,0,0,8.59995253902
16040,6,4,88,233,52,90,10,37,19,36,20,19,16,5,13,8,6,14,7,5,3,5,11,8,11,0,20,6.36944821866,2,1,6,2,2.45915275907,4.61802575107,46.1802575107,1,1,6.34655555556,4,0,1,0,1,0,0,0,1,0,14.5625,0,0,7.83397049714
16041,6,2,53,121,24,53,4,21,15,14,8,13,5,3,6,4,5,6,2,4,1,3,7,2,5,0,10,1.32414950857,3,1,5,2,2.53403825193,4.7520661157,47.520661157,0,3,5.74811320755,1,1,1,0,0,0,2,0,0,1.79024608165,24.2,0,0,14.3582728766
16042,6,2,54,131,33,52,5,18,23,19,7,12,9,3,4,10,2,7,4,1,1,3,2,3,8,0,10,1.68408911689,2,2,2,0,2.47163592497,4.68702290076,46.8702290076,1,1,7.00211538462,1,1,0,0,0,0,1,0,0,3.58049216331,14.6666666667,0,0,11.1853078237
16043,6,3,75,177,45,68,9,28,26,23,11,18,12,4,8,8,1,5,7,2,5,4,8,7,13,0,16,2.69656625325,2,2,2,1,2.51261583123,4.70056497175,47.0056497175,1,2,6.32117647059,1,0,0,2,0,0,2,1,1,5.36028420601,14.8333333333,0,0,10.4149998666
16044,6,3,72,162,42,72,7,25,22,22,11,15,8,4,6,13,4,6,4,3,2,5,5,3,7,1,12,1.74527761559,2,0,4,0,2.48153212492,4.78395061728,47.8395061728,0,2,6.36069444444,1,0,1,0,1,0,1,0,0,0.0,20.25,0,0,11.2888219049
16045,6,4,117,257,57,104,11,33,43,34,21,25,13,10,16,21,4,4,4,2,1,7,8,2,15,1,26,7.04192034542,3,1,4,1,2.40079175899,4.73929961089,47.3929961089,1,2,6.16528846154,5,0,0,0,1,0,4,0,0,10.7275377713,19.7692307692,0,0,8.42298911089
16046,6,1,67,176,38,74,8,25,20,23,9,10,13,3,6,8,5,6,5,1,3,4,5,5,12,0,13,4.25569600538,2,1,5,0,2.32521469474,4.39772727273,43.9772727273,2,1,5.86324324324,2,1,0,2,2,0,2,0,1,1.33745754176,13.5384615385,0,0,7.86046959466
16047,6,3,80,210,40,87,12,33,26,33,16,16,13,3,6,14,5,10,2,4,3,9,3,7,13,0,9,3.98818587543,1,2,4,0,2.42196977091,4.39047619048,43.9047619048,0,2,6.23724137931,0,0,1,0,4,1,1,0,0,5.80958806625,16.1538461538,0,0,6.39526452025
16048,6,1,80,183,48,77,12,24,15,21,10,20,16,1,11,17,10,8,4,5,0,2,6,9,15,0,8,1.36423503732,0,1,5,3,2.63244038655,4.93442622951,49.3442622951,0,0,5.9774025974,3,0,2,1,2,0,0,0,2,0.0,11.5,0,0,4.63680924775
16049,6,4,95,237,51,107,13,35,24,38,19,26,14,3,12,20,5,11,3,4,3,5,7,6,18,5,7,2.19694130249,1,2,6,1,2.36543744071,4.71308016878,47.1308016878,2,2,6.55158878505,1,0,1,0,1,0,0,0,0,6.70471110708,16.9285714286,0,0,6.23886763666
16050,6,4,91,194,44,80,9,31,27,23,17,19,14,4,9,9,5,8,6,2,1,5,7,5,11,1,17,2.4646794045,1,3,4,0,2.34417131382,4.76804123711,47.6804123711,2,1,6.687125,1,0,1,0,1,0,1,0,0,5.36376888566,13.8571428571,0,0,9.48575731488
16051,6,4,72,161,38,68,8,29,17,22,12,15,12,3,13,10,4,5,2,4,1,8,1,5,10,0,4,1.69461401877,0,1,4,1,2.49628606121,4.80745341615,48.0745341615,1,0,6.51441176471,1,0,1,0,1,0,3,0,0,4.91446502542,13.4166666667,0,0,6.94572210469
16052,6,1,12,39,5,18,2,5,7,6,1,1,3,1,0,4,2,0,2,0,0,1,2,2,3,0,0,0.766392127122,0,0,2,0,1.7679100862,4.07692307692,40.7692307692,1,0,4.91333333333,0,0,0,0,1,0,0,0,0,0,13.0,0,0,9.2736184955
16053,6,4,96,230,48,95,9,28,29,30,13,15,13,6,9,13,1,10,5,2,1,10,9,7,14,0,24,3.5199736884,3,0,9,0,2.33577764871,4.52173913043,45.2173913043,2,2,6.27031578947,2,0,1,3,2,0,1,0,0,2.67491508353,17.6923076923,0,0,10.4762340223
16054,6,1,102,241,47,94,11,41,24,35,11,11,16,7,10,6,5,6,5,3,0,5,20,8,17,3,36,6.40020865527,2,0,9,1,2.26924686357,4.53941908714,45.3941908714,3,1,5.88063829787,3,0,2,3,0,0,1,0,0,3.5665534447,15.125,0,0,8.07677998958
16055,6,2,55,132,25,51,7,19,7,14,12,15,9,2,2,13,8,11,0,4,1,2,8,3,10,1,12,2.21214553671,0,0,1,0,2.48451135417,4.68181818182,46.8181818182,0,0,6.03490196078,3,0,2,0,3,0,0,0,0,0,14.6666666667,0,0,3.88730126323
16056,6,3,65,152,38,65,8,27,17,18,13,17,11,3,7,11,4,4,5,1,2,5,5,3,9,0,9,3.27077452908,0,2,3,0,2.44135645318,4.75657894737,47.5657894737,1,1,6.59,2,0,0,0,0,0,2,0,0,4.91446502542,13.8181818182,0,0,5.78113203476
16057,6,2,94,214,47,91,9,37,26,25,12,21,10,6,5,13,5,14,3,6,1,4,5,7,14,0,15,2.48991935819,4,0,7,2,2.61094065441,4.68691588785,46.8691588785,4,0,6.31879120879,2,0,2,1,1,0,3,0,0,0,21.4,0,0,11.1013512691
16058,6,2,69,157,38,64,6,22,25,14,15,16,7,4,11,10,2,6,2,6,4,4,4,4,9,2,10,2.84659462098,2,2,2,2,2.59776974409,4.91082802548,49.1082802548,2,0,6.61828125,3,0,1,0,0,0,1,0,0,4.46864584483,22.4285714286,0,1,13.2972300323
16059,6,1,19,47,8,20,2,8,3,9,3,2,3,1,1,4,2,4,0,0,0,3,0,0,2,0,4,0.972321020879,1,0,0,0,2.2041924564,4.42553191489,44.2553191489,0,0,5.439,0,0,1,0,0,1,0,0,0,0.891638361175,15.6666666667,0,0,11.9536140514
16060,6,2,60,127,33,49,5,14,20,20,14,13,7,4,3,12,3,4,0,1,1,5,2,3,10,0,7,1.30762719427,2,0,3,1,2.51442532364,4.94488188976,49.4488188976,0,0,5.63632653061,1,0,0,0,0,0,0,0,0,4.47561520414,18.1428571429,0,0,10.6961751699
16061,6,1,26,58,15,22,3,4,7,8,8,7,4,2,1,7,2,3,0,3,0,2,2,3,2,0,4,1.58776451987,0,0,2,2,2.99369169382,4.94827586207,49.4827586207,0,1,5.91590909091,0,1,0,0,1,0,0,0,0,0,14.5,0,0,8.78919791562
16062,6,3,72,180,33,66,9,30,22,31,12,14,14,3,5,13,4,8,7,1,0,3,2,3,11,0,2,3.73039763444,0,0,7,1,2.31332200986,4.42222222222,44.2222222222,1,0,6.52803030303,2,0,3,0,1,0,2,0,2,2.67491508353,12.9285714286,0,0,5.9697366024
16063,6,1,23,64,12,27,4,15,4,10,4,2,7,0,3,2,2,2,1,0,0,1,6,3,6,1,3,0.527078519645,0,0,2,0,1.87691700944,4.46875,44.6875,0,1,6.57222222222,0,0,0,1,2,0,0,0,0,0,9.14285714286,0,0,5.74278606921
16064,6,3,43,116,16,53,5,17,12,16,14,6,10,3,12,5,1,4,3,0,0,1,7,4,10,0,6,2.30177934938,0,0,3,0,2.02214130868,4.25862068966,42.5862068966,1,2,5.46339622642,0,0,0,1,1,0,2,0,0,1.78327672235,11.6,0,0,8.89044430836
16065,6,4,85,191,49,68,8,25,21,30,10,15,12,5,6,15,2,9,7,1,1,4,7,4,15,0,16,2.50842903033,2,1,4,0,2.40197172611,4.78534031414,47.8534031414,3,1,6.38897058824,1,0,1,0,2,0,1,0,0,6.70122642742,15.9166666667,0,0,9.02273363356
16066,6,3,59,136,35,54,8,23,24,24,6,18,10,2,4,10,1,3,5,2,1,4,8,0,7,0,11,1.46417688765,1,1,2,2,2.6720533829,5.02941176471,50.2941176471,0,0,5.73166666667,2,0,3,0,0,1,0,0,1,6.25889192649,13.7,0,0,7.47060907825
16067,6,3,72,161,32,75,9,27,23,20,9,7,11,3,7,9,1,5,4,1,0,4,8,5,13,3,9,1.73885095544,1,0,4,0,2.12477620305,4.60869565217,46.0869565217,0,2,6.56266666667,1,2,0,1,0,1,0,0,0,1.78327672235,14.6363636364,0,0,7.69028581184
16068,6,4,94,197,52,96,8,35,19,25,19,19,10,6,10,13,2,9,12,5,0,6,4,3,11,1,8,3.28990191623,2,0,5,0,2.48655349957,4.92385786802,49.2385786802,0,1,6.826875,1,0,2,0,1,2,1,0,2,5.80958806625,19.7,0,0,11.5329961415
16069,6,2,24,70,8,34,3,9,10,11,8,4,5,2,7,2,2,3,2,0,0,0,4,3,3,0,3,0.68593766394,0,1,2,0,2.01834239022,4.31428571429,43.1428571429,0,0,5.78088235294,0,0,0,0,0,0,0,0,0,1.79024608165,14.0,0,0,8.41427358719
16070,6,3,74,193,42,78,10,30,19,28,13,20,11,4,11,12,8,11,6,2,1,5,19,5,9,1,14,2.19852457626,1,0,4,0,2.4121436442,4.62694300518,46.2694300518,0,1,6.00102564103,0,0,0,0,1,0,0,0,1,1.33745754176,17.5454545455,0,0,9.50945592903
16071,6,3,61,139,30,60,6,17,18,17,9,12,7,5,9,13,4,5,2,2,1,5,3,3,6,0,9,2.05513482921,1,1,5,1,2.53980920538,4.74820143885,47.4820143885,0,2,6.192,0,0,0,0,3,0,2,0,0,4.91794970507,20.0,0,0,12.1655250606
16072,6,3,76,174,45,74,7,37,25,25,13,19,10,4,9,13,4,5,5,3,0,5,3,3,14,0,7,2.30214489879,2,0,3,0,2.5154891906,4.86206896552,48.6206896552,0,0,6.42567567568,1,0,5,0,0,0,1,0,1,8.04216864884,17.4,0,0,9.97196068985
16073,6,3,65,150,41,64,6,32,19,24,5,12,9,5,8,9,3,8,2,2,0,5,1,4,11,0,3,1.80846793468,2,0,4,1,2.54471422164,4.74,47.4,1,0,6.33375,0,0,0,0,2,0,1,0,1,3.57352280401,16.6666666667,0,0,9.16515138991
16074,6,3,49,118,27,49,4,22,19,14,11,9,6,4,7,9,4,2,4,1,5,3,3,0,5,0,6,1.46457459178,2,1,1,0,2.277455343,4.73728813559,47.3728813559,2,0,6.97387755102,1,0,0,0,0,0,0,0,0,4.02282666425,19.6666666667,0,0,12.5786415094
16075,6,3,109,257,60,110,13,35,32,38,26,25,14,5,13,20,4,9,2,8,2,2,10,10,15,0,15,3.08792597595,3,0,10,3,2.58039506974,4.74708171206,47.4708171206,4,1,6.07836363636,3,0,1,0,0,0,1,0,1,0.0,18.4285714286,0,1,9.61185492515
