id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27
1589,1,10,153,420,70,155,16,58,43,36,32,27,22,10,24,26,18,13,4,4,8,14,18,38,8
1590,1,11,206,473,107,200,19,74,55,43,35,42,32,9,26,35,24,17,5,12,4,11,17,31,2
1591,1,9,199,534,106,168,19,69,71,46,31,31,27,12,56,46,21,8,9,4,7,11,25,40,18
1592,1,2,8,32,7,4,0,3,0,4,5,5,7,0,1,4,0,1,0,0,1,0,10,6,0
1593,1,10,156,430,72,157,17,58,53,47,26,14,21,10,29,32,18,14,3,6,18,9,21,37,3
1594,1,8,110,338,42,138,14,44,43,23,21,19,20,5,24,28,11,13,6,1,13,8,23,26,3
1595,1,8,115,390,52,158,18,53,47,30,19,12,22,8,27,26,15,12,3,3,14,8,16,39,1
1596,1,9,137,389,58,152,21,50,42,40,27,20,31,5,14,36,20,15,5,5,11,6,13,28,2
1597,1,11,261,589,143,208,27,101,75,56,43,56,35,13,31,56,26,16,5,25,22,10,42,34,1
1598,1,10,203,550,98,184,26,73,61,55,32,28,34,12,26,45,16,16,5,5,13,8,36,36,16
1599,1,9,106,337,58,130,13,44,33,35,27,22,19,7,25,21,14,9,1,5,12,6,24,31,3
1600,1,8,111,331,55,101,14,35,35,27,19,21,17,8,25,13,14,10,1,3,15,6,13,51,7
1601,1,8,124,308,69,97,10,55,37,39,18,27,13,5,16,18,10,13,4,10,14,8,19,17,6
1602,1,10,185,472,95,153,19,76,57,38,32,20,27,13,24,29,17,21,7,7,18,10,30,26,14
1603,1,8,123,326,47,123,14,44,24,29,14,16,21,8,15,31,10,16,1,3,22,6,16,36,1
1604,1,8,100,263,54,100,10,29,31,18,19,20,19,4,19,21,7,13,4,4,7,7,14,20,1
1605,1,8,80,248,39,77,9,29,27,26,16,15,10,8,9,15,10,8,5,1,6,1,14,28,7
1606,1,9,139,379,76,129,13,39,40,29,39,21,18,8,11,34,9,18,2,4,12,7,34,25,9
1607,1,9,161,423,64,152,21,57,50,25,25,15,34,4,39,23,10,18,2,4,11,7,34,43,7
1608,1,8,96,340,40,100,13,49,40,25,20,7,16,9,16,16,10,17,3,1,17,6,36,37,3
1609,1,9,144,413,72,165,15,57,34,41,27,21,16,12,29,35,11,17,8,5,5,14,25,24,5
1610,1,11,288,708,137,232,29,116,95,50,57,44,35,20,49,40,24,17,17,6,25,25,46,50,18
1611,1,8,119,388,63,132,16,44,43,24,16,18,22,11,37,25,24,11,7,7,16,9,20,48,0
1612,1,8,106,241,50,94,12,38,21,23,25,24,21,1,11,23,13,9,3,4,5,0,25,12,0
1613,1,9,143,337,61,117,14,52,47,23,21,28,18,11,5,36,18,6,0,12,15,2,30,34,2
1614,1,9,130,360,58,133,13,41,40,16,23,28,25,6,24,38,21,11,5,5,5,4,30,43,6
1615,1,9,147,376,65,145,13,64,49,46,25,21,15,9,7,24,9,15,3,11,14,6,37,19,5
1616,1,9,211,422,134,169,21,58,50,27,27,67,29,7,32,64,15,16,18,16,11,3,22,9,2
1617,1,8,137,341,63,113,18,49,37,32,27,25,25,4,18,45,18,14,2,10,7,3,20,19,16
1618,1,8,67,211,27,67,10,37,20,15,10,12,14,3,12,9,13,13,2,1,7,6,17,19,1
1619,1,9,145,430,71,157,17,69,47,48,23,25,18,9,27,35,24,12,5,6,15,9,21,36,2
1620,1,7,101,279,54,82,9,37,40,19,13,14,10,6,22,14,13,8,3,2,7,10,31,28,0
1621,1,10,161,398,77,134,16,58,42,36,45,46,20,8,18,35,24,11,1,18,12,6,32,26,2
1622,1,10,262,742,126,286,32,108,87,67,54,58,37,21,44,39,31,26,9,7,26,15,36,65,9
1623,1,9,144,444,67,170,18,54,63,38,24,20,19,9,40,24,20,4,4,2,15,4,31,47,9
1624,1,8,115,373,50,155,16,48,42,35,11,14,25,5,25,22,12,13,7,4,5,3,18,33,3
1625,1,8,112,316,51,115,16,50,36,20,20,9,18,9,12,15,15,14,3,2,16,2,8,29,0
1626,1,8,192,427,103,167,21,65,53,26,24,34,34,6,27,35,17,2,12,6,13,21,31,31,1
1627,1,8,109,275,43,102,11,49,36,29,18,19,18,6,14,20,8,8,3,4,6,6,19,14,6
1628,1,10,181,474,93,196,25,69,50,32,25,32,38,8,32,41,21,25,1,9,14,9,18,48,3
1629,1,10,142,508,61,201,22,68,55,45,18,17,28,11,29,18,22,31,4,6,13,14,19,57,5
1630,1,10,198,508,104,189,21,95,57,58,23,32,26,13,25,35,18,15,4,12,11,6,23,42,13
1631,1,8,100,340,46,111,17,45,26,32,21,12,22,7,24,25,13,21,2,3,14,9,15,27,8
1632,1,8,129,425,57,179,14,38,51,29,25,18,18,6,42,18,15,11,2,3,6,17,31,66,2
1633,1,8,98,224,55,72,10,50,24,19,14,19,16,4,6,14,8,4,3,4,5,6,28,14,7
1634,1,8,119,343,47,123,14,47,51,29,22,16,15,11,24,26,19,6,2,1,3,9,12,30,2
1635,1,10,115,289,41,123,12,54,42,24,21,13,17,6,17,29,19,7,1,4,11,9,22,16,1
1636,1,10,218,510,87,211,13,62,69,32,28,38,16,13,25,62,19,32,6,4,10,11,33,29,2
1637,1,8,111,302,49,111,12,59,18,31,12,18,20,6,24,13,13,14,12,8,10,5,28,19,4
1638,1,8,105,284,52,111,12,41,29,22,18,15,18,6,20,25,20,9,2,5,5,5,21,26,2
1639,1,10,136,414,59,162,21,54,35,29,21,17,24,8,24,29,19,20,5,7,16,6,22,46,1
1640,1,8,94,299,32,104,14,42,15,29,20,9,21,5,19,19,15,8,2,2,7,2,38,29,5
1641,1,8,81,276,50,81,12,67,32,33,24,17,23,6,9,8,17,1,1,2,14,2,14,21,2
1642,1,8,119,298,65,108,11,53,37,33,18,29,15,8,22,21,13,11,2,8,12,2,11,21,0
1643,1,11,178,462,84,176,23,67,48,40,33,40,37,6,42,31,15,8,7,10,13,15,24,38,11
1644,1,8,130,339,61,130,14,65,40,21,27,16,20,9,20,24,13,8,2,5,10,14,15,18,2
1645,1,11,260,515,130,189,26,91,70,39,43,57,35,9,32,64,18,9,5,20,18,14,40,19,2
1646,1,8,85,301,44,96,15,41,46,19,13,14,26,2,20,23,13,9,1,3,7,5,22,27,1
1647,1,6,76,180,41,51,8,33,28,12,19,11,17,1,13,19,7,3,0,2,7,6,13,6,0
1648,1,11,176,414,98,161,16,60,39,26,43,41,29,7,26,42,26,15,8,22,5,5,23,28,1
1649,1,9,143,337,64,117,14,55,40,31,23,15,21,6,28,27,17,11,7,4,7,11,11,8,1
1650,1,8,112,365,47,149,16,50,35,29,24,22,19,8,29,16,13,10,4,4,12,6,19,40,2
1651,1,9,158,393,77,184,15,66,52,35,22,29,33,3,20,42,14,6,1,8,10,8,20,22,3
1652,1,8,95,218,61,74,9,43,25,16,25,33,18,3,12,19,5,7,3,6,7,6,29,8,1
1653,1,8,91,271,37,109,12,38,30,20,17,5,13,8,14,17,10,13,2,0,2,10,9,19,3
1654,1,9,197,454,102,163,20,74,37,37,34,47,29,11,27,43,14,16,9,14,5,20,30,23,2
1655,1,8,98,243,51,103,13,36,26,14,13,9,20,3,18,23,17,3,0,1,3,20,10,16,0
1656,1,8,91,257,35,98,13,44,23,15,14,9,19,5,11,7,14,6,1,1,11,4,25,22,1
1657,1,8,110,303,58,107,12,33,34,14,22,25,13,9,29,29,19,10,5,4,6,6,17,22,1
1658,1,9,150,382,58,125,18,50,41,38,18,15,20,7,26,34,13,19,1,4,7,8,29,21,5
1659,1,9,142,442,72,157,18,56,52,41,43,25,21,10,27,33,18,20,7,4,15,10,19,29,1
1660,1,8,126,343,51,120,14,32,36,18,34,25,25,4,31,35,14,15,8,2,5,13,28,26,2
1661,1,10,159,453,85,154,21,61,64,31,23,21,28,10,32,38,14,13,2,3,9,6,25,44,9
1662,1,8,139,370,71,130,13,55,42,33,18,21,16,9,20,19,18,15,3,2,6,19,23,29,12
1663,1,9,140,341,60,121,16,44,39,29,17,13,23,7,30,26,16,11,6,0,5,17,14,20,9
1664,1,8,115,379,52,135,19,61,36,40,20,15,31,3,23,11,15,11,3,4,20,9,22,38,4
1665,1,9,189,444,107,172,21,76,46,49,33,46,38,3,21,38,16,15,10,17,11,10,19,19,1
1666,1,9,150,481,75,204,25,73,63,57,38,13,32,8,30,23,13,15,8,3,20,12,22,34,3
1667,1,10,151,358,68,151,17,51,38,35,19,22,19,11,18,45,14,11,3,5,7,16,14,19,5
1668,1,9,141,459,54,168,20,72,57,39,31,10,26,10,25,35,21,15,4,4,10,14,19,26,1
1669,1,10,248,591,126,235,29,112,62,66,34,49,36,16,24,43,23,27,12,15,38,10,36,23,2
1670,1,9,122,395,40,146,17,46,40,39,30,8,26,4,26,25,9,18,2,2,11,10,16,29,1
1671,1,11,245,592,107,211,28,86,66,45,53,40,35,11,32,41,29,17,11,7,21,11,47,35,19
1672,1,6,82,195,42,85,7,33,22,13,14,11,14,5,14,24,12,2,1,2,9,8,6,9,0
1673,1,5,37,93,11,44,4,5,10,4,6,3,8,2,9,12,2,5,1,0,2,4,5,5,0
1675,1,11,194,551,76,194,26,78,55,37,50,13,31,12,50,31,25,14,1,3,9,13,44,58,16
1676,1,8,79,303,31,94,14,43,34,22,15,7,16,9,11,11,12,14,3,0,4,5,15,40,7
1677,1,10,164,470,73,146,19,68,38,46,24,24,45,6,35,36,15,10,6,5,31,12,29,46,4
1678,1,8,150,354,73,129,14,42,49,36,18,29,16,8,23,27,14,12,6,8,10,12,46,14,4
1679,1,8,124,314,64,125,16,39,28,32,19,29,29,4,27,25,8,13,0,10,6,1,24,25,2
1680,1,8,110,403,25,130,5,74,49,34,19,7,6,5,11,20,30,13,1,0,10,3,63,24,3
1681,1,6,49,162,20,57,6,17,14,10,14,6,12,3,4,16,7,7,1,0,3,3,10,17,0
1682,1,8,136,333,76,136,16,39,40,30,31,22,23,5,26,27,9,10,5,3,9,7,18,18,6
1683,1,7,100,227,49,100,11,39,30,21,22,22,22,3,14,14,8,5,2,9,10,10,25,12,1
1684,1,8,124,312,58,117,12,42,29,17,35,27,20,6,27,21,18,5,5,2,8,12,40,22,2
1685,1,8,151,379,84,133,15,71,54,38,23,25,23,8,21,25,12,12,1,4,18,15,25,16,2
1686,1,5,41,117,18,32,4,19,9,10,8,0,7,4,3,7,11,2,0,0,6,1,13,4,1
1687,1,10,240,672,107,293,29,78,63,62,45,48,38,14,34,58,30,29,11,18,16,7,19,51,21
1688,1,8,152,414,54,175,17,71,44,31,25,18,22,9,32,18,19,11,6,1,11,12,32,38,9
1689,1,7,88,194,27,76,4,22,17,16,16,9,23,0,15,20,10,2,8,1,6,2,21,11,0
1690,1,9,147,368,79,129,15,54,46,32,21,30,22,7,10,38,18,12,6,5,7,12,38,25,5
1691,1,11,211,503,95,196,18,79,54,41,34,39,24,11,21,44,36,21,6,11,11,13,42,27,6
1692,1,9,155,388,79,150,17,49,44,30,29,29,26,8,17,41,21,22,7,6,4,7,15,22,0
1693,1,10,172,477,80,148,18,60,54,31,23,23,19,12,42,27,28,24,3,7,13,18,26,47,1
1694,1,10,171,488,62,193,20,65,52,28,17,13,25,11,46,30,19,22,1,2,9,10,24,47,2
1695,1,9,159,437,79,147,20,73,48,41,30,28,31,4,17,30,13,10,2,6,14,6,41,41,3
1696,1,9,152,369,80,143,13,54,53,25,20,24,17,10,14,39,17,13,4,7,3,11,12,35,3
1697,1,8,116,353,45,122,15,45,35,37,25,10,28,6,22,20,12,10,6,1,10,7,28,41,17
1698,1,8,176,455,77,185,20,56,51,29,32,22,26,12,24,37,14,22,4,2,15,8,23,37,5
1699,1,8,123,321,48,119,15,46,35,22,21,17,22,5,8,37,19,10,1,3,5,4,20,30,0
1700,1,9,156,425,83,146,21,81,53,50,26,18,28,9,25,15,12,12,8,6,32,5,22,26,1
1701,1,8,106,301,60,117,12,49,25,24,17,22,18,9,22,26,12,5,2,4,8,7,14,27,6
1702,1,8,74,209,38,69,8,34,19,21,18,9,17,3,7,16,9,9,3,1,4,7,18,12,8
1703,1,11,210,513,121,172,23,92,58,26,41,41,27,11,36,29,26,11,7,11,9,13,35,27,10
1704,1,8,116,346,58,119,20,49,35,30,22,16,25,5,19,22,16,13,1,2,9,6,10,37,1
1705,1,12,176,445,100,143,20,63,37,52,37,39,27,11,24,32,20,19,4,18,13,8,38,37,19
1706,1,6,95,207,45,87,10,32,30,19,12,18,14,4,9,21,4,4,3,3,4,8,4,11,1
1707,1,7,68,239,26,94,13,35,23,20,8,6,16,3,11,14,10,7,0,0,11,5,8,25,4
1708,1,7,71,198,28,74,6,26,15,28,13,11,7,3,9,17,13,2,0,6,11,5,13,18,1
1709,1,8,106,381,61,131,13,47,35,27,26,20,38,4,31,14,8,9,3,4,26,10,9,63,3
1710,1,9,165,454,76,186,19,54,66,30,28,29,27,10,21,44,9,10,1,6,19,6,27,43,3
1711,1,6,67,221,31,67,9,46,24,20,15,13,14,3,9,7,13,6,2,0,7,3,31,15,1
1712,1,9,168,427,93,154,17,67,55,38,22,33,22,10,31,39,23,17,7,9,4,10,25,20,5
1713,1,8,134,359,56,132,21,49,27,24,19,11,26,4,22,16,11,11,3,3,9,14,16,38,0
1714,1,6,69,259,30,111,8,25,27,3,7,14,12,6,17,17,10,9,0,0,3,5,21,41,0
1715,1,10,227,538,97,213,22,74,69,24,36,33,30,12,19,48,23,17,4,10,16,6,46,48,9
1716,1,7,86,290,43,104,8,35,40,27,12,14,9,6,28,24,21,6,3,0,6,3,24,21,3
1717,1,8,180,427,75,154,22,79,49,53,36,17,31,4,16,19,5,16,4,2,24,7,34,31,3
1718,1,9,119,325,64,104,15,53,36,29,28,23,20,6,19,25,19,12,4,3,12,9,22,13,1
1719,1,8,173,392,83,161,16,52,52,38,30,37,18,9,21,40,16,22,4,18,14,7,23,28,3
1720,1,11,171,444,97,157,18,63,60,34,32,30,20,10,26,33,12,24,3,11,10,12,22,30,7
1721,1,9,147,437,64,168,13,54,50,32,20,29,18,9,27,36,11,9,1,3,9,5,57,53,4
1722,1,9,144,388,59,148,20,52,43,37,29,18,34,3,17,35,10,17,5,1,11,3,23,37,5
1723,1,9,144,462,63,184,20,82,49,30,20,13,27,10,27,23,18,10,2,5,3,10,20,48,2
1724,1,10,172,450,79,186,21,67,54,46,38,30,29,10,23,44,13,18,4,8,11,8,23,27,5
1725,1,9,209,413,92,156,20,56,51,27,38,42,32,7,17,56,12,11,3,17,12,2,54,20,10
1726,1,9,176,427,86,161,15,83,54,31,27,18,19,9,22,21,13,16,7,1,20,13,38,25,12
1727,1,10,150,429,69,145,16,70,58,39,38,20,19,13,6,31,16,26,8,3,3,3,64,27,14
1728,1,9,202,484,94,206,22,63,62,29,32,33,24,12,27,62,19,18,6,4,11,9,19,33,0
1729,1,8,134,336,62,157,14,63,47,30,21,18,18,6,15,21,14,9,6,4,6,4,9,17,4
1730,1,10,170,382,106,135,17,56,45,37,26,37,27,6,28,43,13,13,7,8,9,8,40,14,4
1731,1,9,112,318,47,93,15,52,33,18,21,14,24,4,19,14,11,9,3,1,12,10,23,34,11
1732,1,8,110,336,52,137,12,43,36,32,23,18,21,7,21,17,11,14,6,3,9,8,17,27,1
1733,1,8,107,235,47,105,11,41,30,28,19,17,19,5,4,25,2,5,1,2,10,2,5,12,1
1734,1,9,157,464,78,175,15,58,59,39,24,27,17,11,16,44,28,13,1,10,3,10,40,40,12
1735,1,7,81,259,39,93,11,36,27,19,11,11,15,7,13,17,10,9,1,3,7,5,8,26,6
1736,1,11,286,718,139,285,30,82,65,68,40,60,40,19,50,55,18,32,3,32,15,21,57,70,19
1737,1,8,86,257,37,97,8,30,25,24,9,18,27,1,20,29,5,10,4,3,9,2,16,25,0
1738,1,7,125,332,59,143,9,45,47,19,11,14,12,8,17,32,15,12,2,6,5,4,17,25,4
1739,1,10,206,504,109,180,24,82,62,48,33,43,32,11,28,53,9,16,10,13,19,18,39,26,4
1740,1,8,133,382,58,161,18,43,39,30,36,20,30,6,10,33,11,25,4,11,7,7,18,29,1
1741,1,8,118,320,60,126,13,43,25,19,18,21,22,6,23,27,13,16,0,1,3,6,26,32,5
1742,1,6,89,215,49,95,9,25,22,16,11,16,11,4,13,26,14,8,4,3,2,9,13,19,3
1743,1,9,148,434,69,169,21,43,53,30,24,30,34,3,35,38,14,13,6,12,15,7,17,40,0
1744,1,11,178,491,86,209,19,73,54,35,23,28,28,12,30,40,11,17,7,11,15,19,25,43,5
1745,1,10,186,407,78,173,19,52,42,33,37,27,21,9,31,49,18,20,2,9,12,12,21,17,1
1746,1,10,113,349,51,165,16,63,38,29,8,14,20,7,27,20,21,9,3,3,12,8,14,25,1
1747,1,8,114,369,49,137,18,46,34,33,26,12,24,7,15,17,11,14,2,3,22,5,18,49,1
1748,1,9,117,324,71,116,18,48,41,31,21,29,20,7,16,21,16,9,3,6,10,21,15,20,0
1749,1,6,53,118,21,54,6,19,19,5,9,10,8,2,4,11,6,1,0,5,1,2,9,15,0
1750,1,8,105,300,49,95,14,38,32,23,12,25,22,5,19,38,12,15,2,3,7,8,13,17,0
1751,1,8,143,357,85,118,15,64,42,28,28,38,18,8,13,23,16,11,3,11,9,9,34,19,5
1752,1,9,181,473,77,158,16,72,44,38,30,24,21,12,19,39,19,16,8,6,7,17,52,23,29
1753,1,8,77,189,42,66,7,24,22,20,14,11,8,5,11,23,7,5,0,1,5,4,14,13,3
1754,1,10,331,760,156,283,35,101,80,54,53,65,43,19,35,87,27,33,9,17,22,13,67,58,13
1755,1,8,149,354,80,130,17,50,42,30,19,34,25,5,22,49,7,9,4,6,6,4,10,28,3
1756,1,10,176,409,62,155,17,72,41,25,31,17,22,7,25,21,14,10,6,6,18,24,42,24,4
1757,1,8,86,240,31,96,8,36,30,24,24,6,9,8,9,19,17,6,5,0,2,4,23,11,1
1758,1,10,213,517,101,202,22,88,53,41,26,32,38,9,32,49,20,17,6,11,9,23,34,28,12
1759,1,10,147,328,79,137,18,50,45,33,25,21,24,3,20,39,11,9,5,3,10,10,18,8,0
1760,1,12,209,550,95,198,23,86,59,52,38,23,29,10,49,41,16,15,5,5,21,11,43,33,0
1761,1,8,135,355,50,134,7,33,37,18,23,15,8,5,24,37,19,13,6,1,6,10,32,27,2
1762,1,8,118,337,44,130,14,46,37,36,23,6,17,8,27,20,15,17,1,0,9,6,21,23,2
1763,1,12,253,475,117,206,22,79,34,37,40,46,29,9,17,56,22,14,8,14,12,7,60,23,11
1764,1,8,129,405,76,146,20,61,56,35,25,24,25,9,25,34,14,18,3,5,8,14,22,28,1
1765,1,5,40,100,14,43,4,14,15,4,15,5,7,3,1,10,3,5,0,0,2,4,9,6,1
1766,1,8,148,359,65,116,18,63,33,33,33,27,30,5,22,28,6,12,6,12,14,10,28,25,6
1767,1,9,162,413,94,155,21,49,52,21,17,36,26,5,33,30,8,19,5,8,8,13,17,49,9
1768,1,8,189,471,70,196,12,70,51,44,27,22,13,10,30,41,16,15,0,0,16,5,15,27,1
1769,1,9,116,286,61,103,11,37,34,11,17,20,20,3,24,34,12,11,4,3,3,24,16,13,1
1770,1,10,154,344,68,149,16,53,41,29,20,31,28,8,25,38,12,5,7,10,7,6,10,12,0
1771,1,8,115,372,57,135,15,47,48,35,20,21,22,7,24,37,13,9,4,5,5,6,36,25,10
1772,1,10,231,500,118,182,20,77,48,44,47,41,29,12,52,32,20,11,3,17,25,23,57,16,2
1773,1,8,109,320,46,129,9,48,33,31,17,13,13,7,25,16,12,17,3,5,9,5,24,28,3
1774,1,10,191,403,91,158,16,59,42,33,37,40,17,12,22,47,13,16,4,15,11,8,28,21,4
1775,1,9,130,368,71,157,17,55,51,33,21,30,19,7,18,32,10,11,3,10,10,7,22,22,11
1776,1,9,149,390,60,152,15,64,41,22,22,19,19,13,27,22,17,20,0,5,5,12,32,36,8
1777,1,11,211,604,91,233,24,75,68,58,22,26,29,16,45,40,31,32,3,3,7,12,29,64,18
1778,1,5,52,116,18,49,4,20,16,11,3,4,4,4,12,11,5,2,0,0,0,5,10,4,0
1779,1,10,155,438,65,153,17,58,43,30,34,27,27,9,34,31,21,15,2,4,4,8,51,35,5
1780,1,9,198,463,90,168,21,63,35,44,36,45,26,11,25,44,15,13,7,27,8,7,55,31,24
1781,1,10,147,454,59,181,21,80,55,41,23,21,23,13,32,20,13,13,6,2,14,8,20,40,13
1782,1,8,130,330,69,128,16,52,38,21,15,19,19,7,22,38,13,10,2,4,3,7,16,19,0
1783,1,8,164,499,59,204,16,75,63,33,34,11,22,14,36,25,17,14,1,0,32,9,38,47,4
1784,1,7,72,200,35,71,9,32,26,19,8,12,18,2,12,19,9,12,2,4,11,2,12,15,0
1785,1,8,132,291,54,124,14,35,36,24,9,13,19,7,13,43,15,11,4,0,2,5,12,16,0
1786,1,2,3,15,2,6,1,1,1,1,4,0,1,0,0,1,1,2,0,0,0,0,0,1,0
1787,1,7,62,214,34,55,6,31,16,19,18,17,19,2,16,17,14,5,2,1,4,0,16,17,1
