id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32
3960,2,4,123,364,45,150,15,47,41,33,19,14,19,7,24,29,18,15,1,7,6,10,19,32,8,12,6,7.26910392555,2,24,8,0,2.06074868265,4.06318681319,40.6318681319,1
3961,2,4,254,581,112,215,26,78,58,45,54,52,31,16,49,29,19,27,15,8,20,8,45,37,6,10,36,10.7793273692,6,36,16,1,2.34723917038,4.58003442341,45.8003442341,2
3962,2,4,228,570,104,227,21,70,48,56,48,52,30,10,34,35,25,29,10,11,28,8,23,46,5,8,23,10.1479490079,7,30,20,9,2.52446848667,4.52280701754,45.2280701754,4
3963,2,4,177,407,85,167,18,70,39,44,24,36,23,11,21,31,18,11,4,4,17,14,16,19,4,6,9,6.85123944823,5,14,15,2,2.39010276554,4.5773955774,45.773955774,2
3964,2,3,107,231,52,93,11,28,27,18,28,24,17,5,10,34,14,6,9,9,5,6,24,9,1,1,10,4.18737736015,2,16,5,5,2.8934006572,4.8961038961,48.961038961,4
3965,2,4,267,647,114,270,28,102,76,101,43,42,32,15,33,32,23,32,18,15,13,10,41,24,7,16,57,10.2727216403,8,19,16,3,2.3223631691,4.44976816074,44.4976816074,6
3966,2,3,40,195,18,64,7,25,20,18,17,11,9,6,10,11,12,2,2,0,4,2,26,32,1,3,0,4.90271694011,3,23,3,0,1.96856071735,3.79487179487,37.9487179487,0
3967,2,3,93,267,34,117,9,32,16,17,14,11,11,5,17,19,17,9,0,3,13,0,4,25,0,3,2,3.74993611036,4,15,17,3,2.17217420936,4.20224719101,42.0224719101,1
3968,2,3,138,413,50,143,17,51,51,36,22,14,20,13,33,28,26,17,8,0,11,8,26,33,8,6,4,5.83862080189,6,23,7,0,1.8977048053,4.10169491525,41.0169491525,3
3969,2,3,154,452,54,188,23,78,44,64,29,21,26,10,22,22,24,13,14,5,22,9,38,19,10,4,24,7.98774937389,6,12,18,3,2.1458904148,4.11725663717,41.1725663717,1
3970,2,4,249,624,98,250,27,77,66,67,44,31,34,15,34,56,31,26,15,5,14,13,30,33,6,4,21,10.4525302781,4,34,15,2,2.14991497969,4.35897435897,43.5897435897,2
3971,2,3,86,206,42,91,10,25,18,16,12,18,14,4,14,21,12,6,6,5,5,4,3,17,1,1,0,2.94921490996,1,12,9,1,2.38445514363,4.66990291262,46.6990291262,1
3972,2,4,90,206,37,84,11,28,17,21,14,17,16,3,11,30,13,9,3,3,3,0,4,9,3,3,8,3.35408874893,1,7,8,1,2.30321152511,4.49029126214,44.9029126214,1
3973,2,3,54,180,28,67,7,29,29,13,10,7,7,5,7,4,6,8,3,0,11,4,10,20,1,2,0,4.34053172372,2,9,6,0,2.07599265405,3.94444444444,39.4444444444,1
3974,2,2,17,50,9,18,3,7,9,3,3,5,643,1,2,4,0,2,5,1,1,0,4,3,2,1,1,1.19144384595,0,3,1,0,2.53377189186,4.22,42.2,0
3975,2,4,142,381,59,156,19,51,31,50,13,18,22,9,17,30,20,26,5,7,15,6,13,22,3,1,1,4.97074240716,1,8,14,4,2.16662256748,4.28608923885,42.8608923885,1
3976,2,4,95,338,47,126,18,38,50,24,17,19,20,5,25,17,11,11,8,2,11,5,0,46,5,4,0,7.31546186782,2,23,10,0,2.1451875393,3.94082840237,39.4082840237,1
3977,2,4,176,494,77,189,23,51,41,37,25,29,28,12,46,34,15,23,9,6,20,21,17,63,4,9,4,11.999530455,6,39,12,4,2.25450088129,4.34615384615,43.4615384615,4
3978,2,4,195,471,105,181,23,76,61,58,38,38,27,8,19,54,22,12,10,11,8,10,18,20,4,8,12,8.42821011848,4,29,8,8,2.58381828083,4.56475583864,45.6475583864,1
3979,2,3,86,236,38,94,10,25,25,30,13,11,19,3,10,37,7,11,3,4,7,3,9,14,2,2,8,3.94750523882,0,18,3,0,2.12857535286,4.25423728814,42.5423728814,1
3980,2,3,92,238,28,126,12,27,21,19,13,8,16,4,14,30,13,9,3,0,3,2,13,20,1,6,1,2.35573475663,1,23,4,0,1.83336314939,4.30672268908,43.0672268908,2
3981,2,4,267,655,130,276,29,78,68,53,50,49,30,16,44,46,33,27,19,4,23,22,18,31,5,6,10,10.8098838763,8,20,30,0,2.21534270622,4.51145038168,45.1145038168,4
3982,2,4,193,474,79,201,9,50,67,32,38,38,11,9,41,52,30,7,15,4,14,3,22,24,3,1,11,8.17204533688,8,21,18,4,2.31288743034,4.47890295359,44.7890295359,4
3983,2,5,293,591,154,223,29,98,61,53,45,61,35,13,36,37,17,27,22,11,29,23,55,32,9,9,63,10.368053398,3,23,12,0,2.53036394424,4.77326565144,47.7326565144,8
3984,2,4,189,511,73,220,26,59,61,35,34,27,29,15,40,40,18,18,13,3,21,13,24,31,5,0,4,7.75484395794,2,24,19,0,2.05636024917,4.35225048924,43.5225048924,9
3985,2,3,77,217,25,76,11,23,28,20,10,9,13,5,8,23,3,7,6,0,2,2,18,20,1,1,16,3.96305906039,1,22,5,0,1.89885476755,4.07373271889,40.7373271889,1
3986,2,3,269,610,103,268,30,72,64,47,45,46,42,8,26,98,28,9,12,6,16,12,10,25,1,4,8,8.97650441618,3,47,20,0,2.16489231334,4.58360655738,45.8360655738,10
3987,2,3,96,239,28,104,9,9,34,29,9,14,9,7,16,35,14,6,4,0,1,3,9,22,4,2,2,4.70879916482,4,18,13,0,1.96173980212,4.24267782427,42.4267782427,3
3988,2,4,153,370,67,162,14,47,40,28,33,29,21,7,28,33,18,12,2,2,14,2,14,31,6,4,9,4.81746327552,5,20,15,0,2.13507983058,4.53243243243,45.3243243243,2
3989,2,4,120,313,51,117,15,34,41,34,24,23,18,9,12,37,11,15,4,5,8,2,17,19,3,3,16,5.2747092357,2,25,5,1,2.26630787594,4.3642172524,43.642172524,2
3990,2,4,166,451,74,173,20,59,45,44,31,27,26,12,27,30,15,28,9,4,19,7,10,36,0,1,4,7.85069275035,4,17,23,1,2.2484222932,4.22616407982,42.2616407982,3
3991,2,4,150,465,57,189,20,43,50,35,34,15,21,14,27,44,25,23,2,2,19,9,32,42,2,6,15,9.54079122348,7,33,10,0,1.94037225652,4.0064516129,40.064516129,7
3992,2,4,199,463,74,216,22,76,44,38,23,21,25,11,13,53,40,12,15,7,14,14,25,18,2,8,14,7.84911911153,6,25,13,1,2.16926096976,4.41036717063,44.1036717063,2
3993,2,3,82,210,31,91,10,18,26,10,8,8,17,3,25,13,5,5,6,1,4,5,13,31,0,4,1,5.68058696304,0,19,13,0,2.0300544289,4.34285714286,43.4285714286,0
3994,2,4,195,506,93,219,20,61,73,60,40,40,25,14,14,43,21,13,5,12,20,5,9,35,2,4,7,11.1548632918,9,27,21,3,2.42108493287,4.40711462451,44.0711462451,6
3995,2,3,123,302,61,115,10,42,31,24,19,25,11,8,21,22,13,10,3,0,4,7,7,26,8,4,1,5.19322195794,5,17,11,0,2.30162664302,4.44370860927,44.4370860927,2
3996,2,4,200,461,79,192,25,80,55,43,33,20,28,12,19,34,22,16,21,0,29,3,29,8,1,3,12,8.49991846621,1,8,20,0,2.12640486762,4.39262472885,43.9262472885,8
3997,2,3,102,204,45,87,10,36,25,18,18,18,11,6,9,10,9,8,7,8,6,3,17,8,0,2,17,3.09670231677,2,10,10,3,2.56183548701,4.81862745098,48.1862745098,0
3998,2,4,112,318,52,125,14,40,33,38,30,20,17,8,18,22,16,8,7,2,8,4,7,23,3,2,2,5.35331275389,4,14,14,1,2.21842812098,4.27987421384,42.7987421384,3
3999,2,4,187,460,98,177,19,74,51,45,22,38,24,9,27,26,18,25,13,10,10,10,14,23,6,4,8,6.71073190262,7,21,16,4,2.42555542603,4.5347826087,45.347826087,1
4000,2,2,76,307,18,114,9,30,28,27,28,6,13,9,22,29,8,18,5,0,12,5,18,19,1,0,3,6.84855287033,4,23,5,0,1.63817376774,3.75244299674,37.5244299674,2
4001,2,4,136,438,57,162,15,57,57,45,23,21,15,13,25,22,19,16,8,3,15,6,11,46,5,1,1,8.47186816426,8,24,17,1,2.07842336473,4.02283105023,40.2283105023,5
4002,2,3,122,408,45,166,10,47,60,36,14,17,10,8,28,26,24,19,3,0,13,9,14,34,1,1,3,7.20718260519,7,25,13,0,1.91611019946,3.95833333333,39.5833333333,8
4003,2,4,143,352,60,173,16,54,36,43,19,27,25,5,22,35,10,11,5,8,5,2,10,21,4,7,5,6.587993406,2,13,20,1,2.30810397347,4.48295454545,44.8295454545,1
4004,2,2,41,113,15,33,5,17,14,15,7,7,6,3,3,11,4,4,1,1,2,2,17,8,3,0,10,2.49666157146,2,10,1,0,2.22092821223,4.15044247788,41.5044247788,0
4005,2,4,153,470,58,191,18,50,54,45,18,22,23,12,40,32,9,24,14,4,22,12,7,39,10,3,4,8.98814020064,8,25,7,1,2.07063052581,4.12340425532,41.2340425532,6
4006,2,3,97,256,46,110,12,29,31,20,22,24,19,3,19,28,11,6,3,3,10,7,18,12,0,2,3,5.1164236991,1,10,10,1,2.36469319301,4.48046875,44.8046875,3
4007,2,3,116,379,29,143,16,55,50,54,15,4,25,8,34,29,14,5,2,2,16,4,29,25,1,3,12,5.57304986871,4,29,4,0,1.59839217145,3.97361477573,39.7361477573,6
4008,2,2,23,49,7,22,3,2,5,9,1,4,4,1,5,9,1,2,0,1,0,0,4,3,0,1,0,0.425134015515,0,5,2,0,2.17515344677,4.65306122449,46.5306122449,0
4009,2,1,24,53,5,12,3,5,8,5,4,1,4,1,3,1,0,1,1,1,3,1,15,7,3,2,19,1.71666112858,0,3,0,0,2.07514841129,3.96226415094,39.6226415094,0
4010,2,4,266,508,141,192,26,81,62,48,39,68,42,5,17,53,12,23,14,10,20,6,38,21,20,3,47,7.54163848298,0,6,14,2,2.61035311317,4.94881889764,49.4881889764,3
4011,2,3,120,261,58,99,12,30,34,29,18,24,13,7,12,27,11,6,9,9,6,3,38,20,0,3,18,4.80617229567,4,24,5,4,2.66146707935,4.72796934866,47.2796934866,1
4012,2,4,116,273,58,121,12,23,33,19,21,26,12,8,15,35,13,6,6,0,0,6,3,26,4,5,0,4.51413292713,4,21,12,0,2.26741269077,4.58241758242,45.8241758242,4
4013,2,3,149,344,71,157,12,17,31,18,32,22,14,8,33,41,19,19,10,6,2,7,8,20,0,4,6,3.87816523092,4,22,16,5,2.35527604378,4.64534883721,46.4534883721,4
4014,2,4,183,517,78,200,25,57,61,45,34,33,30,16,45,31,23,15,10,6,19,7,19,53,2,2,4,8.82032214293,5,28,26,0,2.17357570598,4.25338491296,42.5338491296,2
4015,2,4,253,674,95,281,33,73,79,46,42,33,39,18,44,64,35,26,17,4,30,7,21,58,5,8,11,13.9019945484,4,45,16,0,2.11765643185,4.16320474777,41.6320474777,5
4016,2,4,162,395,74,147,17,63,49,39,28,33,23,11,27,35,11,22,8,9,15,3,19,21,2,8,4,7.14691213708,3,26,5,5,2.61898132155,4.47341772152,44.7341772152,6
4017,2,3,130,326,49,135,11,57,30,26,18,21,11,8,27,19,17,15,3,3,2,5,18,14,8,3,10,5.06167915843,5,15,10,0,2.15964970155,4.36809815951,43.6809815951,0
4018,2,4,195,446,95,172,21,60,50,54,21,32,23,12,26,40,25,19,16,4,13,17,18,21,3,5,25,6.91633292209,6,17,13,1,2.33897663725,4.54708520179,45.4708520179,3
4019,2,3,187,450,83,164,18,55,56,52,32,34,21,10,20,51,31,9,6,4,14,5,18,27,11,9,7,7.08388310116,4,13,14,2,2.2878005115,4.42666666667,44.2666666667,4
4020,2,3,121,380,46,153,13,43,48,27,21,16,13,12,26,32,23,15,5,4,10,7,13,37,4,16,8,9.03332844045,7,21,12,4,2.16222380344,3.98421052632,39.8421052632,1
4021,2,4,149,398,67,167,14,36,43,30,30,13,15,12,32,26,14,18,9,0,18,4,14,44,3,11,0,9.8060611435,11,18,21,0,2.07623554107,4.25376884422,42.5376884422,0
4022,2,4,226,453,124,166,20,55,47,37,48,62,23,14,32,58,26,16,9,11,16,2,8,18,2,11,4,5.99475649787,6,17,14,7,2.72237554459,4.98675496689,49.8675496689,2
4023,2,4,131,367,44,135,19,40,36,40,30,22,20,6,24,30,10,10,7,5,6,8,15,38,20,7,11,8.88058772573,3,15,9,2,2.26458896645,4.1280653951,41.280653951,4
4024,2,1,11,39,4,13,1,8,4,4,3,0,1,1,3,0,0,1,2,0,3,0,4,3,0,0,0,1.37703418208,1,3,1,0,1.85179637044,3.69230769231,36.9230769231,0
4025,2,4,174,450,72,187,20,72,44,39,30,32,35,7,27,29,18,15,14,6,16,3,34,37,11,6,27,7.0071644082,2,30,6,2,2.26732271392,4.40222222222,44.0222222222,1
4026,2,5,291,670,146,284,27,113,73,72,54,64,36,14,41,43,28,25,18,14,42,11,9,25,6,7,5,10.3622713709,8,12,18,4,2.54465988571,4.65223880597,46.5223880597,6
4027,2,4,92,230,30,100,10,17,27,21,14,11,23,1,11,37,9,9,2,3,3,8,15,19,3,0,5,4.00396319011,0,28,3,1,2.00672876069,4.34782608696,43.4782608696,0
4028,2,5,189,491,91,186,19,78,66,40,35,33,19,16,34,25,26,12,19,8,16,9,27,32,9,6,14,8.97891402013,8,28,7,2,2.29068052281,4.39307535642,43.9307535642,4
4029,2,3,137,425,47,167,18,37,33,31,27,18,30,5,37,19,23,15,5,6,11,8,26,62,17,5,17,9.476645166,3,24,19,2,2.09459957791,4.09411764706,40.9411764706,2
4030,2,3,103,351,45,149,19,43,38,24,15,10,24,6,18,11,18,14,5,1,7,7,11,49,35,12,0,8.21806771504,0,17,2,0,1.96117795374,3.95156695157,39.5156695157,3
4031,2,3,75,209,25,100,9,26,28,21,14,7,11,5,11,18,8,6,2,1,9,1,6,11,2,6,2,3.22075404984,3,11,10,1,1.95022247063,4.15311004785,41.5311004785,2
4032,2,3,134,329,63,118,14,42,33,34,20,29,17,8,22,16,11,13,10,5,11,4,17,32,15,3,15,7.54613738951,5,15,8,2,2.41580363408,4.49544072948,44.9544072948,3
4033,2,5,205,465,82,211,21,55,50,43,27,29,25,13,34,41,15,23,6,8,16,7,11,36,4,7,10,6.86084816929,6,23,17,1,2.28557039611,4.52903225806,45.2903225806,4
4034,2,3,127,343,42,135,12,42,29,26,20,13,14,10,19,34,19,8,1,3,2,9,21,31,23,7,11,8.76951179646,7,19,9,0,2.02543373253,4.09329446064,40.9329446064,8
4035,2,3,173,386,90,143,17,52,37,45,19,38,24,10,28,32,8,17,4,6,11,11,13,27,5,8,7,6.64489422836,2,16,15,6,2.54885907653,4.63730569948,46.3730569948,1
4036,2,4,154,498,46,197,24,54,47,44,29,10,30,11,32,29,29,22,7,0,21,10,24,47,14,11,27,11.3123918844,3,26,13,0,1.80753126688,3.84337349398,38.4337349398,2
4037,2,3,214,531,88,207,24,62,62,52,45,31,33,10,31,49,23,7,10,9,13,6,43,39,6,7,41,8.93804636941,6,38,14,4,2.23502371087,4.45197740113,44.5197740113,6
4038,2,4,241,652,104,251,24,87,82,55,50,41,33,17,44,63,30,14,8,6,24,7,26,42,6,11,24,10.6287072216,9,33,18,4,2.15923621625,4.35429447853,43.5429447853,3
4039,2,4,132,352,59,160,18,44,47,29,30,14,20,7,24,42,15,5,3,0,5,7,20,23,3,4,6,4.59863651672,3,18,13,0,2.04646080173,4.36931818182,43.6931818182,3
4040,2,3,212,531,97,223,25,53,53,40,43,28,29,13,23,61,37,21,11,4,15,13,16,36,12,4,7,7.4861357711,4,36,8,0,2.15315087725,4.44444444444,44.4444444444,3
4041,2,3,181,486,45,237,26,43,53,39,30,10,31,12,25,73,24,11,5,4,4,8,28,31,6,15,18,6.84824563346,0,43,13,1,1.73656408753,4.20987654321,42.0987654321,8
4042,2,3,134,331,54,136,14,44,34,34,18,16,26,5,25,26,5,18,8,0,16,9,15,15,3,3,5,6.05012851332,2,22,6,0,2.11179360999,4.31722054381,43.1722054381,4
4043,2,3,115,349,39,162,9,40,42,36,12,9,11,6,23,30,18,14,4,1,9,4,13,22,5,15,0,5.29851566621,4,21,8,1,1.81483619245,4.11747851003,41.1747851003,4
4044,2,5,234,642,111,273,30,91,79,61,39,43,33,17,41,42,22,25,7,11,16,4,28,55,13,16,16,10.9308472195,5,30,16,3,2.33046312218,4.32710280374,43.2710280374,2
4045,2,3,112,324,64,111,13,44,32,33,17,26,15,9,24,29,16,13,4,3,9,9,7,23,0,8,3,6.53881189194,3,18,6,1,2.33170287195,4.27160493827,42.7160493827,1
4046,2,4,293,746,159,296,37,105,89,83,66,64,45,18,37,65,14,29,13,7,20,10,2,43,11,17,5,13.6104598346,4,41,18,3,2.43971376386,4.48793565684,44.8793565684,8
4047,2,3,87,196,44,84,8,15,20,13,14,19,10,8,12,27,11,8,4,7,5,2,4,13,5,6,2,2.56893924685,2,13,4,5,2.59309149386,4.76530612245,47.6530612245,0
4048,2,3,97,245,44,101,13,24,31,27,14,21,19,3,11,23,7,10,11,2,8,4,9,16,5,6,2,4.09006657262,0,11,11,0,2.29548555454,4.37959183673,43.7959183673,1
4049,2,4,217,584,83,229,22,73,80,49,29,35,28,14,52,47,33,14,11,9,17,12,41,36,5,5,47,11.8470214061,10,29,16,6,2.21352483429,4.30821917808,43.0821917808,3
4050,2,2,139,402,28,166,11,51,38,44,32,11,19,7,19,27,20,9,3,0,11,5,22,35,6,5,22,6.8931408924,6,29,12,0,1.70006425868,3.99253731343,39.9253731343,1
4051,2,3,145,400,46,190,19,35,46,31,25,17,22,8,28,36,13,17,7,0,9,6,22,32,3,1,3,7.58313516876,3,29,18,0,1.95372531501,4.15,41.5,3
4052,2,3,152,456,64,183,21,58,48,36,18,21,26,13,28,20,18,17,14,3,9,4,23,47,14,7,26,8.86190546103,5,25,22,1,2.09577871288,4.08771929825,40.8771929825,2
4053,2,4,138,323,62,131,16,51,29,20,30,18,23,5,11,32,20,12,7,1,4,6,13,20,1,7,5,5.89020810141,0,23,10,1,2.1803349179,4.50464396285,45.0464396285,0
4054,2,3,83,245,31,91,12,27,25,28,18,12,15,6,15,17,10,8,3,1,4,3,17,23,6,6,17,5.42163024324,3,17,6,0,2.09375435365,4.09795918367,40.9795918367,0
4055,2,4,198,487,110,186,18,79,61,58,36,33,23,15,21,43,18,15,10,5,18,11,6,22,3,7,3,7.08545800399,7,13,16,1,2.3053744682,4.54004106776,45.4004106776,4
4056,2,3,113,325,45,137,13,43,43,32,14,12,15,10,27,16,10,10,5,0,9,4,19,30,21,4,3,6.94216343149,4,15,8,0,1.9977432662,4.12307692308,41.2307692308,2
4057,2,3,212,570,101,226,29,72,74,47,57,41,29,15,30,40,16,24,1,3,11,10,24,35,7,3,18,8.99281104322,4,35,19,0,2.18557820119,4.39298245614,43.9298245614,3
4058,2,4,157,357,90,145,17,53,49,23,27,38,27,3,8,29,8,7,9,6,18,8,14,39,10,7,4,5.74079340452,1,17,16,2,2.49070597983,4.68907563025,46.8907563025,2
4059,2,4,149,361,65,130,17,57,36,33,28,25,23,6,22,28,18,16,4,7,11,4,17,31,6,5,5,4.77190761824,2,16,17,5,2.32443892428,4.5567867036,45.567867036,1
4060,2,5,242,711,96,301,25,88,81,56,28,36,26,18,45,56,49,24,26,10,25,15,14,45,11,10,9,11.7029970206,13,34,21,0,2.12185209062,4.19268635724,41.9268635724,8
4061,2,6,230,517,119,190,21,64,50,41,26,59,24,11,40,40,20,12,14,11,12,6,36,36,6,9,26,6.86032933207,6,24,31,4,2.52121729885,4.77562862669,47.7562862669,3
4062,2,4,203,469,73,220,23,60,45,50,38,24,24,8,28,39,14,14,9,10,14,3,24,20,0,5,22,6.07220645089,5,23,22,3,2.17466446324,4.50106609808,45.0106609808,13
4063,2,3,153,427,64,180,20,43,51,33,23,25,25,8,24,32,19,11,13,4,17,5,21,44,12,5,7,7.72294471,3,26,8,1,2.16627483109,4.23653395785,42.3653395785,4
4064,2,3,104,258,55,104,13,16,24,20,19,21,18,4,16,42,8,5,0,9,5,3,7,17,0,4,3,3.26866771477,0,12,23,7,2.49701658923,4.6976744186,46.976744186,4
4065,2,3,80,247,32,96,11,34,29,37,13,11,14,4,16,25,16,5,2,4,6,0,8,12,0,0,1,4.42997913155,2,12,9,2,2.15477757325,4.16599190283,41.6599190283,1
4066,2,3,130,406,58,130,15,45,37,51,27,23,28,8,21,29,22,14,7,1,15,2,36,47,7,6,9,8.31174846031,6,16,16,0,2.13651497147,4.02709359606,40.2709359606,4
4067,2,4,141,407,43,172,23,35,41,35,27,14,25,8,18,36,17,19,12,1,2,12,19,32,4,4,3,8.98273139316,2,31,20,0,1.91756182865,4.0171990172,40.171990172,2
4068,2,3,122,331,56,148,14,50,36,35,28,9,19,9,29,18,9,8,6,2,12,5,24,22,3,7,17,8.51951751503,4,17,11,1,2.09721176115,4.20241691843,42.0241691843,1
4069,2,4,153,436,51,193,20,36,46,30,22,16,24,8,27,44,19,19,3,3,14,17,25,33,5,2,19,7.8077221213,2,28,13,1,1.98390656745,4.16513761468,41.6513761468,2
4070,2,4,147,401,69,178,15,51,39,45,21,14,21,9,18,43,20,21,6,4,13,10,11,21,2,4,7,6.47560069136,7,21,14,1,2.16720915263,4.27930174564,42.7930174564,1
4071,2,4,111,312,38,126,12,33,40,28,12,16,16,6,24,33,20,7,4,3,5,3,10,26,2,5,3,4.97573536096,4,22,7,3,2.13509970596,4.22115384615,42.2115384615,5
4072,2,4,218,545,92,227,24,68,62,50,26,37,30,11,28,56,22,22,18,4,17,10,8,37,3,7,5,9.74110190753,6,25,24,2,2.27378001424,4.34128440367,43.4128440367,4
4073,2,4,186,607,70,232,28,62,71,61,24,21,31,17,52,31,21,28,12,1,23,4,12,53,16,4,13,11.0057649781,7,32,21,0,1.95053443371,3.97364085667,39.7364085667,9
4074,2,4,221,481,103,184,22,68,60,25,26,35,25,14,31,48,24,21,17,9,13,13,15,32,6,11,11,7.72746944401,5,17,18,2,2.35877807908,4.62577962578,46.2577962578,3
4075,2,3,162,469,51,213,17,70,63,51,16,14,18,13,31,30,19,18,10,2,12,5,17,27,6,9,7,7.50181751899,10,37,8,0,1.82964798747,4.09594882729,40.9594882729,3
4076,2,3,173,524,72,237,24,68,76,63,23,26,26,15,29,48,19,14,8,3,6,6,9,26,1,9,2,9.11102695491,7,30,24,1,2.02402177279,4.16603053435,41.6603053435,9
4077,2,3,81,212,33,85,9,25,23,9,13,11,10,6,19,20,12,10,3,1,9,0,11,20,2,5,2,3.83413729781,3,16,3,0,2.11903227286,4.31132075472,43.1132075472,1
4078,2,4,220,551,79,243,19,60,70,50,44,46,20,13,27,56,17,21,9,7,7,4,23,28,8,10,26,8.76538652865,9,27,21,1,2.23697092906,4.33212341198,43.3212341198,4
4079,2,4,222,512,101,211,22,56,50,46,35,42,25,11,45,42,23,17,9,3,22,9,22,35,7,4,3,7.326636551,7,31,20,2,2.24580955591,4.595703125,45.95703125,2
4080,2,4,230,482,111,195,20,53,61,51,45,48,21,14,26,59,13,20,18,7,14,4,21,12,7,6,15,7.43493491218,7,22,11,1,2.37854806077,4.79253112033,47.9253112033,8
4081,2,4,162,436,80,177,17,70,57,44,18,27,18,12,41,30,15,9,4,3,18,6,21,32,3,13,4,8.24438490737,8,27,12,1,2.19607632815,4.35550458716,43.5550458716,3
4082,2,4,155,423,73,172,12,57,51,38,25,32,12,11,24,29,31,12,10,9,7,4,11,37,15,6,1,6.42283434157,5,12,22,1,2.28726177906,4.38061465721,43.8061465721,5
4083,2,4,172,449,85,168,16,54,52,38,30,44,21,12,21,34,23,14,11,8,8,4,10,30,13,3,5,8.68030694301,7,23,21,5,2.52426972394,4.36971046771,43.6971046771,5
4084,2,4,192,480,97,214,22,59,52,38,22,41,27,10,23,50,27,14,9,9,8,23,33,37,2,10,33,6.56093171041,5,38,12,6,2.41270341879,4.5875,45.875,2
4085,2,3,113,235,73,94,10,21,24,10,20,32,24,0,10,44,5,9,7,6,2,2,8,11,2,0,8,3.44151050818,0,15,16,5,2.78399159512,5.13617021277,51.3617021277,3
4086,2,3,124,292,53,120,11,47,28,37,12,19,16,7,15,29,9,12,2,6,13,6,14,15,7,9,0,4.7770982086,3,9,9,3,2.29501372151,4.46917808219,44.6917808219,3
4087,2,4,113,341,47,144,15,44,35,45,13,17,16,10,24,31,12,20,3,2,15,6,6,21,2,5,1,4.60157053345,5,23,4,2,2.00280121236,4.24926686217,42.4926686217,1
4088,2,4,206,496,111,174,27,84,81,60,32,53,29,11,21,35,8,20,17,10,18,6,20,20,20,8,18,11.7341407872,4,9,9,3,2.55736084535,4.53629032258,45.3629032258,3
4089,2,4,168,420,48,153,19,48,45,38,38,24,27,9,27,32,15,15,11,1,16,6,42,30,8,2,39,7.87394294016,2,35,12,1,2.03277358017,4.19285714286,41.9285714286,6
4090,2,3,138,361,67,158,20,47,42,33,22,14,22,6,25,28,11,8,3,1,14,5,14,39,7,7,3,6.39138881249,3,18,12,0,2.05936816279,4.40166204986,44.0166204986,1
4091,2,3,132,325,71,111,16,41,30,35,28,27,32,4,25,31,9,14,2,17,12,8,39,35,1,5,5,6.02792642405,0,24,17,11,3.51333911783,4.86769230769,48.6769230769,0
4092,2,4,148,459,52,172,16,49,46,39,22,13,23,11,34,25,17,22,2,1,12,7,27,48,10,13,18,9.58099516051,6,25,20,0,1.90485904449,3.94989106754,39.4989106754,2
4093,2,4,204,568,75,237,17,71,63,55,32,22,18,16,36,57,29,18,14,1,15,7,13,47,8,18,7,12.067347134,11,39,9,1,1.9589007816,4.17429577465,41.7429577465,2
4094,2,4,230,572,102,261,24,52,78,54,36,33,24,15,42,74,22,20,9,17,16,11,27,28,11,5,25,8.96804910575,9,29,14,6,2.2703911303,4.5541958042,45.541958042,3
4095,2,4,270,682,113,273,24,84,90,60,47,40,30,20,42,58,24,27,23,7,18,11,32,29,4,6,26,12.0993757372,10,25,24,4,2.22007809641,4.31231671554,43.1231671554,12
4096,2,3,204,612,76,226,24,90,81,78,36,22,27,13,26,24,19,22,11,5,19,25,56,47,31,9,13,12.9973323868,8,20,9,1,2.04594593321,4.02614379085,40.2614379085,0
4097,2,2,124,330,43,119,16,46,31,25,21,13,19,6,36,8,17,11,3,2,12,14,37,33,3,2,36,7.15985137102,3,21,9,0,2.01596282373,4.18181818182,41.8181818182,1
4098,2,3,89,241,56,96,10,26,31,19,16,15,10,8,7,23,6,16,9,2,4,9,7,17,1,9,1,4.90697318442,4,15,2,0,2.40081244893,4.39004149378,43.9004149378,2
4099,2,4,202,388,99,184,20,64,40,35,29,48,28,8,15,57,18,7,2,12,10,7,7,19,5,9,5,5.30956648515,1,21,12,5,2.54354442927,5.02577319588,50.2577319588,3
4100,2,3,87,284,29,82,14,46,39,26,17,5,20,4,11,30,24,8,4,0,6,6,17,10,1,5,5,6.33976900531,1,17,1,0,1.77821440885,3.93661971831,39.3661971831,0
4101,2,4,212,556,92,245,24,84,72,47,26,29,24,16,29,52,21,24,14,6,21,3,7,36,17,8,7,8.68868239986,8,23,12,2,2.14937887348,4.34712230216,43.4712230216,6
4102,2,4,99,224,48,111,7,28,27,15,14,11,14,5,13,19,9,6,5,2,1,17,11,16,5,5,5,4.0654831809,4,7,9,1,2.24428504044,4.61160714286,46.1160714286,1
4103,2,4,143,343,72,132,13,41,46,47,21,30,18,9,23,26,8,10,12,7,14,4,14,14,2,1,14,5.9905696973,4,15,12,3,2.43063102854,4.55976676385,45.5976676385,5
4104,2,3,117,274,49,109,14,32,36,30,22,20,15,7,14,35,11,8,6,1,5,5,8,14,4,1,2,3.63067707199,2,18,6,0,2.16567356146,4.48175182482,44.8175182482,0
