id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words
13523,5,3,50,128,29,54,7,18,17,16,7,17,8,4,6,8,4,1,2,3,3,1,14
13524,5,3,64,164,35,67,7,25,25,14,9,11,12,5,5,11,7,4,4,1,12,8,6
13525,5,3,51,133,19,49,8,30,16,17,6,5,11,2,4,6,6,2,2,0,10,6,4
13526,5,2,40,83,24,31,3,14,14,11,6,8,4,2,5,2,4,0,0,4,4,0,15
13527,5,1,39,87,12,34,3,22,14,16,7,5,5,3,2,1,0,0,3,4,2,1,12
13528,5,4,68,188,33,78,7,36,22,25,10,13,10,5,13,11,7,3,1,5,9,9,6
13529,5,3,76,189,31,90,8,22,25,15,17,8,11,5,10,13,5,5,6,2,14,1,16
13530,5,4,126,290,55,120,9,54,41,36,24,29,17,7,11,15,11,13,3,5,8,8,17
13531,5,3,107,252,48,94,15,47,32,31,24,23,20,2,9,9,6,8,6,2,14,3,24
13532,5,3,61,198,29,78,7,33,18,22,16,11,9,6,9,10,14,7,1,1,8,3,5
13533,5,3,76,191,34,77,8,44,28,29,10,17,13,4,9,13,2,5,2,3,8,4,10
13534,5,2,24,61,8,25,2,12,8,9,5,2,6,1,1,4,3,1,0,1,2,1,2
13535,5,2,33,84,17,30,4,17,10,10,6,9,6,2,6,2,3,3,2,1,6,1,9
13536,5,1,33,106,9,28,4,13,16,12,9,5,7,2,3,2,5,4,3,0,5,3,9
13537,5,2,56,129,23,55,7,18,15,15,5,4,9,2,3,11,9,1,2,1,11,4,7
13538,5,2,63,161,43,43,8,33,22,25,5,23,11,2,7,11,6,4,0,6,11,0,30
13539,5,3,58,139,30,51,4,23,14,12,9,10,10,3,10,10,3,3,1,1,7,3,11
13540,5,4,72,176,38,64,8,28,22,13,15,21,20,3,8,7,11,3,7,4,10,3,10
13541,5,3,54,154,23,66,6,20,24,16,8,6,11,3,14,4,2,2,3,4,7,0,7
13542,5,2,45,111,22,42,5,28,14,21,6,8,7,3,1,3,5,3,1,3,4,2,5
13543,5,2,46,118,29,39,7,16,14,10,12,13,13,2,6,6,6,2,1,2,7,3,4
13544,5,2,41,126,17,42,6,17,14,9,6,5,8,3,6,5,1,8,1,2,7,0,9
13545,5,2,33,103,18,43,4,2,3,1,0,6,6,2,0,0,0,0,0,0,3,0,2
13546,5,3,44,121,30,39,7,21,14,10,10,14,10,0,3,4,8,1,0,5,4,6,7
13547,5,4,103,251,64,86,9,48,30,22,17,31,15,7,11,10,12,8,5,6,11,11,7
13548,5,1,36,114,11,48,5,24,14,22,3,3,6,3,3,4,1,0,2,0,13,1,1
13549,5,3,63,143,29,57,7,27,13,14,7,9,12,3,8,7,4,3,0,1,8,2,14
13550,5,2,28,84,20,29,3,16,13,12,5,7,5,3,2,2,3,1,1,1,8,1,5
13551,5,1,21,63,7,27,1,8,8,7,4,2,10,1,1,4,7,1,1,0,1,3,2
13552,5,3,62,131,33,55,7,25,14,15,8,17,10,2,3,7,3,1,0,2,10,3,9
13553,5,3,84,227,36,87,9,34,26,13,13,18,11,8,12,16,5,3,0,3,10,4,22
13554,5,2,32,103,17,33,5,23,11,21,6,11,6,2,8,0,3,1,2,7,12,3,2
13555,5,3,62,146,35,54,5,35,20,20,12,13,8,3,1,8,5,4,1,4,8,0,12
13556,5,2,42,88,22,38,4,15,12,8,7,5,5,2,3,8,7,3,1,2,3,4,4
13557,5,3,99,228,53,92,8,41,27,26,18,23,13,6,11,12,9,4,6,1,15,4,21
13558,5,3,62,138,36,54,7,28,18,13,17,18,9,3,4,7,6,2,3,2,5,2,14
13559,5,3,62,179,19,42,7,25,26,19,15,7,10,4,7,7,10,2,1,1,15,2,26
13560,5,2,35,86,13,41,4,11,10,7,7,2,8,1,8,8,1,1,1,0,5,1,6
13561,5,2,22,62,10,23,2,9,5,7,4,4,6,1,1,4,2,2,1,0,1,4,4
13562,5,2,44,128,14,31,5,14,21,19,7,0,8,2,4,2,6,2,3,0,8,0,23
13563,5,3,72,158,39,57,7,21,18,16,12,12,9,5,7,13,7,4,0,2,12,3,18
13564,5,1,12,37,3,11,2,7,5,8,3,0,5,0,1,0,0,0,2,0,3,0,1
13565,5,3,83,193,45,76,10,31,30,19,13,17,19,2,10,10,1,3,3,2,6,2,24
13566,5,3,72,194,31,76,9,30,20,30,12,14,10,7,10,9,3,4,2,3,11,2,15
13567,5,1,14,35,5,8,0,6,4,3,5,1,5,0,3,2,3,0,0,0,1,0,4
13568,5,2,19,50,8,21,2,12,6,12,4,3,6,0,0,2,3,0,0,0,4,0,3
13569,5,3,86,208,29,88,10,44,29,29,11,9,11,5,6,7,9,2,3,1,7,3,10
13570,5,3,49,133,29,47,7,21,14,7,9,14,11,5,9,4,6,4,3,7,4,3,8
13571,5,3,56,177,30,66,6,29,30,13,8,13,7,6,9,6,10,1,4,2,10,1,9
13572,5,2,33,93,17,35,4,18,6,12,4,5,7,3,2,5,6,5,1,1,11,1,1
13573,5,2,34,103,10,43,4,14,11,12,7,1,7,3,6,5,7,0,2,0,9,1,4
13574,5,3,40,98,14,41,3,11,14,9,10,5,6,3,8,6,3,3,1,1,0,2,6
13575,5,1,14,31,6,13,2,11,4,6,0,3,3,0,0,0,1,1,0,1,1,1,1
13576,5,1,18,41,3,16,1,8,5,6,2,2,7,0,0,2,0,0,0,1,2,1,5
13577,5,1,25,69,11,21,3,12,10,14,6,3,5,2,1,1,3,1,0,0,6,3,2
13578,5,3,50,122,29,46,7,25,16,14,4,16,10,0,8,8,7,2,4,4,7,2,6
13579,5,2,43,101,17,44,4,18,15,15,6,3,5,3,5,7,4,1,3,1,7,0,3
13580,5,3,53,165,28,54,8,32,21,17,10,13,10,2,12,5,10,6,4,3,7,3,2
13581,5,3,44,109,14,40,5,25,12,14,4,7,10,2,4,6,5,2,1,4,6,6,3
13582,5,3,48,118,21,49,5,26,17,15,7,10,24,1,6,6,3,0,1,0,4,0,9
13583,5,3,67,152,31,65,7,25,18,18,15,8,9,4,10,6,7,2,2,2,6,4,3
13584,5,4,98,232,62,57,10,45,35,31,18,37,11,6,3,9,7,6,4,3,15,5,17
13585,5,4,89,203,46,98,10,27,24,19,8,15,12,3,8,17,8,9,3,3,4,5,8
13586,5,4,94,207,40,94,10,23,23,18,19,12,11,6,14,17,8,9,1,2,10,3,19
13587,5,3,80,181,43,76,8,30,20,19,7,12,9,3,9,15,8,6,2,3,7,3,7
13588,5,2,37,86,14,39,5,18,12,9,1,8,8,0,5,6,4,2,3,4,0,6,2
13589,5,1,31,74,14,25,4,16,15,10,4,7,5,2,1,5,4,1,0,1,4,2,5
13590,5,2,34,89,17,41,4,15,11,11,3,4,6,2,6,5,2,2,3,0,4,1,2
13591,5,2,42,115,18,37,4,23,14,22,4,8,10,3,3,10,5,1,1,1,8,1,8
13592,5,3,45,126,21,52,7,19,21,14,6,8,9,2,5,4,3,1,5,1,2,2,3
13593,5,1,14,42,5,12,2,7,5,5,6,1,5,0,3,2,3,1,0,0,4,0,2
13594,5,3,61,143,40,56,6,28,17,14,5,18,8,4,4,13,10,4,0,4,7,2,7
13595,5,3,47,116,19,45,3,22,16,17,8,4,4,2,2,6,3,4,2,0,5,2,6
13596,5,2,25,71,11,28,3,11,5,8,4,6,5,1,4,5,5,2,0,1,0,0,3
13597,5,4,78,199,37,70,8,34,20,24,18,12,11,6,9,10,6,7,1,2,12,4,14
13598,5,4,81,206,34,67,10,35,21,32,16,9,11,4,6,8,7,5,4,2,17,7,8
13599,5,2,23,90,5,34,4,13,10,7,7,2,9,1,6,2,1,3,0,0,6,1,3
13600,5,2,36,96,14,44,4,14,16,10,3,6,8,2,1,11,5,0,0,1,5,0,6
13601,5,3,31,100,13,39,6,21,14,18,4,7,8,2,3,6,4,2,4,4,9,0,2
13602,5,2,45,134,19,55,8,16,14,14,12,9,10,3,6,8,7,1,5,1,12,0,7
13603,5,1,9,28,3,10,1,7,5,5,0,1,2,1,0,0,1,0,0,0,3,0,1
13604,5,2,39,93,22,35,3,27,12,15,4,7,5,1,2,3,5,3,2,1,4,0,4
13605,5,3,53,125,24,62,7,16,14,11,4,11,9,1,3,10,8,4,1,1,6,9,7
13606,5,3,58,140,27,51,4,31,16,13,6,9,5,3,7,5,9,0,0,1,0,5,7
13607,5,4,63,211,33,79,11,34,29,28,20,13,13,6,7,8,6,1,3,2,16,1,16
13608,5,2,26,81,15,33,5,13,8,7,8,3,8,0,9,4,7,1,0,0,3,1,0
13609,5,2,38,128,16,38,8,17,15,14,13,9,9,0,4,3,4,2,5,1,2,3,3
13610,5,2,27,79,17,25,3,12,9,9,4,6,9,3,5,3,3,2,1,2,9,0,6
13611,5,2,41,134,16,47,7,29,19,14,10,3,12,2,6,4,4,6,1,1,6,0,8
13612,5,2,31,72,14,32,3,13,8,11,7,10,6,2,2,2,3,2,4,0,0,1,1
13613,5,2,40,92,21,33,3,23,9,20,6,14,6,2,0,4,0,4,2,3,1,3,14
13614,5,2,54,132,32,46,6,20,17,10,9,12,11,2,2,11,6,4,5,1,4,3,18
13615,5,1,28,73,6,39,5,12,11,11,6,0,6,1,6,4,0,0,1,0,2,3,1
13616,5,2,43,101,18,32,5,13,14,11,10,6,10,3,6,8,3,4,0,1,4,1,11
13617,5,3,47,123,19,49,7,16,9,8,11,7,8,2,9,9,5,4,2,2,8,1,13
13618,5,2,53,126,28,40,6,27,15,25,7,12,7,3,5,8,4,2,0,3,6,4,11
13619,5,3,57,149,20,58,7,26,16,27,11,8,9,3,6,5,10,2,4,3,10,0,18
13620,5,4,73,167,26,66,8,29,15,14,14,14,11,5,5,11,9,4,3,4,8,3,11
13621,5,2,41,113,13,44,5,21,13,12,3,3,7,3,4,3,6,3,0,1,5,1,2
13622,5,2,45,101,19,34,4,16,13,10,8,3,6,2,3,6,5,3,2,1,7,5,2
13623,5,2,17,47,9,20,1,10,10,9,5,2,3,1,0,2,2,0,1,0,3,3,0
13624,5,2,39,124,17,35,6,26,18,20,6,3,10,3,2,6,5,1,1,1,4,3,8
13625,5,3,59,149,25,55,6,32,20,16,8,7,7,4,10,6,10,4,0,0,4,2,5
13626,5,3,55,143,21,50,8,22,20,10,9,7,10,2,4,5,4,3,2,1,5,6,13
13627,5,2,52,129,24,43,6,23,18,19,9,11,8,3,5,3,7,1,3,5,8,2,12
13628,5,0,10,29,3,8,1,9,5,6,1,2,2,1,0,0,1,0,1,1,2,0,4
13629,5,4,63,166,27,71,6,27,15,18,10,4,10,3,2,11,5,9,3,2,5,4,12
13630,5,3,48,132,25,53,6,20,17,15,8,14,7,4,6,6,6,1,5,3,8,0,14
13631,5,2,33,94,21,30,5,16,11,10,5,5,7,1,3,4,4,2,2,1,3,2,7
