id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5
13007,5,2,51,156,24,56,7,27,21,19,9,6,14,0,10,4,8,2,2,4,1,3,6,15,19,3,3,3.24346306498,0,1,2
13008,5,3,32,108,17,42,7,16,11,14,8,7,9,0,3,3,6,4,1,3,4,0,5,11,5,4,4,2.38378693848,0,6,0
13009,5,3,58,140,31,53,8,21,13,12,14,16,11,1,9,9,7,6,4,2,7,2,7,11,4,10,3,3.11427313516,1,2,2
13010,5,1,15,48,12,12,3,7,9,4,2,7,5,0,4,2,0,0,0,1,4,1,1,6,4,3,0,0.68739712723,0,0,0
13011,5,1,17,44,11,13,2,7,4,5,4,0,5,0,1,2,1,0,1,0,6,1,5,2,0,2,7,1.0922450854,0,0,0
13012,5,3,63,151,28,57,9,26,15,14,20,11,11,1,3,4,4,5,2,2,1,2,22,8,12,6,23,3.59179408703,1,0,5
13013,5,3,66,160,38,62,8,27,17,16,15,18,9,5,4,8,11,4,1,3,7,3,10,7,5,10,10,2.11771586696,1,1,4
13014,5,2,36,104,17,37,4,15,7,11,10,7,5,2,6,5,9,1,1,1,3,3,3,7,11,5,0,1.97383834114,2,0,1
13015,5,2,25,93,18,34,5,18,11,8,4,11,6,2,1,2,5,2,3,5,1,2,1,14,10,4,0,1.72242846562,1,1,1
13016,5,3,80,188,45,73,9,30,23,15,3,20,13,4,12,14,8,4,1,5,3,1,10,19,15,15,9,4.16492903834,1,5,1
13017,5,0,8,41,2,14,2,7,5,3,6,1,5,0,2,0,2,1,0,1,4,0,2,4,1,1,0,0.800840722172,0,2,1
13018,5,4,91,228,52,88,12,41,25,30,13,28,13,4,14,11,10,3,4,6,8,3,16,11,12,5,16,4.46507879021,2,1,5
13019,5,4,90,197,49,71,10,42,22,27,15,25,17,4,7,7,7,5,3,8,5,11,16,7,5,7,20,2.669415201,3,3,1
13020,5,3,52,146,24,55,8,23,17,15,10,8,8,3,4,7,7,9,3,2,9,2,1,5,3,8,0,2.69449169804,2,2,2
13021,5,3,67,173,36,78,7,29,20,20,11,11,8,6,6,12,7,3,2,1,3,2,7,14,17,7,0,3.31732471518,2,2,1
13022,5,4,79,198,31,81,9,43,28,27,10,7,11,4,9,8,7,3,3,1,10,3,5,13,12,5,5,4.106457108,2,2,3
13023,5,2,47,121,27,42,6,12,14,15,16,8,10,1,2,6,5,3,3,3,5,1,6,8,15,3,6,2.43072393092,0,0,1
13024,5,3,56,155,24,56,5,20,22,11,7,8,6,4,8,12,7,5,1,3,9,0,15,12,3,9,17,2.28934266329,2,4,1
13025,5,2,19,56,7,25,3,11,6,10,1,1,6,0,2,2,1,1,1,0,7,3,0,2,1,2,0,1.05542173644,0,1,0
13026,5,2,20,75,10,26,1,15,12,6,5,4,2,1,4,2,6,1,0,1,6,0,4,7,2,5,2,1.10147607409,1,1,0
13027,5,3,50,162,27,55,6,18,16,15,17,4,9,2,13,7,4,4,3,0,7,2,8,16,11,7,4,4.15276286689,1,5,2
13028,5,3,47,126,25,54,7,19,12,16,10,8,8,3,7,10,6,3,0,2,3,3,3,7,15,8,0,2.69958701219,0,1,0
13029,5,2,24,66,11,24,3,6,5,6,3,3,5,1,6,2,2,1,1,0,2,0,5,8,6,3,8,0.799453076522,1,0,2
13030,5,3,58,144,20,62,5,24,13,24,13,6,9,3,11,7,6,5,3,1,8,3,2,5,5,5,3,2.89177333918,1,2,1
13031,5,2,12,37,9,14,1,8,4,3,3,1,2,1,1,1,2,0,0,1,2,2,2,2,2,5,0,0.533960605603,1,0,0
13032,5,1,29,76,18,21,4,11,4,11,13,9,5,2,8,1,4,4,0,2,4,2,6,4,0,0,0,2.55959098522,0,3,0
13033,5,1,24,82,7,22,4,13,4,14,6,3,7,2,4,1,4,3,2,0,3,0,7,7,9,0,5,1.65861048887,0,3,0
13034,5,2,34,80,15,38,4,9,9,8,3,1,6,1,3,11,2,2,0,0,5,1,1,6,6,4,1,2.81120638593,0,0,1
13035,5,3,93,214,43,89,11,37,28,28,15,11,17,3,11,11,6,3,3,2,12,4,9,13,6,10,7,4.26657525209,0,5,4
13036,5,2,70,145,38,57,5,30,16,9,11,14,6,3,3,8,11,2,1,3,9,2,17,4,7,8,23,1.68380544765,3,0,0
13037,5,3,43,129,25,55,6,21,23,15,11,4,7,2,8,8,3,0,0,1,4,2,3,10,8,8,0,2.29777699737,1,2,0
13038,5,3,73,176,34,73,10,32,29,20,9,13,15,2,8,8,9,4,2,5,8,1,11,7,9,8,7,2.60489633961,1,2,4
13039,5,2,36,88,11,36,3,19,9,16,9,3,6,2,4,6,5,1,1,2,8,3,2,2,0,1,0,1.32273180814,2,1,0
13040,5,2,28,68,12,29,4,16,7,13,4,6,5,1,2,2,4,3,0,0,5,2,3,2,1,1,1,1.16289294289,0,2,0
13041,5,4,81,196,38,85,8,23,23,19,7,18,9,4,10,15,9,5,4,5,8,3,7,15,10,14,6,3.11553530938,3,2,3
13042,5,1,17,52,4,21,1,8,7,6,7,1,2,1,1,0,3,0,1,0,0,0,4,5,5,2,2,0.92668373801,1,2,0
13043,5,4,58,167,25,69,8,21,26,20,10,9,9,5,7,10,3,7,2,3,13,3,5,13,7,6,4,2.67954309027,1,2,1
13044,5,2,21,82,8,28,3,15,12,9,5,3,4,2,3,1,4,2,2,0,2,1,6,3,8,3,5,1.59761841825,1,1,1
13045,5,3,46,118,16,49,5,20,14,11,10,5,8,3,4,5,6,4,1,2,5,3,9,5,4,7,7,2.22683328026,1,1,2
13046,5,3,64,153,35,58,7,20,17,13,5,16,8,3,5,15,5,4,3,4,7,7,5,10,12,13,4,4.01812181134,2,2,0
13047,5,4,109,249,56,89,9,55,23,31,15,29,19,6,6,17,14,10,1,8,18,12,10,6,3,18,15,3.75802662805,2,1,1
13048,5,2,62,144,31,56,5,25,18,12,8,16,6,3,5,7,5,4,1,3,1,11,6,10,14,4,4,2.374510703,3,2,1
13049,5,2,22,73,11,23,4,9,10,11,4,4,7,0,2,3,1,1,1,0,6,2,5,6,4,3,5,2.14037232746,0,0,0
13050,5,3,65,163,30,59,9,29,21,17,10,10,13,2,8,8,7,5,6,3,3,4,7,14,7,5,8,3.73456811468,0,5,2
13051,5,4,130,269,75,112,12,61,32,36,18,31,17,7,11,18,11,3,4,6,11,13,21,5,12,12,25,4.07453733905,2,2,1
13052,5,2,85,198,43,73,9,39,23,24,16,20,10,5,9,11,13,6,1,6,2,0,3,10,12,10,1,3.75760796007,4,1,3
13053,5,2,52,127,21,57,8,22,15,9,9,8,10,0,7,5,6,3,1,3,5,2,11,8,6,5,15,1.49303011147,0,1,5
13054,5,3,59,151,23,57,8,30,14,17,11,6,12,3,5,10,9,5,2,1,8,3,1,6,11,10,1,3.4462301283,0,3,0
13055,5,2,48,100,26,37,3,22,12,9,8,13,7,2,5,4,3,3,1,5,5,3,5,5,4,1,4,1.89227421878,2,1,1
13056,5,4,78,174,41,61,9,33,24,20,18,23,12,4,9,10,9,7,3,9,6,0,8,8,9,4,8,2.80096653373,1,0,0
13057,5,4,62,157,22,65,5,22,13,6,9,11,17,1,7,10,5,4,2,3,2,2,5,17,21,16,4,1.58346623106,0,0,3
13058,5,2,33,99,13,34,5,18,11,12,11,1,8,2,8,3,4,3,0,0,7,3,2,9,2,0,1,3.25415034143,0,3,0
13059,5,2,25,88,13,32,5,12,12,7,7,3,6,2,11,8,6,1,1,1,5,1,7,6,4,3,2,1.76105938823,0,3,0
13060,5,2,29,91,14,24,4,10,12,11,8,3,4,2,2,5,4,1,0,0,4,1,17,4,4,3,21,1.3169490598,1,1,2
13061,5,1,19,45,5,22,1,4,2,5,3,0,8,0,1,4,3,2,0,0,0,0,4,6,5,1,4,0.549995525125,0,2,1
13062,5,2,22,73,13,26,2,10,7,7,5,6,7,1,3,4,4,2,0,0,0,2,5,6,10,4,4,1.21060979859,0,0,0
13063,5,1,18,52,6,22,3,12,9,9,2,2,4,1,2,1,0,1,1,0,1,1,1,3,3,2,0,1.43078847604,0,2,0
13064,5,2,49,112,24,36,5,24,13,16,9,5,6,1,6,3,4,2,2,0,3,0,8,5,12,3,5,2.36951878958,1,0,0
13065,5,1,18,48,7,12,3,5,3,6,4,3,5,0,3,2,2,1,1,0,3,1,4,7,3,3,1,0.948641604963,0,3,0
13066,5,0,4,26,1,5,2,6,5,4,0,0,2,0,0,0,2,1,1,0,1,0,1,2,2,1,0,0.738087755546,0,0,0
13067,5,1,19,46,7,20,4,8,3,7,7,2,4,0,2,3,1,1,0,0,1,2,1,2,4,0,0,1.58257038135,0,0,1
13068,5,2,41,119,20,43,6,26,15,21,8,10,8,3,4,3,5,1,1,3,6,1,5,4,4,1,9,2.39888112434,2,3,2
13069,5,2,28,78,8,32,4,11,8,8,4,5,8,1,4,7,2,4,0,4,3,0,1,10,4,3,0,1.23710327319,0,3,0
13070,5,2,45,103,19,46,5,19,10,11,8,3,7,2,3,7,9,1,3,0,8,1,5,9,3,5,1,1.10233345937,1,0,0
13071,5,4,62,162,37,60,8,22,18,17,17,11,9,2,5,11,7,5,1,3,9,2,6,11,6,9,10,3.32689644742,1,2,3
13072,5,2,28,80,17,35,3,15,12,10,7,7,4,3,2,4,4,3,1,3,3,2,2,4,4,4,1,1.05031960997,1,1,1
13073,5,3,44,123,16,52,6,22,18,14,11,7,17,1,6,5,10,2,3,1,3,2,6,5,2,2,8,3.11293516772,1,4,1
13074,5,3,60,156,35,73,8,20,20,14,9,13,11,3,13,11,4,4,3,3,8,3,5,11,12,8,3,3.92376624104,2,1,2
13075,5,3,47,129,17,29,7,19,12,17,6,3,8,3,3,3,2,4,1,0,8,3,23,11,5,4,30,3.02230312449,1,0,2
13076,5,2,76,220,37,87,8,31,21,23,14,13,10,6,14,12,9,5,2,0,15,8,3,21,10,10,3,4.79546976076,4,3,3
13077,5,1,8,19,3,4,1,2,2,2,3,3,2,1,0,0,1,0,0,0,0,1,4,1,3,0,8,0.272420283262,0,0,0
13078,5,3,95,216,47,85,5,39,22,30,9,21,10,4,12,16,9,8,3,5,13,7,2,16,9,7,2,3.9756913546,3,4,0
13079,5,4,159,412,75,151,16,76,53,33,18,34,23,10,20,18,20,14,7,10,17,10,20,33,14,17,23,8.39381393352,7,6,5
13080,5,4,81,213,37,83,11,33,23,26,17,14,13,4,10,10,7,6,5,1,10,4,17,15,7,12,23,3.69311682478,2,3,5
13081,5,4,87,236,50,91,9,48,37,44,14,19,12,9,12,12,6,3,1,7,17,2,4,8,6,9,3,4.5409639159,3,4,2
13082,5,1,6,18,1,3,0,7,1,3,0,0,5,0,0,0,1,0,1,0,1,0,5,3,1,0,1,0.823270890434,0,0,0
13083,5,4,90,200,40,72,9,28,21,24,12,18,14,5,14,14,10,6,1,5,6,6,10,10,13,10,13,4.85295271834,3,1,3
13084,5,2,51,126,28,47,5,22,14,17,5,11,8,4,5,7,9,3,3,6,8,5,3,8,6,5,1,2.50492333811,3,1,1
13085,5,2,45,116,31,43,3,21,15,12,8,12,7,2,5,8,6,3,1,3,8,1,6,9,5,4,6,1.99140174318,2,2,1
13086,5,3,52,125,31,47,7,25,11,10,15,14,11,1,6,4,8,3,0,5,2,3,8,5,13,9,7,1.80627949682,1,0,0
13087,5,2,44,112,29,33,4,18,21,15,5,13,7,3,3,6,3,3,3,1,1,0,11,5,2,3,9,2.27151839928,1,1,4
13088,5,1,31,88,14,31,4,16,14,10,4,6,5,3,1,4,5,0,3,1,3,2,2,9,8,2,3,1.21252007659,1,0,0
13089,5,3,58,153,29,48,8,28,27,18,9,8,9,3,5,5,5,1,5,1,7,3,21,12,1,7,24,4.58209057823,2,3,1
13090,5,4,88,241,41,97,11,39,37,31,21,21,13,7,10,12,9,4,5,3,11,1,18,17,14,12,7,3.35894379803,2,3,1
13091,5,2,46,128,13,51,6,18,14,12,3,4,11,1,6,7,8,2,0,2,10,0,12,14,7,10,12,2.02443589177,0,1,0
13092,5,1,13,27,4,11,1,7,5,3,2,0,4,0,0,1,2,0,1,0,0,1,1,0,1,2,1,0.569838361187,0,1,0
13093,5,4,182,416,103,167,17,77,60,64,33,43,18,10,21,23,14,6,8,11,17,4,20,14,21,12,26,5.61156292539,7,1,0
13094,5,2,26,55,10,15,2,11,9,6,9,1,6,0,2,0,1,4,0,0,2,0,3,2,4,0,2,0.697727410541,0,0,0
13095,5,1,26,106,9,37,6,12,11,9,6,1,7,2,13,1,3,4,1,0,6,1,5,11,2,5,3,2.26917169694,0,6,2
13096,5,2,26,68,10,30,2,10,11,9,3,3,3,2,2,3,1,1,4,1,2,2,3,4,4,4,3,1.26344396669,2,2,1
13097,5,1,22,54,6,24,2,14,3,8,4,0,3,2,2,3,3,0,0,0,1,0,1,1,7,1,0,1.33963663786,1,2,0
13098,5,0,7,21,2,9,0,1,3,3,2,0,4,0,0,2,0,0,1,0,0,0,2,3,3,0,0,0.579418785981,0,1,1
13099,5,4,79,199,45,70,6,38,20,27,13,17,8,3,7,9,6,4,3,2,5,2,11,11,21,10,7,3.66909331225,3,4,1
13100,5,2,36,103,18,37,2,22,12,11,7,10,5,2,6,5,2,3,0,3,9,2,6,6,3,4,5,1.86754007227,2,2,1
13101,5,1,23,82,9,42,3,9,10,6,4,1,10,0,3,2,3,4,2,1,2,0,6,11,8,1,4,1.65500927166,0,2,2
13102,5,2,36,83,20,27,4,15,13,14,9,5,5,3,5,4,5,1,1,4,1,2,3,3,7,0,0,1.74417385566,1,0,0
13103,5,3,33,100,14,44,4,21,12,13,4,5,6,4,1,5,4,3,2,2,4,1,2,7,8,3,3,1.34172575675,1,2,0
13104,5,2,52,120,29,41,5,18,12,7,14,12,10,1,6,4,6,2,1,3,4,1,9,6,6,9,12,2.85527546093,1,1,4
13105,5,2,40,100,13,46,5,17,14,7,1,3,10,2,2,14,5,3,0,3,4,5,2,4,3,8,3,1.67428948252,0,2,0
13106,5,3,47,143,16,67,5,22,19,17,6,6,6,2,10,4,4,5,2,2,3,2,8,11,12,5,7,3.37964927448,2,1,1
13107,5,3,35,99,18,23,4,19,14,14,3,6,6,2,3,6,2,2,1,3,9,2,7,6,2,5,6,2.02728697361,1,1,2
13108,5,2,43,115,17,47,5,12,10,7,10,2,7,2,8,9,3,2,1,1,6,2,4,16,8,10,0,1.960397932,2,2,1
13109,5,1,17,64,6,24,2,8,9,9,3,1,4,2,4,3,3,0,0,0,1,0,1,7,6,3,0,1.03947749988,2,0,1
13110,5,3,67,145,44,47,9,27,20,12,12,24,10,1,4,10,8,2,3,7,7,2,11,8,5,12,8,2.67656328389,0,1,1
13111,5,2,56,149,17,60,9,23,22,17,12,5,11,1,4,7,4,6,1,0,8,1,7,10,7,7,4,2.91852344505,0,1,2
13112,5,3,48,147,23,61,5,15,19,16,4,5,7,3,8,14,6,6,4,1,9,1,2,14,7,10,2,4.08884110964,3,1,1
13113,5,2,33,107,17,43,6,21,12,9,5,8,8,1,2,7,7,3,3,2,9,0,1,7,5,5,1,1.62609146035,0,0,1
13114,5,2,34,82,18,31,4,11,10,5,7,3,5,1,2,6,3,4,1,0,5,3,14,3,1,4,14,1.53321001004,1,2,1
13115,5,3,66,184,25,79,8,23,13,8,11,9,10,5,6,11,19,7,5,3,8,5,8,18,9,6,5,3.47252949789,1,6,1
13116,5,2,20,48,10,16,3,10,6,8,1,5,4,1,1,1,0,1,0,0,2,3,6,3,2,0,8,1.30317957915,0,2,0
13117,5,1,16,58,8,26,2,5,6,6,2,2,3,2,5,3,5,1,1,1,3,0,2,5,1,2,2,0.874823538113,1,4,2
13118,5,2,57,118,16,50,5,22,17,18,8,5,7,2,3,5,2,0,3,1,7,3,9,4,6,1,6,2.37437345466,2,2,3
13119,5,1,27,79,16,30,4,13,8,7,5,11,6,1,9,3,4,1,1,0,1,0,1,7,9,5,0,1.06854045807,0,1,1
13120,5,1,6,19,5,5,1,4,2,2,1,1,1,1,1,0,1,0,1,0,3,0,1,0,0,1,2,0.694264950638,0,0,0
13121,5,4,53,134,23,57,7,27,14,22,6,8,9,3,5,11,7,3,3,5,2,3,0,5,7,7,0,2.52610612986,1,3,2
13122,5,2,25,61,10,25,3,11,7,6,4,3,5,0,3,5,0,2,0,0,3,1,3,3,4,6,1,1.21201624686,0,2,0
13123,5,4,74,170,39,75,8,32,24,24,10,16,29,3,7,8,10,2,3,2,6,1,12,4,10,1,11,1.88893441869,0,1,2
13124,5,3,62,150,33,52,7,20,14,14,14,15,8,4,2,10,4,2,4,0,12,2,9,14,4,12,11,2.91694935717,2,3,1
13125,5,2,49,140,26,46,7,34,23,33,5,4,8,3,1,6,1,1,5,0,3,0,2,2,14,1,3,3.79513013674,2,2,0
13126,5,2,31,92,17,41,4,16,13,16,5,9,7,2,4,8,4,0,1,4,4,1,7,6,3,2,2,1.88738467567,1,4,0
13127,5,2,28,59,14,19,1,10,8,5,4,6,2,1,3,2,2,1,1,0,3,3,7,4,0,3,5,1.84774170764,1,3,1
13128,5,3,45,129,22,44,5,18,14,10,7,13,7,3,7,1,3,2,6,1,6,3,18,16,10,2,16,2.09585746666,2,2,3
13129,5,4,73,180,32,75,8,41,18,28,7,11,9,6,6,5,10,2,3,3,10,4,13,10,9,3,13,2.94274506547,1,0,1
13130,5,2,19,59,9,15,3,14,8,9,3,5,3,2,0,1,4,1,1,2,3,2,1,4,3,1,0,1.14693830437,0,1,0
13131,5,2,24,75,11,36,4,11,8,7,6,4,6,2,9,0,5,0,3,0,4,3,2,7,6,1,1,1.31032421706,0,1,1
13132,5,3,56,145,31,46,8,19,14,12,14,13,11,2,5,5,3,6,2,2,11,3,11,13,4,8,12,3.16980948976,0,1,3
13133,5,2,42,101,16,50,4,14,12,10,5,5,11,1,5,6,1,1,1,4,1,3,5,10,11,4,4,1.62474268419,0,1,5
13134,5,2,32,100,18,39,4,11,11,11,5,7,6,3,7,6,2,5,1,2,6,4,5,10,1,5,5,2.65331885873,1,3,1
13135,5,1,12,36,2,19,1,5,4,2,4,1,2,1,3,0,0,1,1,1,0,0,3,4,6,1,2,0.197524558131,1,0,0
13136,5,2,45,105,27,44,6,16,13,11,7,8,6,3,4,6,4,3,2,4,6,4,3,8,2,8,3,3.52558611862,1,3,1
13137,5,2,59,133,26,38,6,23,16,18,21,7,10,3,2,5,2,1,1,3,8,1,23,8,5,6,18,3.09025894466,0,2,1
13138,5,4,98,235,47,122,11,44,32,29,11,12,12,6,3,15,8,3,2,3,19,3,8,16,9,17,6,3.5393245178,4,2,1
13139,5,3,63,173,27,78,8,26,26,19,10,13,9,6,7,11,6,4,4,1,10,5,4,10,5,9,2,3.88941028288,1,2,1
13140,5,1,19,69,6,20,1,8,10,5,10,3,7,1,3,1,2,1,0,1,9,0,6,6,0,5,5,1.60747327182,0,0,2
13141,5,4,92,223,35,91,10,46,28,34,11,17,14,8,7,9,7,3,5,6,14,5,3,14,11,8,1,4.21248442146,2,1,3
13142,5,1,11,29,5,5,2,8,3,6,2,0,2,0,0,3,3,0,0,0,4,0,2,0,0,0,0,0.388746917712,0,0,0
13143,5,3,58,134,29,38,7,25,16,18,11,6,13,2,3,2,6,0,0,0,18,5,2,11,2,2,2,3.14675634089,1,1,2
13144,5,4,84,224,44,90,9,30,26,23,18,8,12,6,13,13,8,3,5,2,14,1,15,22,9,13,8,4.0458596815,3,7,4
13145,5,4,80,208,27,77,9,40,30,32,14,4,12,3,9,9,11,2,1,0,18,7,0,16,3,10,0,4.11352196558,2,0,2
13146,5,3,61,150,33,67,7,21,18,17,13,7,9,3,7,11,4,4,1,0,8,2,7,10,8,9,6,2.63556020529,2,2,2
13147,5,4,130,297,59,132,16,47,36,38,16,9,20,4,11,26,9,8,3,0,17,4,18,12,13,20,18,5.55756988417,2,7,1
13148,5,2,32,96,24,34,5,10,8,6,7,5,7,2,4,8,7,6,0,2,4,2,10,10,1,2,4,1.35505677539,1,7,0
13149,5,3,66,206,32,70,8,25,27,18,15,17,12,3,15,4,7,7,5,2,10,3,6,22,10,7,5,4.43274578895,2,5,4
13150,5,3,50,121,26,46,5,24,13,13,6,9,10,3,7,2,6,3,0,3,6,5,12,6,7,4,9,2.17601026039,1,0,2
13151,5,2,51,129,30,50,7,22,10,15,5,13,11,1,8,7,7,2,3,3,4,0,9,11,9,7,1,1.75014513797,0,4,2
13152,5,2,22,47,7,17,2,10,5,4,4,4,5,1,1,1,2,2,0,1,1,0,7,0,6,3,7,0.645860099505,0,0,0
13153,5,4,77,181,37,67,10,26,20,15,12,12,13,3,7,15,6,4,3,1,5,2,10,14,15,12,10,3.04177746891,1,2,4
13154,5,1,13,42,6,18,1,7,5,6,3,4,2,1,1,2,2,1,1,1,0,2,2,1,4,3,0,1.29114368995,1,1,0
13155,5,3,77,186,35,88,7,33,19,25,9,10,8,5,2,11,7,13,1,5,6,6,6,13,8,6,7,3.32652030707,4,2,0
13156,5,3,63,150,38,59,9,34,15,16,15,23,14,4,7,9,5,9,1,6,7,1,5,6,3,7,8,1.88564770477,0,1,2
13157,5,1,4,10,1,5,0,2,1,1,0,0,2,0,2,0,0,0,0,0,2,0,1,0,0,1,1,0.0452267650971,0,0,0
13158,5,3,66,179,32,70,9,36,25,29,10,11,11,4,3,7,6,2,2,3,9,6,6,12,8,5,0,3.19628970496,2,8,0
13159,5,2,14,44,2,15,3,7,5,2,0,1,4,0,5,0,2,0,0,0,3,1,5,6,0,3,6,0.537141504109,0,2,1
13160,5,3,105,219,53,85,7,60,31,30,15,22,8,5,9,8,6,5,1,6,10,6,24,4,6,4,14,9.05551099002,3,2,1
13161,5,2,40,109,17,46,6,16,13,15,14,2,7,3,6,7,5,3,1,0,8,1,6,4,4,3,3,1.75531619989,0,1,1
13162,5,1,1,9,0,4,0,2,1,2,1,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0.171352964132,0,0,0
13163,5,4,60,150,24,50,8,22,13,16,8,5,17,1,11,9,4,4,1,1,13,5,4,13,8,7,2,3.0668192814,0,3,3
13164,5,1,21,63,13,22,3,13,10,5,2,6,4,2,2,3,4,1,1,2,1,2,3,6,3,3,2,1.54751627038,1,1,2
13165,5,2,13,44,10,14,1,6,3,7,2,3,6,0,1,2,1,0,1,0,4,1,2,4,4,4,4,1.02033668159,0,0,0
13166,5,3,80,166,37,73,9,32,23,21,12,11,10,3,3,12,10,2,2,2,7,5,10,7,3,6,12,2.08644564364,2,3,1
13167,5,1,25,77,14,21,2,10,10,5,3,5,3,2,2,3,4,2,4,0,2,0,6,8,7,4,4,1.51256512135,2,0,1
13168,5,2,23,48,15,21,3,8,8,4,4,5,4,1,5,3,1,0,2,3,1,2,5,1,3,2,4,0.743756034721,0,0,1
13169,5,4,113,269,50,101,10,44,34,36,15,19,17,6,9,18,12,6,4,8,1,2,19,15,23,11,21,3.87997858079,4,2,6
13170,5,3,57,149,21,67,9,24,19,12,12,3,10,3,2,9,4,3,2,0,8,2,1,15,10,5,1,1.66842251468,0,4,4
13171,5,2,23,61,11,23,3,17,9,11,4,4,7,0,1,4,2,0,0,2,2,2,5,1,2,2,0,0.641322648853,0,0,1
13172,5,3,79,223,34,99,11,43,28,29,13,12,15,5,10,12,14,2,0,4,13,5,12,9,15,6,4,3.37733722093,2,1,2
13173,5,2,18,61,5,24,4,10,9,7,2,2,5,1,3,0,2,0,0,1,8,3,0,12,2,0,0,1.62520592805,0,5,0
13174,5,1,10,33,2,9,2,7,3,4,3,0,3,1,2,1,3,0,1,0,2,0,3,2,0,1,2,1.07458758604,0,0,1
13175,5,3,73,169,31,72,7,24,18,18,6,7,9,3,9,12,5,5,2,1,10,2,1,14,11,13,1,2.02539934601,3,3,2
13176,5,2,34,91,16,36,5,15,7,12,4,4,7,1,8,3,7,1,0,0,5,3,3,8,0,3,1,1.53725865414,1,6,2
13177,5,3,59,145,32,56,6,18,18,18,10,14,12,3,3,14,5,2,0,2,7,3,10,8,9,8,16,3.07510182739,1,2,1
13178,5,3,87,177,37,56,9,29,22,19,14,8,10,4,3,15,7,7,1,1,8,7,25,1,2,10,25,2.56446576069,3,2,1
13179,5,3,63,144,31,54,6,29,16,17,6,10,9,4,5,10,8,4,2,2,5,3,7,9,9,6,10,2.35824811227,2,4,1
13180,5,3,62,125,28,51,6,13,14,15,13,5,7,2,3,8,8,1,0,0,9,2,17,5,2,3,18,1.54719955517,2,1,4
13181,5,3,33,106,16,42,4,13,14,6,9,5,4,4,8,2,5,2,3,0,6,1,3,15,5,4,3,1.85605011824,3,2,2
13182,5,2,36,91,6,37,5,14,9,13,3,1,6,1,6,3,6,2,1,0,3,2,3,7,3,4,4,1.34691334339,1,4,2
13183,5,3,63,142,31,49,7,35,24,14,9,7,11,2,7,6,3,1,1,3,10,5,20,4,6,7,20,3.02157703373,0,1,0
13184,5,2,45,122,22,41,6,25,16,11,8,6,8,2,4,5,5,4,2,0,5,2,7,9,7,7,2,2.43971848036,1,2,1
13185,5,1,8,32,0,9,2,8,1,2,1,0,4,0,1,0,2,2,1,0,5,0,2,1,0,5,1,0.562109449336,0,0,0
13186,5,2,50,120,22,49,6,23,15,15,8,12,7,3,5,4,7,2,1,3,3,1,17,6,8,1,14,1.91721058621,2,3,1
13187,5,4,68,189,44,80,7,36,20,21,6,16,11,4,9,8,4,5,3,2,11,3,11,15,12,7,8,2.5025735003,2,3,3
13188,5,2,25,56,8,16,3,9,8,7,3,3,4,2,2,3,2,0,1,2,0,4,3,3,4,3,3,1.17139436187,0,1,1
13189,5,3,62,134,32,47,6,23,21,12,8,15,7,6,5,11,8,1,2,3,3,1,4,6,5,8,9,2.24036149035,1,1,4
13190,5,2,32,114,18,45,5,18,13,15,11,5,9,3,5,3,4,1,1,0,4,3,4,12,10,5,4,2.73836595574,1,0,1
13191,5,4,80,186,37,66,8,43,18,22,13,16,14,4,6,5,8,3,2,2,8,3,14,10,8,8,16,4.32674773764,1,3,1
13192,5,2,30,72,14,33,5,13,8,7,5,4,6,0,4,4,3,2,1,1,4,0,1,5,3,5,1,1.11626700455,0,0,1
13193,5,2,23,81,11,30,3,16,8,12,5,8,6,2,5,2,3,4,0,1,2,1,4,7,6,0,0,0.90272727935,1,0,2
13194,5,4,56,185,27,82,8,29,24,22,15,13,9,6,14,5,9,4,5,3,9,1,6,15,10,4,6,3.65267970271,3,1,4
13195,5,3,53,130,22,48,5,16,16,9,9,7,6,4,7,9,7,3,1,1,6,2,11,11,4,10,12,2.21992073112,3,1,3
13196,5,4,83,231,33,91,9,50,26,37,16,10,11,7,9,8,13,0,4,4,4,5,4,13,22,1,4,4.32191891186,6,0,2
13197,5,3,50,135,17,54,5,14,17,12,13,7,7,4,8,7,5,2,3,2,5,3,9,8,5,7,8,2.29747333334,3,2,2
13198,5,2,36,91,13,30,4,16,7,13,10,5,8,1,4,5,6,1,0,2,0,0,3,6,11,4,1,1.66904610796,0,0,1
13199,5,3,53,180,26,71,7,28,17,15,13,6,9,5,7,11,14,8,1,1,1,4,14,17,17,9,2,4.79369901015,3,1,0
13200,5,3,63,134,34,51,6,25,20,15,11,9,8,4,8,8,4,3,2,0,11,0,7,2,5,7,5,2.27531502555,1,2,0
13201,5,1,10,40,1,15,2,8,6,7,3,0,3,1,0,1,1,0,2,0,0,1,2,2,3,1,0,0.697331002741,1,0,2
13202,5,1,8,32,4,19,2,5,5,2,4,0,4,0,2,3,1,1,0,0,1,0,0,2,1,1,0,0.330309359269,0,1,1
13203,5,4,87,221,41,91,8,42,35,27,11,8,10,5,10,15,12,2,3,2,7,7,29,7,15,6,20,4.18495630092,3,1,0
