id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9,pos_16,pos_13,pos_25,pos_3,pos_26,pos_8,bag_of_words_score,mean_word,pos_7,pos_10,std_word,pos_34
9976,4,3,42,135,19,54,6,24,14,16,3,5,9,3,6,0,3,5,1,2,17,4,9,15,0,1,7,3.16438203758,2,1,5,0,2.0044174543,4.18518518519,41.8518518519,0,4,5.43962962963,0,1,0,0,0,0,1,0,0,0,15.1111111111,0,0,10.6504506367,0
9977,4,0,5,12,2,5,1,4,2,3,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0167351286249,0,0,0,0,2.03752672412,4.83333333333,48.3333333333,0,0,6.292,1,0,0,0,0,0,0,0,0,1.0,6.0,0,0,6.0,0
9978,4,0,10,25,5,14,2,4,3,2,0,2,3,0,0,2,1,2,0,0,2,1,1,0,1,2,1,0.176059774226,0,0,0,0,2.21885856542,4.56,45.6,0,0,4.87785714286,0,1,1,0,1,0,0,0,0,0,8.33333333333,0,0,6.01849002842,0
9979,4,2,29,82,14,36,4,16,13,13,2,6,5,4,1,2,0,3,0,2,5,2,0,8,3,3,0,1.10409071392,0,3,1,0,2.21530087448,4.39024390244,43.9024390244,0,2,5.70333333333,0,0,0,0,1,0,0,0,0,2.0,16.4,0,0,8.3330666624,0
9980,4,1,16,46,6,18,3,9,6,5,1,4,3,0,1,0,0,4,0,0,3,0,0,5,0,2,1,0.496111413811,0,1,1,0,2.1288222232,4.15217391304,41.5217391304,0,0,5.20111111111,0,1,0,0,0,0,0,0,0,0,15.3333333333,0,0,3.09120616517,0
9981,4,3,69,176,30,57,6,29,26,24,9,10,7,5,9,4,2,7,2,2,10,4,12,9,4,4,14,5.09819300955,3,0,4,1,2.25028136769,4.39772727273,43.9772727273,0,2,5.21210526316,1,1,0,1,0,0,0,1,0,5.0,25.1428571429,0,0,12.4146062757,1
9982,4,2,39,99,25,34,6,23,13,17,9,10,8,1,2,1,1,4,0,1,10,3,3,6,3,3,0,1.33760313808,0,1,0,0,2.41303065989,4.64646464646,46.4646464646,0,1,6.21264705882,0,0,0,0,0,0,0,0,0,0,12.375,0,0,6.08147802759,0
9983,4,2,60,182,32,87,7,31,21,24,12,14,14,3,12,8,7,6,2,2,6,5,8,11,5,9,11,1.87461732442,2,8,1,0,2.11669312277,4.44505494505,44.4505494505,1,1,5.52057471264,0,1,0,0,0,0,0,1,0,0,13.0,0,0,13.4748442875,0
9984,4,1,17,63,4,34,2,11,4,8,4,2,6,1,3,1,2,2,0,0,3,1,1,9,5,2,0,0.639971423186,0,1,1,0,1.55411022021,4.06349206349,40.6349206349,0,2,5.28058823529,0,0,0,0,0,1,0,0,0,0,10.5,0,0,7.67571929311,0
9985,4,0,13,32,7,11,1,5,5,3,0,2,2,1,2,0,2,1,1,0,1,1,1,4,2,0,1,0.240519577048,1,1,1,0,2.16924990752,4.5625,45.625,0,0,5.33454545455,0,0,0,0,0,0,0,0,0,0,16.0,0,0,16.0,0
9986,4,3,79,202,36,82,8,38,24,25,6,5,9,5,12,11,12,9,2,0,11,6,12,6,4,7,13,2.7291260216,4,2,2,0,1.92213968135,4.36138613861,43.6138613861,0,3,5.69707317073,0,0,1,0,0,0,0,0,0,0,22.4444444444,0,0,11.7389296418,0
9987,4,1,9,28,5,11,2,4,2,5,0,3,3,0,1,1,0,4,0,0,2,2,1,1,0,0,0,0.404314436034,0,0,0,0,2.21705749031,4.21428571429,42.1428571429,0,0,5.56,0,1,0,0,1,0,0,0,0,0,9.33333333333,0,0,6.64997911442,0
9988,4,2,37,124,13,38,5,16,17,12,6,1,7,3,6,2,7,6,0,1,7,6,5,12,4,6,4,1.55495237323,1,4,1,0,1.75237278726,3.95161290323,39.5161290323,0,0,5.19289473684,0,0,0,0,0,0,0,0,0,4.0,17.7142857143,0,0,13.2741885489,0
9989,4,1,12,35,4,14,2,8,3,5,1,3,3,1,1,0,1,2,0,1,5,0,3,4,1,0,1,0.366177495687,0,0,0,0,2.11119465165,4.31428571429,43.1428571429,0,0,5.15,0,1,0,1,0,0,0,0,0,0,11.6666666667,0,0,8.49836585599,0
9990,4,1,48,107,21,34,5,20,12,14,5,5,6,4,5,6,2,2,1,2,7,6,10,4,2,4,7,1.63311474544,1,1,2,1,2.2827390453,4.56074766355,45.6074766355,0,1,5.79352941176,0,0,0,2,1,1,0,0,0,4.0,17.8333333333,0,0,8.98919104011,0
9991,4,3,37,123,18,40,5,17,7,18,11,4,6,4,6,2,8,5,3,0,8,4,5,3,0,1,5,2.15805764946,2,1,5,0,1.98437855009,4.11382113821,41.1382113821,1,4,5.4905,0,1,0,0,1,0,0,0,0,0,20.5,0,0,11.2657297441,0
9992,4,0,13,41,5,16,1,6,5,6,0,1,2,1,5,0,1,2,1,0,1,2,0,4,3,0,0,0.377501828648,1,1,0,0,1.7450277795,4.17073170732,41.7073170732,0,1,5.12125,0,0,0,1,0,0,0,0,0,0,20.5,0,0,20.5,0
9993,4,1,38,101,11,44,5,21,8,20,4,6,7,1,3,1,1,5,1,0,8,3,3,5,3,0,3,1.13046814196,1,1,1,0,1.87146366185,4.27722772277,42.7722772277,0,4,5.38659090909,0,0,0,2,1,0,0,0,0,0,14.4285714286,0,0,8.12152594489,0
9994,4,1,21,67,12,25,3,14,6,11,1,7,5,1,3,1,2,6,0,1,3,1,1,3,3,3,0,0.4627590521,1,0,1,0,2.22349202376,4.41791044776,44.1791044776,0,1,5.5244,0,0,0,0,0,0,0,0,0,2.0,13.4,0,0,9.11262859992,0
9995,4,2,46,144,15,55,7,22,17,19,6,4,8,2,6,3,5,7,2,0,11,9,2,9,2,3,2,2.00159565401,2,4,4,0,1.79871695185,4.17361111111,41.7361111111,0,2,5.552,0,0,1,0,2,0,0,0,0,0,18.0,0,0,9.88685996664,0
9996,4,0,6,13,3,5,1,3,2,3,1,2,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.154786655652,0,1,0,0,2.37508434398,4.84615384615,48.4615384615,0,0,6.236,0,0,0,0,0,0,0,0,0,1.0,6.5,0,0,6.5,0
9997,4,1,16,48,4,20,1,8,6,6,1,2,2,1,1,1,1,1,0,0,4,1,2,8,2,0,0,0.843090552302,1,2,1,0,1.88487353076,3.97916666667,39.7916666667,0,2,5.296,0,0,0,0,1,0,0,0,0,0,24.0,0,0,24.0,0
9998,4,0,22,75,12,32,3,8,7,6,4,4,3,2,3,3,0,3,1,1,1,1,4,13,12,3,0,0.709459417908,2,1,2,0,2.01811614948,4.18666666667,41.8666666667,2,1,5.28875,0,0,0,0,1,0,0,0,1,0,25.0,0,0,4.96655480858,0
9999,4,3,51,140,26,50,5,28,10,19,9,7,7,4,8,3,5,3,1,2,6,6,13,12,8,4,8,5.4590613863,1,1,3,0,2.16544620012,4.40714285714,44.0714285714,0,4,5.5326,0,0,0,2,0,0,0,0,0,0,20.1428571429,0,0,14.9133551981,0
10000,4,0,5,22,1,10,1,2,0,2,1,0,3,0,2,0,1,1,0,0,0,0,0,4,2,1,0,0.418387386882,0,0,2,0,1.39882449103,3.63636363636,36.3636363636,0,2,5.266,0,0,0,0,0,0,0,0,0,0,7.33333333333,0,0,5.73488351136,0
10002,4,2,47,137,25,49,6,26,18,25,8,8,6,2,6,2,3,1,0,0,12,2,8,8,2,5,3,2.14050498751,2,6,2,0,2.12523834947,4.3795620438,43.795620438,1,1,5.56142857143,1,0,0,2,0,0,1,0,0,0,22.8333333333,0,0,12.130081982,0
10003,4,2,34,136,12,52,6,18,12,19,9,6,10,4,9,4,4,8,0,0,7,5,5,9,6,3,3,3.29482283142,1,1,4,0,1.77010702137,3.99264705882,39.9264705882,0,0,5.47826923077,0,1,0,0,2,0,0,0,0,4.0,13.6,0,0,8.0399004969,0
10004,4,3,71,214,29,77,9,33,28,28,10,7,11,4,14,2,8,7,3,0,8,5,7,12,12,2,8,2.64030078388,3,2,9,0,1.85116536694,4.15420560748,41.5420560748,0,3,5.77688311688,0,1,0,0,0,0,0,0,0,0,19.4545454545,0,0,15.922332152,0
10005,4,1,46,112,27,44,6,18,15,22,7,12,7,2,6,7,2,5,4,3,9,4,3,3,0,1,1,1.67030518724,1,3,1,2,2.52998428124,4.75892857143,47.5892857143,0,0,6.0125,0,1,0,0,0,0,0,0,0,4.0,16.0,0,0,10.9674844101,0
10006,4,2,28,82,14,32,2,12,11,7,4,4,3,2,3,1,3,6,1,0,5,4,1,7,1,4,1,1.129071952,2,0,3,0,2.09460815387,4.30487804878,43.0487804878,0,2,5.9821875,0,0,0,0,1,0,0,0,0,0,27.3333333333,0,0,21.3124898175,0
10007,4,1,19,57,9,25,1,9,9,8,3,2,2,1,2,1,2,2,0,0,2,2,1,4,4,0,1,0.475628912465,1,0,2,0,1.81420874859,4.31578947368,43.1578947368,1,1,5.9048,0,0,0,0,0,1,0,0,0,0,28.5,0,0,28.5,0
10008,4,1,21,72,6,26,1,16,11,17,1,4,2,1,2,2,2,2,1,1,5,1,2,1,1,0,0,1.10384173929,1,2,1,0,2.00346921336,3.98611111111,39.8611111111,0,3,5.23692307692,0,0,0,0,1,0,0,0,0,3.0,36.0,0,0,36.0,0
10009,4,1,25,80,6,35,4,10,4,11,1,1,5,1,10,0,4,5,2,0,8,4,3,4,1,0,2,1.82835300848,1,1,2,0,1.61867073141,3.9875,39.875,0,2,5.45057142857,0,0,0,0,2,0,0,0,0,0,16.0,0,0,12.0498962651,0
10010,4,1,20,60,9,23,3,11,4,9,4,4,4,2,2,2,4,2,0,0,3,1,2,5,3,1,1,0.601463774522,1,0,1,0,1.94239062908,4.3,43.0,0,4,5.55782608696,0,0,0,0,1,0,0,0,0,0,15.0,0,0,10.3440804328,0
10011,4,1,20,43,8,13,3,2,6,1,1,4,4,1,3,3,1,0,0,2,1,1,3,7,4,2,4,1.09159617031,0,2,1,0,2.51947014064,4.55813953488,45.5813953488,1,0,5.22153846154,0,0,0,1,0,0,0,0,0,0,10.75,0,0,7.11951543295,0
10012,4,2,32,95,13,28,4,20,11,15,7,5,5,2,5,2,6,3,0,1,4,2,8,5,4,3,2,1.50034413844,1,1,1,0,2.08272368833,4.29473684211,42.9473684211,0,2,5.42178571429,0,0,0,0,0,0,0,0,0,3.0,19.4,0,0,12.4995999936,0
10013,4,2,59,183,25,65,8,30,24,27,7,11,17,2,12,2,4,5,3,3,16,4,2,22,8,3,0,3.16124234282,0,6,2,1,2.12655783922,4.18032786885,41.8032786885,0,2,5.82492307692,0,2,0,0,1,0,0,0,0,0,10.7647058824,0,0,6.38499538684,0
10014,4,0,20,45,4,13,1,12,10,8,0,2,2,1,1,3,3,1,0,0,2,1,1,0,0,1,0,0.416810202423,1,1,0,0,1.8318175552,4.31111111111,43.1111111111,0,0,4.76076923077,0,0,0,0,0,0,0,0,0,4.0,22.5,0,0,22.5,0
10015,4,2,30,89,7,37,5,21,10,9,5,2,6,1,3,3,5,2,1,1,6,1,7,6,1,4,6,1.08695477913,1,2,1,0,1.72703078785,4.16853932584,41.6853932584,0,2,5.29081081081,0,0,0,0,0,0,0,0,0,0,15.0,0,0,10.295630141,0
10016,4,2,42,123,19,42,7,23,14,18,4,6,9,2,9,3,4,2,0,0,9,7,4,13,2,4,1,2.32550763187,1,1,2,0,2.04471538091,4.17886178862,41.7886178862,0,4,5.69904761905,0,0,0,0,1,0,0,0,0,3.0,13.6666666667,0,0,7.05533682951,0
10017,4,0,23,57,7,23,2,14,9,11,1,3,3,1,1,2,3,0,0,0,3,2,5,3,1,0,0,0.411025726294,1,2,2,0,1.9092834804,4.45614035088,44.5614035088,1,0,5.67391304348,0,0,0,0,0,0,1,0,0,0,19.0,0,0,15.9373774505,0
10018,4,0,26,66,8,27,2,13,6,13,1,1,4,2,3,1,2,1,0,0,4,2,6,3,1,0,9,0.830008271294,1,2,3,0,1.74825920744,4.33333333333,43.3333333333,0,1,5.63925925926,0,1,1,0,0,0,0,0,0,0,16.5,0,0,13.5,0
10019,4,1,9,36,2,17,1,5,7,3,1,0,1,1,2,0,1,0,0,0,1,0,2,5,0,1,1,0.56158094227,1,1,3,0,1.5823932046,3.80555555556,38.0555555556,0,0,5.51352941176,0,0,0,1,0,1,0,0,0,0,36.0,0,0,0.0,0
10020,4,2,45,98,21,31,3,16,14,10,3,8,5,2,8,2,5,7,1,2,2,3,7,5,7,1,4,1.26298127791,2,4,0,0,2.40836696389,4.74489795918,47.4489795918,0,0,5.73870967742,0,0,0,0,0,0,0,0,0,0,19.6,0,0,14.1788574998,0
10021,4,1,19,80,4,26,1,12,8,8,2,2,3,1,4,0,5,6,0,0,5,1,1,9,7,1,0,1.30209687518,1,2,0,0,1.62340476714,3.65,36.5,0,2,5.14115384615,0,2,0,0,0,0,0,0,0,0,26.6666666667,0,0,31.56298817,0
10022,4,1,4,24,1,11,1,4,3,3,0,0,5,0,3,2,1,0,0,0,0,0,0,2,0,1,0,0.45358982032,0,1,2,0,1.2597446256,3.75,37.5,0,0,5.47363636364,0,0,0,0,0,0,0,0,0,0,4.8,0,0,6.4930732323,0
10023,4,1,12,56,6,22,2,9,3,8,6,2,4,2,1,0,2,1,0,0,5,1,1,7,1,2,0,1.08516608413,1,1,1,0,1.92691126235,3.82142857143,38.2142857143,0,4,4.74863636364,0,0,0,1,0,1,0,0,0,0,14.0,0,0,11.2472218792,0
10024,4,1,13,68,4,32,2,6,10,10,2,1,4,2,2,0,2,2,0,0,4,0,1,12,2,1,0,0.92777079625,1,1,4,0,1.49743708471,3.76470588235,37.6470588235,0,1,5.41,0,1,0,0,1,0,0,0,0,0,17.0,0,0,13.9642400438,0
10025,4,3,52,148,29,60,3,26,19,17,8,12,3,3,9,5,4,5,4,3,10,7,7,11,0,5,2,3.03199568187,3,4,1,0,2.45094358797,4.38513513514,43.8513513514,1,1,5.579,0,2,0,0,1,2,0,0,0,0,49.3333333333,0,0,14.079141388,0
10026,4,2,31,82,13,33,2,15,4,10,6,6,8,1,0,0,2,3,1,2,10,1,2,12,1,3,1,0.698225584581,1,1,3,0,2.2123425368,4.5243902439,45.243902439,0,1,5.50696969697,0,0,0,1,0,1,0,0,0,0,10.25,0,0,9.06573218223,0
10027,4,2,39,117,12,55,6,17,19,15,5,4,7,3,9,3,5,4,1,0,6,3,3,11,0,0,2,1.9680133448,1,2,5,0,1.86056062082,4.11111111111,41.1111111111,1,0,5.50581818182,1,0,0,0,0,0,0,0,0,0,16.7142857143,0,0,9.34595841931,0
10028,4,1,26,81,10,34,4,12,15,11,4,2,5,1,4,1,0,2,3,0,4,3,0,9,5,0,0,1.43370875415,1,1,1,0,1.93489719636,4.13580246914,41.3580246914,0,2,5.19441176471,0,0,0,0,2,0,0,0,0,0,16.2,0,0,10.2058806577,0
10029,4,1,22,61,8,24,2,11,8,8,2,2,3,2,1,1,3,1,1,1,2,2,2,4,3,2,2,0.470742744624,2,0,2,1,2.04257953273,4.37704918033,43.7704918033,1,1,5.27708333333,0,0,0,0,1,1,0,0,0,0,20.3333333333,0,0,14.4299072146,0
10030,4,0,6,13,3,1,1,3,1,3,0,1,2,0,0,0,0,1,0,0,1,0,1,2,1,0,0,0.106291800467,0,0,0,0,2.25888558864,4.46153846154,44.6153846154,0,0,6.26,0,0,0,0,0,0,0,0,0,1.0,6.5,0,0,6.5,0
10031,4,2,66,135,32,61,7,38,16,26,9,11,9,3,3,5,5,5,1,0,8,3,3,1,1,1,4,1.34925059868,1,3,0,0,2.17015282748,4.82962962963,48.2962962963,2,1,6.39098360656,0,0,0,1,0,1,0,0,0,0,15.0,0,0,7.76029781788,0
10032,4,3,54,139,24,52,4,20,18,17,13,8,5,4,7,3,8,8,3,2,9,3,6,8,5,2,4,2.99713538474,4,2,3,0,2.23618454562,4.31654676259,43.1654676259,1,0,5.66230769231,0,1,0,0,2,0,1,0,0,0,28.0,0,1,14.6833238744,0
10033,4,1,12,46,3,18,2,6,5,7,2,2,3,1,1,1,0,1,1,0,5,1,0,7,1,1,0,0.679041646085,1,0,2,0,1.76273831774,3.78260869565,37.8260869565,0,1,5.29555555556,0,1,0,0,0,0,0,0,0,0,15.3333333333,0,0,8.49836585599,0
10034,4,2,45,141,20,54,7,22,19,15,11,6,8,5,2,6,5,3,1,3,10,3,2,14,5,12,1,1.3485764464,1,1,2,0,2.07571962351,4.18439716312,41.8439716312,1,1,5.83537037037,0,0,0,1,1,1,0,0,0,0,17.625,0,0,8.13845040533,0
10035,4,0,18,54,9,21,1,8,6,6,1,4,2,1,5,0,4,1,0,0,3,1,1,10,4,0,0,0.550247364911,1,4,0,0,2.01713484525,4.31481481481,43.1481481481,0,1,5.21952380952,0,1,0,0,1,0,0,0,0,0,27.0,0,0,27.0,0
10036,4,1,20,46,9,14,2,12,6,10,1,4,3,2,3,0,1,1,0,0,5,2,1,2,0,0,0,0.870381730071,1,0,0,0,2.27621603111,4.58695652174,45.8695652174,0,1,6.13071428571,0,0,0,0,0,0,0,0,0,3.0,15.3333333333,0,0,11.115554667,0
10037,4,2,39,100,14,43,3,17,7,12,5,2,5,3,6,6,5,6,0,0,5,2,2,6,0,1,4,1.23785150923,2,4,3,0,1.86869478568,4.23,42.3,0,3,5.50837209302,0,1,0,0,0,0,0,0,0,0,20.0,0,0,16.7451485511,0
10038,4,1,19,64,9,21,3,5,2,9,1,0,4,2,6,3,5,1,0,0,12,1,2,8,0,0,0,1.27318571524,1,1,0,0,1.73140632353,3.953125,39.53125,0,4,4.72523809524,3,0,0,0,0,0,0,0,0,0,16.0,0,0,11.4673449412,0
10039,4,2,34,83,16,28,4,16,9,8,8,7,6,2,3,1,5,7,0,2,3,0,9,5,1,3,9,0.772093535698,1,1,3,1,2.39979918839,4.57831325301,45.7831325301,0,0,6.45964285714,0,0,0,0,0,0,0,0,0,0,13.8333333333,0,0,9.40596737301,0
10040,4,3,53,158,20,62,7,31,17,24,13,7,8,6,10,3,10,5,2,0,11,3,4,10,5,6,3,2.21275489503,2,2,0,0,1.86109595196,4.22784810127,42.2784810127,1,0,5.51903225806,0,0,1,0,0,0,0,0,0,4.0,19.75,0,0,9.22970747099,0
10041,4,0,18,56,5,27,2,11,3,8,2,1,6,1,3,2,3,1,0,0,0,2,1,5,10,2,1,0.585424792263,0,1,0,0,1.71585426076,4.03571428571,40.3571428571,0,0,4.45407407407,0,0,0,1,0,0,0,0,0,0,9.33333333333,0,0,5.70574758954,0
10042,4,0,28,68,10,16,3,10,10,5,2,5,4,2,8,0,1,4,0,0,6,0,6,6,1,2,4,1.11764918326,2,2,1,0,2.0919910827,4.33823529412,43.3823529412,0,1,5.46125,0,1,0,0,0,0,0,0,0,0,17.0,0,0,11.5108644332,0
10043,4,3,62,164,19,70,9,26,14,20,14,3,10,2,5,5,5,8,1,1,5,3,16,10,12,7,18,1.25006127537,1,2,5,1,1.90261167048,4.36585365854,43.6585365854,1,2,5.87728571429,0,0,0,0,0,0,0,0,0,0,16.5,0,0,4.86312656632,0
10044,4,1,6,17,2,6,1,3,1,4,0,2,2,0,1,0,0,2,0,0,2,1,2,0,0,0,1,0.303933048755,0,0,0,0,2.06333539231,4.41176470588,44.1176470588,0,0,5.76833333333,0,0,0,0,1,0,0,0,0,1.0,8.5,0,0,8.5,0
10045,4,0,25,75,10,28,3,15,10,8,5,2,5,2,2,1,3,4,0,0,4,0,4,3,3,4,3,0.693447183897,1,1,1,0,1.87683843804,4.13333333333,41.3333333333,0,0,6.04,0,0,0,2,0,0,0,0,0,0,15.0,0,0,13.3266649992,0
10046,4,1,20,72,11,31,4,14,14,6,1,3,5,2,3,4,1,3,0,0,2,0,0,5,1,4,0,0.893599242456,0,1,2,0,1.88208754343,4.08333333333,40.8333333333,0,0,5.40129032258,1,0,0,0,0,0,4,0,1,0,14.4,0,0,9.02441133814,0
10047,4,2,41,109,20,39,4,17,12,20,4,6,5,4,4,6,2,2,1,1,8,1,9,6,3,1,8,2.63829509053,3,1,3,0,2.087086324,4.33944954128,43.3944954128,2,3,5.65923076923,1,0,0,1,1,0,0,0,0,3.0,22.0,0,0,11.882760622,0
10048,4,2,37,107,12,48,3,19,10,11,4,3,4,2,10,0,2,2,2,1,3,3,9,9,4,2,3,1.66808229447,1,3,6,1,2.07978743675,4.35514018692,43.5514018692,0,3,5.27625,0,1,0,0,0,0,0,0,0,0,26.75,0,2,26.3758886106,0
10049,4,0,25,67,8,28,3,8,5,13,1,1,4,2,3,3,2,4,0,0,6,4,1,5,0,0,0,0.460737176848,1,2,1,0,1.73921695653,4.22388059701,42.2388059701,0,2,4.94035714286,0,1,1,0,1,0,0,0,0,0,16.75,0,0,11.4318633652,0
10050,4,2,44,120,22,41,6,27,14,18,4,8,7,3,3,2,4,5,3,2,10,3,6,7,1,2,4,2.66128526523,0,2,1,1,2.51131891425,4.25,42.5,1,3,5.69219512195,0,0,0,0,1,0,1,0,1,0,17.2857142857,0,0,7.81416818924,0
10051,4,1,14,40,3,16,1,6,7,8,3,2,2,1,3,0,1,0,0,0,4,0,1,4,0,1,2,0.813249173486,1,1,0,0,1.8589699381,4.075,40.75,0,0,5.1925,0,0,0,0,0,0,0,0,0,0,20.0,0,0,20.0,0
10052,4,1,33,116,10,38,5,20,10,15,6,2,8,3,8,1,8,3,2,0,6,4,8,10,7,1,6,1.59941940943,1,0,4,0,1.60350066816,3.94827586207,39.4827586207,1,1,5.23131578947,1,0,0,0,0,0,0,0,0,0,14.5,0,0,9.35414346693,0
10053,4,1,22,81,6,27,3,16,14,14,3,1,4,2,4,1,1,2,1,0,7,2,5,6,0,1,3,1.57108261934,1,2,0,0,1.69348789029,3.79012345679,37.9012345679,0,1,5.07666666667,0,0,1,0,0,0,0,0,0,0,20.25,0,0,15.7539677542,0
10054,4,3,59,130,38,40,6,21,11,16,6,17,7,3,5,4,4,8,1,0,10,7,10,6,4,8,10,0.937927312894,2,1,0,0,2.49607921529,4.95384615385,49.5384615385,2,2,6.21275,0,0,0,2,0,0,0,0,0,0,18.5714285714,0,0,10.6885404971,0
10055,4,1,22,49,8,17,2,8,5,7,0,5,3,2,6,2,1,4,0,4,2,2,6,2,3,0,1,0.744865722839,0,0,0,0,2.75640873523,4.83673469388,48.3673469388,0,1,5.22235294118,0,0,0,0,0,0,0,0,0,2.0,16.3333333333,0,0,11.5566238822,0
10056,4,1,15,49,6,23,2,7,5,6,2,0,3,1,2,2,0,1,0,0,2,2,0,4,1,2,0,0.685143189265,1,2,3,0,1.67590974381,3.9387755102,39.387755102,0,2,5.42043478261,0,1,0,0,0,1,0,0,0,0,16.3333333333,0,0,13.9124245031,0
10057,4,3,5,17,1,7,1,1,1,2,1,0,2,0,2,0,0,1,0,0,0,1,2,2,0,0,3,0.211729982674,0,0,1,0,1.32287565553,4.0,40.0,0,1,5.46857142857,0,0,0,0,0,0,0,0,0,0,8.5,0,0,8.5,0
10058,4,1,69,191,34,72,4,23,34,22,6,5,5,4,14,7,5,6,1,1,11,9,13,23,2,5,3,2.84845029363,4,4,4,0,1.97656426223,4.27748691099,42.7748691099,0,1,5.27527777778,0,1,0,1,1,0,0,0,0,4.0,38.2,0,0,23.8528824254,0
10059,4,1,31,95,13,37,3,16,9,11,7,2,4,2,8,3,2,5,1,0,4,0,3,6,0,6,3,0.880454314,2,2,5,0,1.79004338471,4.2,42.0,0,0,5.91810810811,1,0,0,0,0,0,0,0,0,0,23.75,0,0,18.4170437367,0
10060,4,2,45,127,15,45,6,27,12,23,4,6,7,4,3,4,4,11,0,0,9,6,4,5,0,1,0,1.95366038127,1,3,0,0,2.03435682073,4.18897637795,41.8897637795,0,3,5.66733333333,0,0,0,0,1,0,0,0,1,0,18.1428571429,0,0,8.4924936844,0
10061,4,0,17,44,6,21,2,10,3,9,3,2,3,1,3,1,2,1,0,0,2,1,2,1,1,1,0,0.509864875155,1,1,1,0,1.84665860178,4.40909090909,44.0909090909,0,2,5.31761904762,0,0,0,0,0,0,0,0,0,2.0,14.6666666667,0,0,13.1993265821,0
10062,4,0,1,14,0,5,1,2,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,3,2,0,0,0.592041336599,0,1,0,0,1.20666646429,2.92857142857,29.2857142857,0,0,5.682,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0.0,0
10063,4,2,48,144,17,55,6,19,20,16,12,4,7,3,8,5,3,4,2,1,12,4,10,4,3,7,9,2.1538237372,2,1,4,0,1.94185086214,4.13888888889,41.3888888889,0,1,5.57490909091,0,0,0,1,0,0,0,0,0,0,20.5714285714,0,0,13.4998110342,0
10064,4,1,14,35,9,10,2,9,5,6,1,4,3,1,1,0,1,1,0,2,3,0,0,4,0,1,0,0.348700332391,0,0,1,2,3.0078329115,4.8,48.0,0,0,5.877,0,0,0,0,0,0,0,0,0,0,11.6666666667,0,0,9.0308114561,0
10065,4,2,44,107,19,43,3,15,12,10,8,8,4,3,8,4,1,3,1,2,1,2,12,10,8,3,5,1.53166319653,3,3,4,1,2.2206767878,4.51401869159,45.1401869159,2,1,5.68325581395,0,0,0,0,0,0,0,0,0,0,26.75,0,0,17.0642169466,0
10066,4,3,91,243,42,90,10,38,33,24,23,18,11,8,18,4,6,8,3,3,15,10,19,11,6,11,18,3.90724083775,4,2,3,0,2.21609194234,4.40329218107,44.0329218107,0,2,5.47622222222,0,0,0,0,2,0,0,0,0,0,22.2727272727,0,0,8.82239824219,0
10067,4,2,55,148,30,56,6,33,13,20,7,13,7,3,6,4,7,5,1,7,6,0,7,11,6,2,8,1.68249857412,2,4,2,2,2.62102709798,4.58783783784,45.8783783784,0,3,5.73803571429,0,2,0,0,0,2,0,0,0,0,21.1428571429,0,0,15.6609484426,0
10068,4,3,52,178,16,61,6,23,22,11,8,6,7,5,13,7,6,11,3,2,11,5,7,15,2,9,2,2.58076153447,3,8,4,0,1.87127823139,3.96629213483,39.6629213483,2,1,5.52213114754,0,0,0,0,0,1,1,0,0,0,25.4285714286,0,0,20.7492316061,0
10069,4,1,11,40,4,17,1,8,3,4,3,1,2,1,2,1,2,2,0,0,0,0,3,4,2,0,3,0.66711946374,1,2,0,0,1.7533850046,4.05,40.5,0,1,4.96294117647,0,0,0,0,0,0,0,0,0,0,20.0,0,0,20.0,0
10070,4,1,10,25,4,11,1,4,3,6,0,2,2,1,1,1,0,2,0,0,1,1,1,1,2,0,1,0.195066631191,0,0,0,0,1.93907194297,4.52,45.2,0,0,5.46636363636,0,0,0,0,0,0,0,0,0,1.0,12.5,0,0,12.5,0
10071,4,0,13,47,1,26,2,3,5,5,1,0,5,0,5,2,1,2,0,0,3,1,4,4,1,0,3,0.274578133589,0,1,1,0,1.13231893076,4.02127659574,40.2127659574,0,2,4.75384615385,0,0,0,0,0,0,0,0,0,0,9.4,0,0,5.3516352641,0
10072,4,2,36,105,16,46,6,20,13,10,8,8,6,2,6,4,6,3,0,0,4,3,4,6,3,7,1,0.773911239617,0,0,3,0,2.03044591721,4.38095238095,43.8095238095,1,1,5.77282608696,0,0,0,0,0,0,0,0,0,0,17.5,0,0,2.75378527364,0
10073,4,1,13,33,8,11,1,7,4,6,1,3,3,1,0,0,1,1,0,0,1,1,2,2,1,2,4,0.153603293061,0,1,1,0,2.19028502366,4.78787878788,47.8787878788,0,0,5.09545454545,0,0,0,0,0,0,0,0,0,0,11.0,0,0,9.41629792788,0
