id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12
10017,4,0,23,57,7,23,2,14,9,11,1,3,3,1,1,2,3,0,0,0,3,2,5,3,1,0,0,0.411025726294,1,2,2,0
10018,4,0,26,66,8,27,2,13,6,13,1,1,4,2,3,1,2,1,0,0,4,2,6,3,1,0,9,0.830008271294,1,2,3,0
10019,4,1,9,36,2,17,1,5,7,3,1,0,1,1,2,0,1,0,0,0,1,0,2,5,0,1,1,0.56158094227,1,1,3,0
10020,4,2,45,98,21,31,3,16,14,10,3,8,5,2,8,2,5,7,1,2,2,3,7,5,7,1,4,1.26298127791,2,4,0,0
10021,4,1,19,80,4,26,1,12,8,8,2,2,3,1,4,0,5,6,0,0,5,1,1,9,7,1,0,1.30209687518,1,2,0,0
10022,4,1,4,24,1,11,1,4,3,3,0,0,5,0,3,2,1,0,0,0,0,0,0,2,0,1,0,0.45358982032,0,1,2,0
10023,4,1,12,56,6,22,2,9,3,8,6,2,4,2,1,0,2,1,0,0,5,1,1,7,1,2,0,1.08516608413,1,1,1,0
10024,4,1,13,68,4,32,2,6,10,10,2,1,4,2,2,0,2,2,0,0,4,0,1,12,2,1,0,0.92777079625,1,1,4,0
10025,4,3,52,148,29,60,3,26,19,17,8,12,3,3,9,5,4,5,4,3,10,7,7,11,0,5,2,3.03199568187,3,4,1,0
10026,4,2,31,82,13,33,2,15,4,10,6,6,8,1,0,0,2,3,1,2,10,1,2,12,1,3,1,0.698225584581,1,1,3,0
10027,4,2,39,117,12,55,6,17,19,15,5,4,7,3,9,3,5,4,1,0,6,3,3,11,0,0,2,1.9680133448,1,2,5,0
10028,4,1,26,81,10,34,4,12,15,11,4,2,5,1,4,1,0,2,3,0,4,3,0,9,5,0,0,1.43370875415,1,1,1,0
10029,4,1,22,61,8,24,2,11,8,8,2,2,3,2,1,1,3,1,1,1,2,2,2,4,3,2,2,0.470742744624,2,0,2,1
10030,4,0,6,13,3,1,1,3,1,3,0,1,2,0,0,0,0,1,0,0,1,0,1,2,1,0,0,0.106291800467,0,0,0,0
10031,4,2,66,135,32,61,7,38,16,26,9,11,9,3,3,5,5,5,1,0,8,3,3,1,1,1,4,1.34925059868,1,3,0,0
10032,4,3,54,139,24,52,4,20,18,17,13,8,5,4,7,3,8,8,3,2,9,3,6,8,5,2,4,2.99713538474,4,2,3,0
10033,4,1,12,46,3,18,2,6,5,7,2,2,3,1,1,1,0,1,1,0,5,1,0,7,1,1,0,0.679041646085,1,0,2,0
10034,4,2,45,141,20,54,7,22,19,15,11,6,8,5,2,6,5,3,1,3,10,3,2,14,5,12,1,1.3485764464,1,1,2,0
10035,4,0,18,54,9,21,1,8,6,6,1,4,2,1,5,0,4,1,0,0,3,1,1,10,4,0,0,0.550247364911,1,4,0,0
10036,4,1,20,46,9,14,2,12,6,10,1,4,3,2,3,0,1,1,0,0,5,2,1,2,0,0,0,0.870381730071,1,0,0,0
10037,4,2,39,100,14,43,3,17,7,12,5,2,5,3,6,6,5,6,0,0,5,2,2,6,0,1,4,1.23785150923,2,4,3,0
10038,4,1,19,64,9,21,3,5,2,9,1,0,4,2,6,3,5,1,0,0,12,1,2,8,0,0,0,1.27318571524,1,1,0,0
10039,4,2,34,83,16,28,4,16,9,8,8,7,6,2,3,1,5,7,0,2,3,0,9,5,1,3,9,0.772093535698,1,1,3,1
10040,4,3,53,158,20,62,7,31,17,24,13,7,8,6,10,3,10,5,2,0,11,3,4,10,5,6,3,2.21275489503,2,2,0,0
10041,4,0,18,56,5,27,2,11,3,8,2,1,6,1,3,2,3,1,0,0,0,2,1,5,10,2,1,0.585424792263,0,1,0,0
10042,4,0,28,68,10,16,3,10,10,5,2,5,4,2,8,0,1,4,0,0,6,0,6,6,1,2,4,1.11764918326,2,2,1,0
10043,4,3,62,164,19,70,9,26,14,20,14,3,10,2,5,5,5,8,1,1,5,3,16,10,12,7,18,1.25006127537,1,2,5,1
10044,4,1,6,17,2,6,1,3,1,4,0,2,2,0,1,0,0,2,0,0,2,1,2,0,0,0,1,0.303933048755,0,0,0,0
10045,4,0,25,75,10,28,3,15,10,8,5,2,5,2,2,1,3,4,0,0,4,0,4,3,3,4,3,0.693447183897,1,1,1,0
10046,4,1,20,72,11,31,4,14,14,6,1,3,5,2,3,4,1,3,0,0,2,0,0,5,1,4,0,0.893599242456,0,1,2,0
10047,4,2,41,109,20,39,4,17,12,20,4,6,5,4,4,6,2,2,1,1,8,1,9,6,3,1,8,2.63829509053,3,1,3,0
10048,4,2,37,107,12,48,3,19,10,11,4,3,4,2,10,0,2,2,2,1,3,3,9,9,4,2,3,1.66808229447,1,3,6,1
10049,4,0,25,67,8,28,3,8,5,13,1,1,4,2,3,3,2,4,0,0,6,4,1,5,0,0,0,0.460737176848,1,2,1,0
10050,4,2,44,120,22,41,6,27,14,18,4,8,7,3,3,2,4,5,3,2,10,3,6,7,1,2,4,2.66128526523,0,2,1,1
10051,4,1,14,40,3,16,1,6,7,8,3,2,2,1,3,0,1,0,0,0,4,0,1,4,0,1,2,0.813249173486,1,1,0,0
10052,4,1,33,116,10,38,5,20,10,15,6,2,8,3,8,1,8,3,2,0,6,4,8,10,7,1,6,1.59941940943,1,0,4,0
10053,4,1,22,81,6,27,3,16,14,14,3,1,4,2,4,1,1,2,1,0,7,2,5,6,0,1,3,1.57108261934,1,2,0,0
10054,4,3,59,130,38,40,6,21,11,16,6,17,7,3,5,4,4,8,1,0,10,7,10,6,4,8,10,0.937927312894,2,1,0,0
10055,4,1,22,49,8,17,2,8,5,7,0,5,3,2,6,2,1,4,0,4,2,2,6,2,3,0,1,0.744865722839,0,0,0,0
10056,4,1,15,49,6,23,2,7,5,6,2,0,3,1,2,2,0,1,0,0,2,2,0,4,1,2,0,0.685143189265,1,2,3,0
10057,4,3,5,17,1,7,1,1,1,2,1,0,2,0,2,0,0,1,0,0,0,1,2,2,0,0,3,0.211729982674,0,0,1,0
10058,4,1,69,191,34,72,4,23,34,22,6,5,5,4,14,7,5,6,1,1,11,9,13,23,2,5,3,2.84845029363,4,4,4,0
10059,4,1,31,95,13,37,3,16,9,11,7,2,4,2,8,3,2,5,1,0,4,0,3,6,0,6,3,0.880454314,2,2,5,0
10060,4,2,45,127,15,45,6,27,12,23,4,6,7,4,3,4,4,11,0,0,9,6,4,5,0,1,0,1.95366038127,1,3,0,0
10061,4,0,17,44,6,21,2,10,3,9,3,2,3,1,3,1,2,1,0,0,2,1,2,1,1,1,0,0.509864875155,1,1,1,0
10062,4,0,1,14,0,5,1,2,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,3,2,0,0,0.592041336599,0,1,0,0
10063,4,2,48,144,17,55,6,19,20,16,12,4,7,3,8,5,3,4,2,1,12,4,10,4,3,7,9,2.1538237372,2,1,4,0
10064,4,1,14,35,9,10,2,9,5,6,1,4,3,1,1,0,1,1,0,2,3,0,0,4,0,1,0,0.348700332391,0,0,1,2
10065,4,2,44,107,19,43,3,15,12,10,8,8,4,3,8,4,1,3,1,2,1,2,12,10,8,3,5,1.53166319653,3,3,4,1
10066,4,3,91,243,42,90,10,38,33,24,23,18,11,8,18,4,6,8,3,3,15,10,19,11,6,11,18,3.90724083775,4,2,3,0
10067,4,2,55,148,30,56,6,33,13,20,7,13,7,3,6,4,7,5,1,7,6,0,7,11,6,2,8,1.68249857412,2,4,2,2
10068,4,3,52,178,16,61,6,23,22,11,8,6,7,5,13,7,6,11,3,2,11,5,7,15,2,9,2,2.58076153447,3,8,4,0
10069,4,1,11,40,4,17,1,8,3,4,3,1,2,1,2,1,2,2,0,0,0,0,3,4,2,0,3,0.66711946374,1,2,0,0
10070,4,1,10,25,4,11,1,4,3,6,0,2,2,1,1,1,0,2,0,0,1,1,1,1,2,0,1,0.195066631191,0,0,0,0
10071,4,0,13,47,1,26,2,3,5,5,1,0,5,0,5,2,1,2,0,0,3,1,4,4,1,0,3,0.274578133589,0,1,1,0
10072,4,2,36,105,16,46,6,20,13,10,8,8,6,2,6,4,6,3,0,0,4,3,4,6,3,7,1,0.773911239617,0,0,3,0
10073,4,1,13,33,8,11,1,7,4,6,1,3,3,1,0,0,1,1,0,0,1,1,2,2,1,2,4,0.153603293061,0,1,1,0
10074,4,1,25,62,11,30,2,12,2,12,1,1,3,2,5,2,1,3,0,0,3,1,1,5,2,0,1,0.554880361644,1,2,1,0
10075,4,2,51,129,28,46,5,26,12,14,15,12,12,3,3,5,6,3,1,3,9,2,10,8,8,7,3,2.73294847554,0,0,1,1
10076,4,1,25,66,10,29,2,13,6,13,1,2,3,2,6,0,2,1,0,0,1,1,4,6,6,0,2,0.641767788434,1,1,2,0
10077,4,0,11,33,3,16,2,4,3,3,2,0,3,1,2,1,0,1,2,0,0,1,2,3,1,0,3,0.390342636606,0,2,2,0
10078,4,2,44,102,21,29,4,21,15,16,7,7,6,4,1,1,4,4,0,2,7,2,10,3,1,2,10,1.5434848947,1,1,1,1
10079,4,1,40,101,15,48,4,22,7,18,5,7,5,2,6,1,5,3,0,1,7,2,5,4,1,0,3,2.08939424907,1,5,1,0
10080,4,1,30,79,16,29,4,15,10,10,3,6,8,1,4,1,0,2,0,1,5,1,6,10,9,0,3,0.884766916399,0,0,0,0
10081,4,0,50,130,18,46,4,20,11,17,7,5,5,4,5,6,6,8,2,0,10,3,9,10,2,1,7,1.567341055,4,1,2,0
10082,4,2,40,94,16,39,5,13,11,13,9,7,6,1,7,4,4,3,0,0,4,0,12,3,4,0,6,0.828964977344,1,2,1,0
10083,4,0,71,180,38,66,9,35,17,21,7,14,16,4,10,1,4,12,4,4,13,6,17,10,5,8,16,1.89940551031,1,0,1,1
10084,4,3,71,164,54,55,9,35,20,22,12,20,10,4,6,6,8,8,1,3,13,4,10,10,0,2,3,2.24535637533,2,0,4,3
10085,4,1,32,91,14,32,4,20,10,19,3,4,6,3,2,1,2,5,0,0,6,3,5,5,4,0,1,1.32807154415,2,2,1,0
10086,4,1,20,60,9,22,2,13,9,8,3,2,3,2,2,2,0,2,0,0,3,0,3,3,1,3,3,0.661954732452,2,0,2,0
10087,4,1,26,82,11,34,3,15,13,11,3,2,4,2,4,2,4,2,0,0,4,0,5,7,2,1,2,0.848370877217,2,1,3,0
10088,4,2,55,156,24,60,6,26,13,17,9,6,9,3,13,3,5,4,2,1,15,8,7,15,4,6,1,2.33489016585,2,1,2,0
10089,4,0,15,48,7,22,2,11,7,7,2,4,5,0,0,2,0,1,0,0,6,1,0,6,0,2,0,0.298578218295,0,1,0,0
10090,4,3,71,168,44,56,5,42,16,19,7,16,8,4,5,4,7,3,3,6,7,4,23,13,15,8,13,2.8091304266,3,2,1,3
10091,4,3,65,182,32,50,9,40,21,26,11,14,11,6,3,3,11,8,2,3,8,1,11,8,6,7,7,2.01421672175,0,0,4,0
10092,4,3,96,205,47,73,10,40,29,20,8,16,12,6,10,7,7,11,5,4,13,4,14,9,7,11,8,3.12932646755,1,1,2,0
10093,4,2,70,150,25,58,7,31,17,17,13,8,9,4,7,8,6,5,0,2,8,2,13,12,6,7,8,1.64541415829,0,0,2,0
10094,4,0,16,49,11,19,4,11,3,7,2,4,5,0,1,2,2,4,0,0,4,3,3,5,1,0,1,0.600719461538,0,0,1,0
10095,4,2,42,106,22,31,5,21,13,14,4,14,6,3,4,4,4,5,0,4,7,3,8,5,3,6,5,1.02513250191,1,1,0,4
10096,4,1,29,92,13,37,3,13,7,11,3,0,4,3,7,4,5,5,0,0,3,5,0,9,3,1,0,1.27214242577,2,1,4,0
10097,4,2,47,136,18,53,5,19,14,16,7,7,8,3,12,2,3,6,0,0,2,5,12,13,15,0,7,2.17588373156,3,2,2,0
10098,4,2,44,111,17,39,4,16,16,18,8,8,9,3,3,4,5,3,1,1,10,3,6,10,2,1,3,0.993358217863,2,2,0,0
10099,4,2,30,86,8,37,4,20,7,18,3,4,5,2,3,1,0,9,0,1,4,0,3,3,3,1,1,0.946733756976,2,1,1,0
10100,4,1,28,87,12,27,3,13,12,11,3,8,4,3,4,3,3,7,1,2,4,2,6,7,3,0,1,1.58357587096,2,1,1,2
10101,4,3,102,257,46,102,9,53,25,33,14,23,14,7,8,12,14,9,2,3,15,6,16,12,2,6,10,2.85613767283,5,5,7,0
10102,4,1,41,112,17,42,4,27,8,22,3,7,8,4,7,1,5,4,1,2,6,4,3,7,2,1,2,1.01189863447,1,1,3,0
10103,4,1,11,46,3,14,1,8,5,4,2,1,2,1,2,2,2,1,0,0,3,1,6,7,4,2,0,0.494323439581,1,1,0,0
10104,4,1,32,93,16,35,3,14,10,11,4,6,4,3,3,2,3,3,3,0,6,1,8,6,7,3,9,0.958425762918,2,1,1,0
10105,4,2,32,131,13,48,6,23,12,18,9,5,10,2,8,1,3,4,1,3,4,1,1,11,7,4,0,3.36932062438,0,3,5,2
10106,4,0,13,39,1,19,1,5,7,4,1,0,1,1,2,1,1,0,1,0,3,0,0,5,1,0,0,0.517749207272,1,1,1,0
10107,4,1,23,47,11,22,2,12,6,11,2,7,3,2,5,0,2,0,0,1,3,2,3,1,1,0,0,0.91625430762,0,1,0,0
10108,4,3,68,182,36,64,6,35,20,28,8,10,7,6,13,4,7,7,3,3,9,4,11,13,5,3,9,3.15565234673,4,1,5,0
10109,4,0,65,147,24,77,5,36,15,20,2,8,5,3,6,2,4,6,4,2,8,4,5,8,2,0,0,1.22887960678,3,4,2,0
10110,4,1,27,77,11,36,3,14,3,11,2,3,4,2,9,2,3,2,1,0,5,2,4,7,3,0,2,0.926723284429,2,2,2,0
10111,4,0,8,28,1,13,1,4,3,5,2,0,2,1,2,1,0,2,0,0,1,0,3,1,1,0,1,0.230472616183,1,0,1,0
10112,4,1,20,74,8,25,4,15,10,11,2,4,6,2,4,0,0,6,0,0,4,3,4,5,1,2,0,1.68800980385,0,0,2,0
10113,4,1,9,30,1,15,2,4,5,5,0,1,3,0,2,0,0,0,0,0,3,1,1,4,0,0,0,0.453547267516,0,3,1,0
10114,4,1,19,54,5,30,2,13,7,7,1,2,4,2,3,4,2,0,0,0,6,0,0,2,0,1,0,0.517962463485,1,1,0,0
10115,4,1,31,106,10,36,5,12,6,8,2,1,6,3,9,2,3,8,2,0,10,2,8,13,1,5,2,1.48540163148,1,1,5,0
10116,4,0,19,54,4,25,3,6,8,5,1,2,4,1,1,6,2,2,0,0,5,2,1,5,1,3,1,0.568679423236,1,0,2,0
10117,4,1,17,65,7,23,4,9,8,10,0,2,6,0,3,1,1,2,0,0,7,0,3,12,0,1,0,0.793146423873,0,3,1,0
10118,4,2,36,85,16,30,4,21,13,13,5,8,5,3,6,3,2,3,0,1,5,3,1,3,0,1,0,1.33820542005,1,0,1,0
10119,4,0,4,14,1,8,1,2,0,3,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0.0829892342382,0,0,1,0
10120,4,2,39,95,16,43,6,3,6,3,0,5,8,0,0,0,0,0,0,0,0,0,2,1,1,0,77,1.01096254935,0,2,0,0
10121,4,3,57,149,30,49,6,27,12,17,6,11,7,3,5,4,6,6,3,6,10,5,13,7,2,8,14,2.12114572032,1,3,3,1
10122,4,2,28,93,9,34,4,18,8,12,6,2,8,1,6,2,3,3,0,0,7,1,5,7,1,2,1,0.881902359714,0,3,3,0
10123,4,0,15,39,8,15,2,8,5,11,1,5,3,1,0,1,1,0,1,0,1,0,0,1,6,0,0,0.446856289545,1,0,0,0
10124,4,1,20,48,6,22,2,7,5,5,1,0,4,1,6,1,2,1,1,0,8,2,1,5,0,1,0,0.593970656952,0,0,1,0
10125,4,0,29,83,12,38,3,13,15,11,1,5,4,3,4,0,4,1,1,0,7,5,0,5,2,4,0,1.04731685916,1,1,1,0
10126,4,0,14,27,5,12,1,4,3,5,0,2,3,1,0,3,1,1,0,0,1,1,0,1,2,1,0,0.213792900185,0,2,0,0
10127,4,3,138,357,59,142,16,53,45,32,31,18,23,7,31,10,9,13,5,9,1,10,21,26,30,11,10,4.52935732179,3,1,11,1
10128,4,1,37,137,13,55,6,21,20,15,0,1,7,4,7,1,5,3,1,0,2,3,3,20,13,5,0,1.75854760192,2,3,2,0
10129,4,1,17,52,4,25,2,7,9,7,4,3,4,2,2,3,1,1,0,1,1,3,2,4,2,1,0,0.799198173368,0,1,2,0
10130,4,1,55,125,23,42,5,21,14,16,6,10,8,3,9,2,2,5,2,3,14,2,13,12,4,3,5,1.63268697787,2,0,1,0
10131,4,0,4,10,3,4,0,1,2,2,0,2,2,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0.0285566505255,0,0,0,0
10132,4,3,77,207,47,61,8,44,26,24,6,19,9,6,7,5,10,8,4,1,13,6,11,14,5,12,5,3.74682650236,4,1,4,0
10133,4,1,28,60,9,21,3,18,6,10,3,5,4,1,4,0,3,0,0,0,5,3,5,2,0,1,1,0.693363296236,1,1,1,0
10134,4,3,50,132,17,48,7,29,18,21,5,5,14,1,5,2,4,7,2,0,13,3,3,4,0,4,1,2.7995050812,0,0,0,0
10135,4,2,49,203,21,78,3,39,22,24,9,7,4,3,12,4,8,3,0,1,7,3,9,23,10,7,2,3.42744977446,3,6,4,1
10136,4,3,45,117,20,52,6,20,14,12,6,8,13,2,8,3,2,2,2,3,7,2,6,8,3,6,6,1.79006325064,0,2,5,0
10137,4,0,22,78,9,32,2,21,11,12,5,4,3,2,2,1,5,2,0,1,3,0,5,4,0,0,1,0.854291924234,1,3,2,0
10138,4,0,9,23,4,8,1,3,3,3,0,2,2,1,0,0,1,0,0,0,1,0,2,3,2,1,0,0.188839286104,0,0,1,0
10139,4,3,67,214,23,75,8,34,28,31,8,8,10,8,12,8,10,8,2,2,11,10,6,13,5,7,4,3.93295834991,3,2,2,0
10140,4,1,10,27,2,11,1,6,2,4,2,0,2,1,0,0,1,1,0,0,2,0,0,2,1,1,0,0.115335613439,1,0,1,0
10141,4,2,34,98,14,40,5,17,6,12,5,5,7,4,5,1,5,7,3,1,9,2,4,4,2,6,2,1.19427417736,0,2,0,1
10142,4,3,40,112,15,47,3,17,19,13,11,4,4,1,5,7,5,3,0,0,6,1,4,8,4,2,0,1.43389459604,1,1,2,0
10143,4,1,18,54,8,26,3,5,6,5,7,3,5,0,5,5,0,3,1,1,3,0,1,3,1,1,0,0.495635254411,0,2,1,1
10144,4,2,25,69,9,31,2,14,4,13,3,4,5,2,4,1,3,4,0,0,5,1,2,2,1,0,2,0.719139513131,1,0,2,0
10146,4,1,6,24,2,12,1,4,2,1,1,0,3,0,1,0,2,1,0,0,1,0,0,4,1,0,0,0.176279499595,0,0,1,0
10147,4,1,69,164,28,72,9,31,21,19,5,7,13,3,10,3,6,7,0,0,9,7,14,10,1,3,11,1.24868125632,0,8,0,0
10148,4,2,37,94,16,36,4,22,13,14,4,8,5,3,0,1,2,2,2,1,3,2,7,4,2,6,7,1.06628370237,2,1,3,0
10149,4,1,14,31,4,11,2,6,2,5,4,3,3,0,1,1,1,2,1,1,3,1,3,0,0,0,3,0.375172702072,0,0,0,0
10150,4,2,23,59,7,26,2,13,9,9,1,2,3,2,3,2,1,3,0,0,3,3,3,3,0,3,0,0.617351118638,1,2,1,0
10151,4,2,64,150,28,60,6,21,18,20,12,6,9,3,7,4,5,6,2,1,7,3,7,10,7,1,11,1.89164214182,3,2,4,0
10152,4,2,50,153,21,58,6,21,15,16,2,5,8,5,12,6,6,5,5,2,5,3,11,10,14,8,8,1.85536021098,2,2,4,1
10154,4,2,37,98,10,43,5,17,14,10,10,4,6,3,1,1,3,3,1,0,7,4,5,4,3,5,8,1.53584416298,1,1,2,0
10155,4,2,55,127,29,55,6,33,16,19,6,10,7,3,3,6,6,3,0,2,8,3,6,3,0,4,4,0.914262756867,2,1,4,2
10156,4,1,39,106,15,40,5,22,13,13,8,6,11,2,6,1,0,6,0,1,9,1,11,8,5,4,4,1.45111844167,0,0,0,0
10157,4,3,64,198,29,61,10,27,23,21,8,11,11,3,6,10,4,8,2,3,19,7,12,18,5,4,7,3.62534222866,2,3,6,0
10158,4,3,42,107,20,43,6,22,11,22,1,8,9,2,4,3,6,4,0,1,8,2,2,6,1,3,4,0.955880253287,0,1,4,0
10159,4,2,24,85,13,34,4,15,9,8,4,3,5,2,3,2,5,1,1,0,7,1,1,14,3,3,0,0.559929508738,1,0,3,0
10160,4,3,61,196,29,64,9,37,19,28,16,10,15,5,8,4,9,10,3,1,8,4,15,6,6,4,10,4.24943956544,2,3,5,0
10161,4,1,11,23,4,10,1,2,3,2,1,2,2,1,1,0,1,1,0,0,1,0,2,5,2,0,0,0.110337481835,0,0,1,0
10162,4,2,44,116,20,47,7,21,8,15,5,9,8,2,6,3,3,4,1,2,5,4,5,12,10,5,2,1.33242619188,0,2,1,1
10163,4,2,45,124,21,48,6,18,17,13,4,8,8,3,9,3,5,5,2,1,7,6,4,9,5,4,2,1.84971846974,1,2,2,0
10164,4,0,28,59,11,21,1,12,5,12,1,0,2,1,4,1,2,2,0,0,3,2,6,2,1,0,10,0.596692611673,1,1,1,0
10165,4,1,16,50,7,22,2,10,5,6,2,4,3,1,4,0,2,1,0,1,3,1,4,3,0,1,3,0.58401276304,1,2,2,1
10166,4,2,41,104,17,42,4,23,9,20,4,8,6,2,3,1,2,8,1,2,8,4,3,6,1,0,0,1.77545580291,2,3,0,1
10167,4,1,22,75,9,25,2,11,9,13,1,2,3,2,6,1,3,2,0,0,6,2,4,8,2,1,0,0.915621360068,2,3,2,0
10168,4,0,11,28,3,13,1,5,2,7,1,2,3,1,2,1,1,1,0,0,2,0,0,1,0,0,0,0.160908569999,0,1,0,0
10169,4,2,53,117,19,46,4,20,10,18,4,5,5,4,3,6,2,2,3,1,10,4,9,7,1,4,13,1.81848464987,2,3,1,1
10170,4,2,19,52,13,25,2,11,6,9,1,3,3,2,1,0,2,1,1,0,2,3,0,4,1,3,0,0.499346505634,1,2,2,0
10171,4,1,30,89,13,35,2,18,9,16,4,3,3,2,6,1,4,2,0,0,5,2,3,4,1,0,2,1.24840592534,2,2,3,0
10172,4,2,42,120,16,38,4,17,13,14,6,9,5,2,3,5,7,7,1,2,8,3,11,10,2,3,1,1.57269097213,2,3,3,0
10173,4,2,30,66,13,26,2,6,5,11,1,5,7,1,3,4,1,3,1,1,9,1,5,10,0,0,5,0.569073519678,0,2,1,1
10174,4,1,17,55,7,20,3,7,6,8,4,5,4,1,4,3,2,2,0,1,4,0,1,5,1,0,0,1.24225279741,1,0,2,0
10175,4,0,21,73,7,21,1,11,6,8,2,4,2,1,5,2,4,4,0,0,4,0,2,9,1,4,0,0.960794278356,1,4,1,0
10176,4,1,15,41,6,17,3,7,4,4,4,2,4,0,2,1,0,2,0,0,5,1,1,4,0,2,0,0.359781407849,0,0,1,0
10177,4,0,13,34,5,12,1,6,3,6,0,2,3,0,3,0,1,0,1,0,2,1,0,3,1,0,0,0.427713565893,0,1,2,0
10178,4,2,44,155,16,59,6,18,21,17,4,6,9,4,8,3,5,5,0,0,12,4,4,22,7,3,0,1.69637071353,2,4,5,0
10179,4,1,19,61,7,22,3,7,7,4,1,4,4,2,4,0,1,2,0,1,2,1,3,15,7,0,0,0.887466645923,1,4,1,0
10180,4,0,24,64,9,26,2,11,7,12,5,3,3,2,5,2,2,2,0,0,2,2,1,2,2,1,1,1.07960052887,2,1,1,0
10181,4,2,60,162,26,59,7,30,23,20,3,5,8,4,5,5,6,5,1,1,9,4,6,15,12,7,4,2.34483113931,3,2,2,0
10182,4,0,16,45,5,22,1,7,9,9,0,2,5,1,2,4,1,2,0,0,3,0,2,2,0,0,1,0.462237337888,0,0,1,0
10183,4,1,28,94,10,46,4,14,8,11,3,2,4,3,11,2,3,3,3,0,2,3,3,10,6,2,1,1.05296428652,1,4,1,0
10184,4,3,64,207,34,79,8,40,25,32,10,14,9,7,5,2,9,8,0,1,16,7,2,14,2,5,2,2.32129832328,5,0,11,0
10185,4,2,43,115,17,52,6,24,11,16,3,2,7,1,5,5,4,1,1,0,9,3,7,7,2,2,3,1.12802998676,1,3,5,0
10186,4,0,42,126,14,59,7,18,11,13,5,6,10,0,10,6,5,4,0,0,7,7,2,9,6,0,0,2.21473085537,0,5,3,0
10187,4,2,51,121,29,41,4,20,19,17,7,11,11,4,6,5,5,3,3,4,7,1,2,9,2,2,2,1.29664528274,1,3,3,1
10188,4,2,36,109,18,34,4,19,12,12,6,10,5,3,4,2,3,4,0,1,7,5,11,11,3,9,2,1.32709272241,2,2,1,1
10189,4,3,77,227,39,82,9,43,31,23,10,13,10,6,9,8,8,8,0,8,11,5,12,11,8,20,9,2.93428307831,3,3,2,2
10190,4,1,34,101,15,35,4,16,11,17,7,4,5,4,2,2,4,4,1,1,11,2,2,9,0,1,0,1.69806926152,1,5,2,0
10191,4,2,42,114,16,47,6,12,12,8,6,8,8,2,8,2,1,5,2,3,10,3,12,10,3,5,8,1.1451953929,1,2,2,2
10192,4,1,30,79,9,34,3,13,9,12,4,6,4,3,4,1,2,6,1,0,1,2,3,3,9,0,3,1.04452450997,2,0,0,0
10193,4,0,10,40,7,12,1,5,8,4,0,4,1,1,2,0,1,0,0,0,2,2,1,6,2,1,1,0.852204575967,1,0,2,0
10194,4,1,51,125,23,56,5,22,12,15,1,10,6,3,6,5,5,5,4,1,8,6,6,7,9,3,6,1.25965103829,1,1,1,0
10195,4,0,17,49,7,15,2,5,10,5,0,2,3,2,5,0,1,1,0,0,2,4,6,6,5,0,5,0.752751724858,1,0,0,0
10196,4,1,15,43,6,26,1,10,7,6,1,3,5,1,3,2,2,0,0,0,3,1,1,1,0,1,0,0.411062838433,0,0,3,0
10197,4,2,23,88,10,33,4,15,10,7,2,3,5,2,2,0,8,2,1,1,3,2,4,10,3,4,3,0.891939504308,1,2,4,0
10198,4,2,27,140,4,61,3,23,17,19,13,2,3,3,9,0,5,5,0,0,1,2,1,12,6,3,0,2.52783208811,3,3,6,0
10199,4,0,19,56,10,25,2,8,5,10,1,2,3,2,4,2,2,1,0,0,3,2,2,5,2,0,2,0.700605274822,1,1,2,0
10200,4,3,64,173,30,69,9,44,20,26,8,13,11,3,5,3,10,3,0,6,6,2,9,12,9,3,4,1.6493647261,0,1,3,4
10201,4,2,47,120,22,46,3,23,8,18,4,5,5,3,7,5,6,5,1,1,6,5,7,5,1,5,2,1.03277677074,2,4,4,1
10202,4,0,23,49,11,23,2,7,8,2,2,1,4,1,1,4,1,2,0,1,1,1,5,4,4,4,3,0.477050297861,1,2,0,0
10203,4,3,62,161,26,62,9,34,23,19,12,15,11,4,6,5,4,8,1,1,9,1,10,10,5,3,2,2.21227879841,0,2,3,0
10204,4,2,76,185,32,79,9,38,19,29,4,12,10,6,10,7,6,3,3,2,7,7,11,9,5,1,5,2.45258473653,1,5,8,0
10205,4,3,62,142,34,60,6,20,16,20,10,17,12,3,11,10,1,5,0,3,6,5,15,7,4,4,11,2.44091641397,0,2,3,0
10206,4,0,17,45,8,20,2,11,4,9,2,3,3,2,2,0,1,2,0,0,1,1,3,2,2,0,4,0.467736095699,0,2,1,0
10207,4,2,39,115,22,41,4,21,18,17,3,7,6,3,4,7,2,4,3,1,5,1,3,8,7,4,0,2.22338023745,1,1,2,0
10208,4,3,60,160,34,63,6,31,21,19,8,16,10,5,11,2,3,6,1,3,6,12,15,10,7,4,5,4.14290714323,1,2,1,0
10209,4,1,10,44,4,16,3,9,8,6,1,0,4,1,0,1,2,0,1,0,1,1,0,5,5,1,0,0.29996969759,0,0,1,0
10210,4,0,22,62,9,23,1,13,9,9,1,6,2,1,3,1,1,3,0,0,2,2,4,6,3,1,1,0.943738195596,1,1,2,0
